"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"67","GTLM","Richard Westbrook","1","30:22.249","30:22.249","Green","Track","0.000","12.981","27.459","15.511","26.613","27.132","0.590","11.023","1.404","2.639","143.683","123.025"
"66","GTLM","Joey Hand","1","30:24.807","30:24.807","Green","Track","0.000","10.193","27.161","15.937","26.941","27.432","0.532","10.573","1.410","2.657","159.347","122.502"
"3","GTLM","Antonio Garcia","2","2:00.225","30:29.996","Green","Track","5.683","5.598","24.710","15.791","26.496","26.996","0.534","10.331","1.421","2.665","158.750","121.553"
"24","GTLM","Jesse Krohn","2","1:55.985","31:01.099","Green","Track","5.496","5.269","23.797","14.501","25.702","26.490","0.520","10.150","1.416","2.644","163.024","121.983"
"25","GTLM","Connor De Phillippi","2","1:55.839","31:12.190","Green","Track","5.543","5.341","23.604","14.478","25.641","26.374","0.518","10.290","1.415","2.635","163.654","122.069"
"4","GTLM","Tommy Milner","3","1:57.374","31:22.399","Green","Track","5.634","5.328","23.917","14.773","25.888","26.835","0.534","10.358","1.428","2.679","158.750","120.957"
"912","GTLM","Laurens Vanthoor","2","1:57.435","31:42.252","Green","Track","5.548","5.325","23.855","14.636","25.781","26.650","0.527","10.875","1.493","2.745","160.859","115.691"
"62","GTLM","James Calado","3","1:56.411","32:06.838","Green","Track","5.565","5.287","23.656","14.665","25.738","26.598","0.529","10.305","1.413","2.655","160.251","122.242"
"911","GTLM","Nick Tandy","3","1:58.980","32:13.136","Green","Track","5.568","5.305","24.263","15.397","26.340","27.024","0.532","10.465","1.420","2.666","159.347","121.639"
"67","GTLM","Richard Westbrook","2","1:56.387","32:18.636","Green","Track","5.581","5.381","23.729","14.651","25.624","26.621","0.527","10.215","1.409","2.649","160.859","122.589"
"66","GTLM","Joey Hand","2","1:57.708","32:22.515","Green","Track","5.695","5.545","24.134","14.781","25.766","26.867","0.532","10.312","1.414","2.662","159.347","122.155"
"3","GTLM","Antonio Garcia","3","1:56.633","32:26.629","Green","Track","5.583","5.309","23.849","14.717","25.668","26.697","0.531","10.219","1.408","2.652","159.647","122.676"
"24","GTLM","Jesse Krohn","3","1:58.237","32:59.336","Green","Track","5.488","5.268","23.980","14.814","25.939","27.589","0.533","10.560","1.418","2.648","159.048","121.810"
"25","GTLM","Connor De Phillippi","3","1:58.161","33:10.351","Green","Track","5.519","5.336","24.857","15.132","25.686","26.552","0.517","10.515","1.413","2.634","163.970","122.242"
"4","GTLM","Tommy Milner","4","1:56.900","33:19.299","Green","Track","5.631","5.362","23.853","14.666","25.788","26.714","0.532","10.245","1.429","2.680","159.347","120.873"
"912","GTLM","Laurens Vanthoor","3","1:58.587","33:40.839","Green","Track","5.647","5.380","23.808","14.759","26.951","27.200","0.529","10.259","1.406","2.648","160.251","122.850"
"62","GTLM","James Calado","4","1:55.897","34:02.735","Green","Track","5.571","5.280","23.613","14.663","25.593","26.381","0.527","10.202","1.413","2.654","160.859","122.242"
