"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"8","GT3CP","Stefan Rzadzinski","8","2:07.555","17:07.706","Green","Track","5.904","6.331","25.859","15.759","28.209","28.763","0.541","11.903","1.511","2.775","156.696","114.313"
"16","GT3CP","Jeff Kingsley","8","2:07.555","17:08.176","Green","Track","5.804","6.346","25.759","15.802","28.342","28.933","0.532","11.772","1.505","2.760","159.347","114.769"
"36","GT3P","Michael Levitas","8","2:08.813","17:12.370","Green","Track","5.887","6.421","26.029","15.727","28.475","29.270","0.538","12.178","1.508","2.780","157.570","114.541"
"88","GT3CP","Marco Cirone","8","2:07.011","17:15.250","Green","Track","5.903","6.355","25.647","15.648","28.198","28.758","0.539","11.649","1.521","2.793","157.278","113.562"
"25","GT3G","Victor Gomez Donato","8","2:08.720","17:22.629","Green","Track","6.000","6.337","25.936","15.812","28.389","29.348","0.555","11.930","1.549","2.864","152.744","111.509"
"43","GT3P","Mark Kvamme","8","2:08.509","17:23.990","Green","Track","5.847","6.289","25.910","15.592","28.464","29.377","0.537","12.175","1.524","2.794","157.864","113.338"
"12","GT3P","Geoffrey Boss","8","2:08.608","17:24.399","Green","Track","5.914","6.317","25.834","15.890","28.623","28.978","0.533","12.199","1.528","2.792","159.048","113.041"
"77","GT3CP","Patrick Dussault","8","2:08.948","17:28.282","Green","Track","5.903","6.421","26.185","15.996","28.512","29.210","0.538","11.900","1.508","2.775","157.570","114.541"
"56","GT3P","David Baker","8","2:09.157","17:29.153","Green","Track","5.907","6.491","26.033","15.804","28.636","29.235","0.536","12.153","1.546","2.816","158.158","111.725"
"20","GT3P","Fred Poordad","8","2:08.740","17:29.359","Green","Track","5.890","6.650","26.662","15.582","28.145","29.204","0.536","11.816","1.501","2.754","158.158","115.075"
"34","GT3P","Shaun McKaigue","8","2:11.344","17:31.658","Green","Track","5.901","6.785","27.172","16.278","29.068","29.183","0.542","12.079","1.529","2.807","156.407","112.967"
"99","GT3P","Alan Metni","8","2:10.679","17:32.053","Green","Track","5.946","6.465","26.778","16.095","29.453","29.143","0.541","11.950","1.522","2.786","156.696","113.487"
"5","GT3G","Rob Ferriol","8","2:09.908","17:33.726","Green","Track","6.029","6.461","26.292","16.055","28.590","29.526","0.554","11.974","1.560","2.867","153.019","110.723"
"61","GT3P","Scott Welham","8","2:11.662","17:39.397","Green","Track","5.873","6.681","26.172","15.836","28.647","31.243","0.548","12.300","1.542","2.820","154.695","112.015"
