"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"16","GTD","Corey Lewis","45","55.124","42:26.804","Green","Track","0.469","0.836","10.488","11.367","14.074","5.589","9.513","2.788","147.921"
"3","GTLM","Jan Magnussen","48","54.085","42:27.171","Green","Track","0.464","0.827","10.079","10.988","13.966","5.516","9.459","2.786","149.515"
"93","GTD","Katherine Legge","46","56.490","42:27.948","Green","Track","0.473","0.841","10.532","11.995","14.581","5.620","9.607","2.841","146.670"
"96","GTD","Jens Klingmann","46","53.940","42:30.503","Green","Track","0.475","0.848","10.026","10.809","14.131","5.483","9.374","2.794","146.053"
"25","GTLM","Bill Auberlen","48","53.922","42:31.484","Green","Track","0.464","0.839","10.303","10.766","13.945","5.501","9.360","2.744","149.515"
"75","GTD","Dion Von Moltke","46","54.707","42:40.888","Green","Track","0.478","0.851","10.334","10.927","14.151","5.573","9.567","2.826","145.136"
"28","GTD","Patrick Long","47","54.723","42:43.268","Green","Track","0.471","0.839","10.373","11.009","14.137","5.580","9.524","2.790","147.293"
"48","GTD","Madison Snow","47","54.730","42:43.803","Green","Track","0.476","0.848","10.294","11.046","14.059","5.597","9.587","2.823","145.746"
"15","GTD","Jack Hawksworth","47","54.603","42:44.420","Green","Track","0.468","0.839","10.241","10.995","14.160","5.570","9.524","2.806","148.237"
"912","GTLM","Gianmaria Bruni","49","53.694","42:48.907","Green","Track","0.460","0.820","10.276","10.901","13.862","5.426","9.199","2.750","150.815"
"14","GTD","Sage Karam","47","56.638","42:51.033","Green","Track","0.471","0.845","10.374","11.415","14.616","6.184","9.918","2.815","147.293"
"911","GTLM","Dirk Werner","49","53.404","42:51.689","Green","Track","0.461","0.821","9.954","10.475","13.554","5.502","9.864","2.773","150.488"
"73","GTD","Patrick Lindsey","47","56.958","42:51.824","Green","Track","0.474","0.843","10.449","11.456","14.138","6.422","10.167","3.009","146.361"
"57","GTD","Andrew Davis","47","55.654","42:55.754","Green","Track","0.476","0.846","10.650","11.219","14.268","5.696","9.672","2.827","145.746"
"63","GTD","Christina Nielsen","47","55.718","42:56.081","Green","Track","0.476","0.849","10.678","11.229","14.347","5.699","9.627","2.813","145.746"
"007","GTD","Brandon Davis","47","55.269","43:02.619","Green","Track","0.474","0.845","10.565","11.230","13.999","5.653","9.681","2.822","146.361"
"24","GTLM","John Edwards","49","52.865","43:03.966","Green","Track","0.465","0.828","9.986","10.630","13.679","5.356","9.192","2.729","149.194"
"67","GTLM","Richard Westbrook","49","52.654","43:05.611","Green","Track","0.459","0.844","9.863","10.620","13.700","5.361","9.094","2.713","151.144"
"66","GTLM","Dirk Mueller","46","52.855","43:10.468","Green","Track","0.459","0.817","9.613","10.456","13.583","5.528","9.610","2.789","151.144"
"86","GTD","Oswaldo Negri Jr.","47","55.883","43:11.049","Green","Track","0.478","0.850","10.398","11.143","14.058","5.860","10.253","2.843","145.136"
"23","GTD","Bill Sweedler","47","55.064","43:17.876","Green","Track","0.476","0.848","10.475","11.024","14.053","5.618","9.744","2.826","145.746"
"33","GTD","Ben Keating","47","55.461","43:21.270","Green","Track","0.476","0.846","10.459","11.127","14.293","5.714","9.710","2.836","145.746"
"16","GTD","Corey Lewis","46","56.211","43:23.015","Green","Track","0.470","0.837","10.279","11.350","14.514","5.997","9.918","2.846","147.606"
"3","GTLM","Jan Magnussen","49","56.141","43:23.312","Green","Track","0.468","0.832","10.402","11.075","14.629","5.898","10.023","2.814","148.237"
"50","GTD","Cooper MacNeil","47","57.023","43:23.392","Green","Track","0.476","0.848","10.368","11.539","14.496","6.090","10.314","2.892","145.746"
"93","GTD","Katherine Legge","47","55.597","43:23.545","Green","Track","0.475","0.850","10.345","11.101","14.239","5.814","9.964","2.809","146.053"
"96","GTD","Jens Klingmann","47","53.930","43:24.433","Green","Track","0.472","0.841","10.033","10.812","14.051","5.544","9.395","2.782","146.981"
"25","GTLM","Bill Auberlen","49","54.027","43:25.511","Green","Track","0.462","0.835","10.367","10.767","13.952","5.509","9.391","2.744","150.162"
"75","GTD","Dion Von Moltke","47","54.588","43:35.476","Green","Track","0.478","0.851","10.294","10.939","14.004","5.549","9.624","2.849","145.136"
"28","GTD","Patrick Long","48","54.794","43:38.062","Green","Track","0.471","0.838","10.324","11.074","14.178","5.616","9.500","2.793","147.293"
"48","GTD","Madison Snow","48","54.850","43:38.653","Green","Track","0.477","0.849","10.282","10.954","14.240","5.682","9.547","2.819","145.440"
"15","GTD","Jack Hawksworth","48","55.002","43:39.422","Green","Track","0.472","0.840","10.271","11.081","14.278","5.598","9.646","2.816","146.981"
"912","GTLM","Gianmaria Bruni","50","52.721","43:41.628","Green","Track","0.465","0.830","9.899","10.501","13.573","5.547","9.165","2.741","149.194"
"911","GTLM","Dirk Werner","50","54.117","43:45.806","Green","Track","0.468","0.834","10.129","11.305","14.027","5.451","9.168","2.735","148.237"
"14","GTD","Sage Karam","48","56.006","43:47.039","Green","Track","0.474","0.846","10.470","11.392","14.579","5.785","9.647","2.813","146.361"
"73","GTD","Patrick Lindsey","48","55.983","43:47.807","Green","Track","0.540","0.969","10.991","11.087","14.102","5.676","9.776","2.842","128.472"
"57","GTD","Andrew Davis","48","55.571","43:51.325","Green","Track","0.475","0.846","10.504","11.116","14.334","5.737","9.727","2.832","146.053"
"63","GTD","Christina Nielsen","48","55.623","43:51.704","Green","Track","0.473","0.843","10.618","11.238","14.236","5.661","9.735","2.819","146.670"
"007","GTD","Brandon Davis","48","55.090","43:57.709","Green","Track","0.474","0.846","10.600","11.067","14.045","5.614","9.622","2.822","146.361"
"24","GTLM","John Edwards","50","53.777","43:57.743","Green","Track","0.461","0.824","10.005","10.741","13.876","5.623","9.474","2.773","150.488"
"67","GTLM","Richard Westbrook","50","52.785","43:58.396","Green","Track","0.460","0.837","9.833","10.570","13.792","5.397","9.173","2.723","150.815"
"66","GTLM","Dirk Mueller","47","52.060","44:02.528","Green","Track","0.470","0.837","9.694","10.501","13.539","5.342","8.970","2.707","147.606"
"86","GTD","Oswaldo Negri Jr.","48","55.397","44:06.446","Green","Track","0.475","0.850","10.452","11.106","14.134","5.738","9.789","2.853","146.053"
"23","GTD","Bill Sweedler","48","54.806","44:12.682","Green","Track","0.475","0.848","10.279","10.972","14.139","5.588","9.676","2.829","146.053"
"33","GTD","Ben Keating","48","54.999","44:16.269","Green","Track","0.479","0.852","10.413","11.050","14.106","5.706","9.581","2.812","144.833"
"16","GTD","Corey Lewis","47","53.895","44:16.910","Green","Track","0.479","0.851","10.117","10.716","13.934","5.575","9.434","2.789","144.833"
"3","GTLM","Jan Magnussen","50","54.151","44:17.463","Green","Track","0.475","0.845","10.518","10.924","13.865","5.517","9.259","2.748","146.053"
"93","GTD","Katherine Legge","48","55.089","44:18.634","Green","Track","0.470","0.836","10.705","11.117","14.141","0.000","0.000","2.798","147.606"
"96","GTD","Jens Klingmann","48","55.326","44:19.759","Green","Track","0.469","0.836","10.326","11.263","14.578","5.575","9.466","2.813","147.921"
"25","GTLM","Bill Auberlen","50","54.892","44:20.403","Green","Track","0.461","0.835","10.352","10.803","14.506","5.718","9.468","2.749","150.488"
"50","GTD","Cooper MacNeil","48","57.586","44:20.978","Green","Track","0.483","0.860","11.162","11.238","15.331","5.957","9.730","2.825","143.634"
"75","GTD","Dion Von Moltke","48","54.811","44:30.287","Green","Track","0.481","0.856","10.304","10.950","14.250","5.610","9.539","2.821","144.231"
"28","GTD","Patrick Long","49","54.568","44:32.630","Green","Track","0.472","0.839","10.269","10.997","14.047","5.605","9.553","2.786","146.981"
"48","GTD","Madison Snow","49","54.415","44:33.068","Green","Track","0.477","0.847","10.250","10.955","13.946","5.603","9.537","2.800","145.440"
"15","GTD","Jack Hawksworth","49","54.848","44:34.270","Green","Track","0.475","0.843","10.304","11.030","14.173","5.608","9.612","2.803","146.053"
"912","GTLM","Gianmaria Bruni","51","52.828","44:34.456","Green","Track","0.464","0.827","9.893","10.532","13.679","5.470","9.223","2.740","149.515"
"911","GTLM","Dirk Werner","51","52.559","44:38.365","Green","Track","0.463","0.826","9.946","10.528","13.635","5.330","9.117","2.714","149.838"
"14","GTD","Sage Karam","49","55.197","44:42.236","Green","Track","0.474","0.843","10.425","11.192","14.211","5.616","9.620","2.816","146.361"
"73","GTD","Patrick Lindsey","49","55.278","44:43.085","Green","Track","0.477","0.848","10.424","11.249","14.142","5.610","9.714","2.814","145.440"
"57","GTD","Andrew Davis","49","55.606","44:46.931","Green","Track","0.476","0.847","10.812","11.054","14.212","5.696","9.688","2.821","145.746"
"63","GTD","Christina Nielsen","49","55.534","44:47.238","Green","Track","0.474","0.845","10.652","11.223","14.237","5.592","9.688","2.823","146.361"
"24","GTLM","John Edwards","51","53.154","44:50.897","Green","Track","0.469","0.834","10.163","10.743","13.633","5.374","9.203","2.735","147.921"
"67","GTLM","Richard Westbrook","51","53.763","44:52.159","Green","Track","0.461","0.845","10.434","10.742","13.880","5.454","9.221","2.726","150.488"
"007","GTD","Brandon Davis","49","56.085","44:53.794","Green","Track","0.475","0.844","10.968","11.500","14.190","5.609","9.678","2.821","146.053"
"66","GTLM","Dirk Mueller","48","52.257","44:54.785","Green","Track","0.460","0.818","9.743","10.527","13.673","5.297","9.026","2.713","150.815"
"86","GTD","Oswaldo Negri Jr.","49","55.443","45:01.889","Green","Track","0.479","0.853","10.478","11.139","14.156","5.756","9.744","2.838","144.833"
"23","GTD","Bill Sweedler","49","54.880","45:07.562","Green","Track","0.476","0.849","10.295","10.978","14.205","5.644","9.619","2.814","145.746"
"33","GTD","Ben Keating","49","54.818","45:11.087","Green","Track","0.476","0.847","10.356","11.046","13.972","5.697","9.611","2.813","145.746"
"16","GTD","Corey Lewis","48","54.465","45:11.375","Green","Track","0.470","0.840","10.260","10.851","13.986","5.660","9.601","2.797","147.606"
"3","GTLM","Jan Magnussen","51","53.999","45:11.462","Green","Track","0.464","0.825","10.284","10.836","13.795","5.541","9.519","2.735","149.515"
"93","GTD","Katherine Legge","49","55.947","45:14.581","Green","Track","0.470","0.843","10.440","11.156","14.826","5.855","9.561","2.796","147.606"
"96","GTD","Jens Klingmann","49","55.088","45:14.847","Green","Track","0.474","0.844","10.083","10.906","14.478","5.979","9.523","2.801","146.361"
"25","GTLM","Bill Auberlen","51","54.770","45:15.173","Green","Track","0.462","0.827","10.421","10.854","13.996","5.798","9.653","2.759","150.162"
"50","GTD","Cooper MacNeil","49","55.323","45:16.301","Green","Track","0.477","0.849","10.447","11.120","14.247","5.730","9.635","2.818","145.440"
"75","GTD","Dion Von Moltke","49","54.507","45:24.794","Green","Track","0.477","0.851","10.247","10.882","13.980","5.599","9.642","2.829","145.440"
"28","GTD","Patrick Long","50","54.791","45:27.421","Green","Track","0.471","0.836","10.410","11.059","14.121","5.582","9.525","2.787","147.293"
"48","GTD","Madison Snow","50","54.827","45:27.895","Green","Track","0.473","0.845","10.415","11.013","14.085","5.629","9.565","2.802","146.670"
"912","GTLM","Gianmaria Bruni","52","53.522","45:27.978","Green","Track","0.463","0.827","10.268","10.613","13.649","5.593","9.362","2.747","149.838"
"911","GTLM","Dirk Werner","52","52.436","45:30.801","Green","Track","0.461","0.822","9.933","10.479","13.553","5.335","9.129","2.724","150.488"
"14","GTD","Sage Karam","50","55.210","45:37.446","Green","Track","0.475","0.842","10.348","11.232","14.287","5.646","9.579","2.801","146.053"
"57","GTD","Andrew Davis","50","55.642","45:42.573","Green","Track","0.475","0.845","10.658","11.068","14.284","5.791","9.696","2.825","146.053"
"63","GTD","Christina Nielsen","50","55.629","45:42.867","Green","Track","0.476","0.847","10.564","11.295","14.243","5.672","9.725","2.807","145.746"
"24","GTLM","John Edwards","52","52.955","45:43.852","Green","Track","0.464","0.829","10.036","10.659","13.677","5.382","9.184","2.724","149.515"
"67","GTLM","Richard Westbrook","52","53.222","45:45.381","Green","Track","0.461","0.831","10.048","10.712","13.848","5.450","9.155","2.717","150.488"
"66","GTLM","Dirk Mueller","49","52.512","45:47.297","Green","Track","0.461","0.817","9.858","10.724","13.592","5.388","8.967","2.705","150.488"
"007","GTD","Brandon Davis","50","55.621","45:49.415","Green","Track","0.474","0.845","10.596","11.358","14.177","5.753","9.620","2.798","146.361"
"86","GTD","Oswaldo Negri Jr.","50","55.213","45:57.102","Green","Track","0.478","0.851","10.473","11.138","14.074","5.663","9.699","2.837","145.136"
"23","GTD","Bill Sweedler","50","54.871","46:02.433","Green","Track","0.475","0.845","10.301","11.009","14.109","5.592","9.703","2.837","146.053"
"33","GTD","Ben Keating","50","55.189","46:06.276","Green","Track","0.475","0.848","10.294","11.114","14.207","5.743","9.686","2.822","146.053"
"3","GTLM","Jan Magnussen","52","54.891","46:06.353","Green","Track","0.463","0.826","10.466","10.890","14.135","5.752","9.595","2.764","149.838"
"16","GTD","Corey Lewis","49","55.350","46:06.725","Green","Track","0.470","0.838","10.908","10.967","14.071","5.669","9.630","2.797","147.606"
"93","GTD","Katherine Legge","50","54.500","46:09.081","Green","Track","0.472","0.842","10.421","11.071","14.012","5.522","9.397","2.763","146.981"
"25","GTLM","Bill Auberlen","52","54.991","46:10.164","Green","Track","0.463","0.829","10.575","11.043","14.054","5.780","9.497","2.750","149.838"
"96","GTD","Jens Klingmann","50","55.734","46:10.581","Green","Track","0.473","0.843","10.382","11.152","14.286","6.097","9.687","2.814","146.670"
"50","GTD","Cooper MacNeil","50","55.325","46:11.626","Green","Track","0.477","0.848","10.415","11.124","14.346","5.733","9.580","2.802","145.440"
"75","GTD","Dion Von Moltke","50","54.640","46:19.434","Green","Track","0.478","0.853","10.255","10.980","14.023","5.606","9.609","2.836","145.136"
"912","GTLM","Gianmaria Bruni","53","53.231","46:21.209","Green","Track","0.465","0.827","10.168","10.643","13.718","5.464","9.203","2.743","149.194"
"15","GTD","Jack Hawksworth","50","1:48.453","46:22.723","Green","Pit","0.472","0.839","10.579","11.150","14.229","5.675","11.805","53.704","146.981"
"28","GTD","Patrick Long","51","55.343","46:22.764","Green","Track","0.470","0.838","10.496","11.399","14.157","5.635","9.549","2.799","147.606"
"48","GTD","Madison Snow","51","55.335","46:23.230","Green","Track","0.473","0.863","10.706","11.071","14.248","5.594","9.569","2.811","146.670"
"911","GTLM","Dirk Werner","53","52.589","46:23.390","Green","Track","0.464","0.826","9.929","10.515","13.579","5.390","9.170","2.716","149.515"
"14","GTD","Sage Karam","51","55.280","46:32.726","Green","Track","0.468","0.837","10.397","11.248","14.230","5.648","9.638","2.814","148.237"
"24","GTLM","John Edwards","53","54.218","46:38.070","Green","Track","0.461","0.824","10.085","10.994","14.139","5.639","9.317","2.759","150.488"
"57","GTD","Andrew Davis","51","56.415","46:38.988","Green","Track","0.475","0.847","10.577","11.183","14.663","6.005","9.828","2.837","146.053"
"63","GTD","Christina Nielsen","51","56.393","46:39.260","Green","Track","0.472","0.841","10.436","11.413","14.659","5.890","9.838","2.844","146.981"
"67","GTLM","Richard Westbrook","53","53.882","46:39.263","Green","Track","0.459","0.846","9.968","10.717","13.873","5.579","9.684","2.756","151.144"
"66","GTLM","Dirk Mueller","50","52.337","46:39.634","Green","Track","0.458","0.816","9.608","10.630","13.571","5.319","9.181","2.754","151.474"
"73","GTD","Patrick Lindsey","50","2:00.071","46:43.156","Green","Pit","0.474","0.843","10.374","11.138","14.041","5.637","11.825","65.739","146.361"
"007","GTD","Brandon Davis","51","55.465","46:44.880","Green","Track","0.472","0.842","10.534","11.388","14.110","5.616","9.685","2.818","146.981"
"86","GTD","Oswaldo Negri Jr.","51","55.722","46:52.824","Green","Track","0.474","0.848","10.508","11.301","14.151","5.788","9.791","2.861","146.361"
"23","GTD","Bill Sweedler","51","55.380","46:57.813","Green","Track","0.477","0.849","10.435","11.261","14.178","5.624","9.723","2.833","145.440"
"3","GTLM","Jan Magnussen","53","53.448","46:59.801","Green","Track","0.465","0.830","10.254","10.745","13.758","5.460","9.200","2.736","149.194"
"16","GTD","Corey Lewis","50","54.133","47:00.858","Green","Track","0.470","0.839","10.236","10.893","13.911","5.556","9.441","2.787","147.606"
"33","GTD","Ben Keating","51","56.103","47:02.379","Green","Track","0.478","0.849","10.885","11.329","14.271","5.798","9.665","2.828","145.136"
"93","GTD","Katherine Legge","51","54.540","47:03.621","Green","Track","0.468","0.835","10.325","11.143","14.088","5.539","9.374","2.768","148.237"
"25","GTLM","Bill Auberlen","53","54.121","47:04.285","Green","Track","0.462","0.825","10.413","10.803","13.780","5.569","9.503","2.766","150.162"
"96","GTD","Jens Klingmann","51","54.462","47:05.043","Green","Track","0.475","0.844","10.265","10.990","14.196","5.491","9.403","2.798","146.053"
"50","GTD","Cooper MacNeil","51","55.572","47:07.198","Green","Track","0.473","0.843","10.355","11.238","14.450","5.686","9.698","2.829","146.670"
"75","GTD","Dion Von Moltke","51","54.695","47:14.129","Green","Track","0.479","0.854","10.247","11.039","14.038","5.630","9.583","2.825","144.833"
"912","GTLM","Gianmaria Bruni","54","53.017","47:14.226","Green","Track","0.464","0.828","9.919","10.636","13.531","5.550","9.327","2.762","149.515"
"911","GTLM","Dirk Werner","54","53.656","47:17.046","Green","Track","0.460","0.820","10.214","10.857","14.059","5.405","9.119","2.722","150.815"
"28","GTD","Patrick Long","52","55.618","47:18.382","Green","Track","0.470","0.846","10.449","11.023","14.768","5.677","9.588","2.797","147.606"
"48","GTD","Madison Snow","52","55.621","47:18.851","Green","Track","0.474","0.870","10.698","10.986","14.290","5.791","9.687","2.825","146.361"
"15","GTD","Jack Hawksworth","51","1:02.949","47:25.672","Green","Track","0.000","0.000","12.841","11.230","14.385","5.559","9.518","2.842","0.000"
"24","GTLM","John Edwards","54","53.324","47:31.394","Green","Track","0.466","0.834","10.090","10.760","13.707","5.386","9.312","2.769","148.873"
"67","GTLM","Richard Westbrook","54","54.470","47:33.733","Green","Track","0.465","0.842","10.726","11.130","13.929","5.427","9.215","2.736","149.194"
"66","GTLM","Dirk Mueller","51","54.430","47:34.064","Green","Track","0.464","0.828","10.784","11.101","13.893","5.471","9.155","2.734","149.515"
"57","GTD","Andrew Davis","52","57.007","47:35.995","Green","Track","0.476","0.847","10.858","11.963","14.534","5.751","9.741","2.837","145.746"
"63","GTD","Christina Nielsen","52","57.044","47:36.304","Green","Track","0.478","0.852","10.954","11.965","14.424","5.785","9.755","2.831","145.136"
"007","GTD","Brandon Davis","52","55.467","47:40.347","Green","Track","0.475","0.847","10.667","11.273","14.111","5.605","9.683","2.806","146.053"
"73","GTD","Joerg Bergmeister","51","1:03.005","47:46.161","Green","Track","0.000","0.000","12.669","11.341","14.510","5.533","9.549","2.807","0.000"
"86","GTD","Oswaldo Negri Jr.","52","55.636","47:48.460","Green","Track","0.480","0.855","10.561","11.220","14.145","5.770","9.763","2.842","144.531"
"23","GTD","Bill Sweedler","52","54.794","47:52.607","Green","Track","0.477","0.850","10.376","10.981","14.041","5.568","9.666","2.835","145.440"
"3","GTLM","Jan Magnussen","54","53.443","47:53.244","Green","Track","0.463","0.826","10.140","10.786","13.772","5.504","9.212","2.740","149.838"
"16","GTD","Corey Lewis","51","54.333","47:55.191","Green","Track","0.470","0.839","10.284","10.959","13.904","5.568","9.508","2.801","147.606"
"33","GTD","Ben Keating","52","55.559","47:57.938","Green","Track","0.478","0.852","10.431","11.205","14.224","5.715","9.815","2.839","145.136"
"93","GTD","Katherine Legge","52","54.568","47:58.189","Green","Track","0.469","0.836","10.362","0.000","0.000","5.575","9.505","2.785","147.921"
"25","GTLM","Bill Auberlen","54","54.588","47:58.873","Green","Track","0.464","0.827","10.505","10.872","14.009","5.582","9.564","2.765","149.515"
"96","GTD","Jens Klingmann","52","54.450","47:59.493","Green","Track","0.472","0.841","10.226","10.914","14.194","5.542","9.453","2.808","146.981"
"50","GTD","Cooper MacNeil","52","55.470","48:02.668","Green","Track","0.479","0.850","10.386","11.191","14.388","5.703","9.648","2.825","144.833"
"912","GTLM","Gianmaria Bruni","55","52.839","48:07.065","Green","Track","0.468","0.833","10.061","10.499","13.679","5.400","9.157","2.742","148.237"
"911","GTLM","Dirk Werner","55","53.127","48:10.173","Green","Track","0.463","0.826","9.961","10.566","13.761","5.440","9.345","2.765","149.838"
"28","GTD","Patrick Long","53","54.735","48:13.117","Green","Track","0.472","0.841","10.390","10.994","14.091","5.620","9.521","2.806","146.981"
"48","GTD","Madison Snow","53","54.715","48:13.566","Green","Track","0.477","0.855","10.427","11.025","14.010","5.592","9.523","2.806","145.440"
"14","GTD","Sage Karam","52","1:45.320","48:18.046","Green","Pit","0.474","0.848","10.385","11.787","14.465","5.825","11.962","49.574","146.361"
"15","GTD","Jack Hawksworth","52","53.851","48:19.523","Green","Track","0.480","0.854","9.954","10.777","14.168","5.441","9.369","2.808","144.531"
"24","GTLM","John Edwards","55","53.160","48:24.554","Green","Track","0.469","0.836","10.063","10.674","13.745","5.381","9.242","2.750","147.921"
"67","GTLM","Richard Westbrook","55","53.028","48:26.761","Green","Track","0.462","0.849","9.903","10.675","13.740","5.455","9.214","2.730","150.162"
"66","GTLM","Dirk Mueller","52","52.948","48:27.012","Green","Track","0.463","0.828","9.974","10.689","13.859","5.364","9.058","2.713","149.838"
"57","GTD","Andrew Davis","53","55.851","48:31.846","Green","Track","0.477","0.850","10.688","11.175","14.281","5.789","9.754","2.837","145.440"
"63","GTD","Christina Nielsen","53","55.861","48:32.165","Green","Track","0.476","0.847","10.578","11.397","14.173","5.705","9.833","2.852","145.746"
"007","GTD","Brandon Davis","53","55.538","48:35.885","Green","Track","0.472","0.843","10.722","11.247","14.116","5.642","9.668","2.828","146.981"
"73","GTD","Joerg Bergmeister","52","53.970","48:40.131","Green","Track","0.475","0.847","10.049","10.986","14.038","5.390","9.401","2.784","146.053"
"86","GTD","Oswaldo Negri Jr.","53","55.585","48:44.045","Green","Track","0.479","0.851","10.592","11.132","14.124","5.741","9.821","2.845","144.833"
"3","GTLM","Jan Magnussen","55","54.764","48:48.008","Green","Track","0.463","0.826","10.239","10.966","14.228","5.877","9.412","2.753","149.838"
"23","GTD","Bill Sweedler","53","56.240","48:48.847","Green","Track","0.477","0.850","10.315","11.106","14.474","6.284","9.877","2.857","145.440"
"16","GTD","Corey Lewis","52","54.248","48:49.439","Green","Track","0.473","0.843","10.193","10.892","13.987","5.574","9.490","2.796","146.670"
"33","GTD","Ben Keating","53","55.467","48:53.405","Green","Track","0.479","0.855","10.579","11.140","14.256","5.702","9.637","2.819","144.833"
"93","GTD","Katherine Legge","53","55.670","48:53.859","Green","Track","0.468","0.838","10.703","11.179","14.137","0.000","0.000","2.852","148.237"
"25","GTLM","Bill Auberlen","55","55.327","48:54.200","Green","Track","0.465","0.829","10.597","11.020","14.031","5.714","9.823","2.848","149.194"
"96","GTD","Jens Klingmann","53","54.829","48:54.322","Green","Track","0.474","0.843","10.278","10.988","14.389","5.570","9.475","2.812","146.361"
"50","GTD","Cooper MacNeil","53","55.530","48:58.198","Green","Track","0.477","0.854","10.452","11.146","14.403","5.674","9.682","2.842","145.440"
"912","GTLM","Gianmaria Bruni","56","52.626","48:59.691","Green","Track","0.465","0.830","9.915","10.536","13.559","5.401","9.183","2.737","149.194"
"75","GTD","Dion Von Moltke","52","1:45.973","49:00.102","Green","Pit","0.477","0.853","10.751","11.027","14.482","5.715","12.177","50.491","145.440"
"911","GTLM","Dirk Werner","56","53.120","49:03.293","Green","Track","0.467","0.836","10.048","10.843","13.642","5.386","9.175","2.723","148.555"
"28","GTD","Patrick Long","54","54.808","49:07.925","Green","Track","0.474","0.843","10.418","11.045","14.070","5.608","9.552","2.798","146.361"
"48","GTD","Madison Snow","54","54.925","49:08.491","Green","Track","0.474","0.851","10.441","11.038","14.150","5.571","9.588","2.812","146.361"
"15","GTD","Jack Hawksworth","53","53.406","49:12.929","Green","Track","0.473","0.848","9.920","10.713","13.866","5.414","9.363","2.809","146.670"
"24","GTLM","John Edwards","56","53.213","49:17.767","Green","Track","0.466","0.832","10.089","10.712","13.731","5.400","9.232","2.751","148.873"
"67","GTLM","Richard Westbrook","56","53.515","49:20.276","Green","Track","0.462","0.830","10.441","10.740","13.797","5.430","9.101","2.714","150.162"
"66","GTLM","Dirk Mueller","53","53.678","49:20.690","Green","Track","0.461","0.816","10.485","10.809","13.763","5.487","9.119","2.738","150.488"
"63","GTD","Christina Nielsen","54","57.097","49:29.262","Green","Track","0.479","0.853","10.643","11.485","14.624","6.228","9.943","2.842","144.833"
"007","GTD","Brandon Davis","54","56.411","49:32.296","Green","Track","0.476","0.850","10.619","11.266","14.128","5.765","10.427","2.880","145.746"
"73","GTD","Joerg Bergmeister","53","53.611","49:33.742","Green","Track","0.470","0.851","10.043","10.792","13.881","5.391","9.413","2.770","147.606"
"86","GTD","Oswaldo Negri Jr.","54","55.402","49:39.447","Green","Track","0.475","0.850","10.453","11.112","14.158","5.732","9.771","2.851","146.053"
"3","GTLM","Jan Magnussen","56","53.408","49:41.416","Green","Track","0.465","0.829","10.135","10.816","13.686","5.501","9.233","2.743","149.194"
"16","GTD","Corey Lewis","53","54.704","49:44.143","Green","Track","0.471","0.841","10.345","11.197","14.072","5.551","9.442","2.785","147.293"
"23","GTD","Bill Sweedler","54","56.441","49:45.288","Green","Track","0.479","0.853","10.593","11.796","14.436","5.686","9.764","2.834","144.833"
"33","GTD","Ben Keating","54","55.395","49:48.800","Green","Track","0.477","0.850","10.489","11.270","14.240","5.684","9.572","2.813","145.440"
"93","GTD","Katherine Legge","54","55.366","49:49.225","Green","Track","0.474","0.847","10.380","11.220","14.108","5.877","9.647","2.813","146.361"
"96","GTD","Jens Klingmann","54","55.467","49:49.789","Green","Track","0.474","0.857","10.606","11.134","14.330","5.690","9.547","2.829","146.361"
"25","GTLM","Bill Auberlen","56","55.706","49:49.906","Green","Track","0.473","0.841","10.526","11.101","14.106","5.725","9.960","2.974","146.670"
"50","GTD","Cooper MacNeil","54","55.438","49:53.636","Green","Track","0.481","0.856","10.416","11.110","14.439","5.733","9.575","2.828","144.231"
"911","GTLM","Dirk Werner","57","53.041","49:56.334","Green","Track","0.463","0.826","10.067","10.647","13.686","5.400","9.213","2.739","149.838"
"75","GTD","Tristan Vautier","53","1:02.543","50:02.645","Green","Track","0.000","0.000","12.694","11.389","14.038","5.604","9.606","2.836","0.000"
"28","GTD","Patrick Long","55","55.523","50:03.448","Green","Track","0.473","0.841","10.632","11.179","14.182","5.750","9.659","2.807","146.670"
"48","GTD","Madison Snow","55","55.393","50:03.884","Green","Track","0.476","0.849","10.550","11.155","14.155","5.737","9.657","2.814","145.746"
"15","GTD","Jack Hawksworth","54","53.378","50:06.307","Green","Track","0.468","0.845","9.921","10.750","13.915","5.387","9.301","2.791","148.237"
"24","GTLM","John Edwards","57","53.333","50:11.100","Green","Track","0.467","0.831","10.086","10.727","13.755","5.428","9.290","2.749","148.555"
"14","GTD","Scott Pruett","53","1:55.001","50:13.047","Green","Pit","0.000","0.000","13.833","14.611","17.337","7.234","14.741","40.584","0.000"
"67","GTLM","Richard Westbrook","57","52.941","50:13.217","Green","Track","0.461","0.852","9.967","10.658","13.714","5.398","9.166","2.725","150.488"
"66","GTLM","Dirk Mueller","54","52.784","50:13.474","Green","Track","0.462","0.824","9.990","10.707","13.694","5.350","9.044","2.713","150.162"
"57","GTD","Andrew Davis","54","1:47.492","50:19.338","Green","Pit","0.477","0.850","10.812","11.265","14.811","6.026","12.348","50.903","145.440"
"63","GTD","Christina Nielsen","55","54.763","50:24.025","Green","Track","0.478","0.851","10.498","11.000","14.115","5.498","9.526","2.797","145.136"
"73","GTD","Joerg Bergmeister","54","54.326","50:28.068","Green","Track","0.467","0.834","9.940","10.917","14.215","5.611","9.575","2.767","148.555"
