"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP4","SP5"
"22","P","Johannes van Overbeek","11","2:01.123","25:21.123","Green","Track","1.328","19.122","23.242","9.148","8.918","0.416","4.283","0.385","22.859","23.470","7.952","161.304","174.292"
"31","P","Eric Curran","11","2:01.067","25:21.799","Green","Track","1.343","19.048","23.175","9.180","8.934","0.418","4.299","0.410","22.766","23.497","7.997","160.532","163.664"
"54","GTD","Jonathan Bennett","10","2:16.683","25:22.385","Green","Track","1.476","22.077","26.958","9.871","9.909","0.456","4.676","0.457","24.854","27.133","8.816","147.154","146.832"
"5","P","Christian Fittipaldi","11","2:00.500","25:22.978","Green","Track","1.350","19.061","23.294","9.182","8.988","0.420","4.318","0.392","22.340","23.195","7.960","159.767","171.179"
"70","P","Tom Long","11","2:00.436","25:28.212","Green","Track","1.347","19.089","22.836","9.225","8.997","0.421","4.349","0.394","22.464","23.305","8.009","159.388","170.310"
"90","P","Marc Goossens","11","2:00.772","25:29.277","Green","Track","1.369","19.184","23.049","9.208","9.215","0.431","4.445","0.403","22.285","23.149","8.034","155.690","166.507"
"85","P","Misha Goikhberg","11","2:00.805","25:31.877","Green","Track","1.333","18.956","23.288","9.366","8.895","0.411","4.246","0.386","23.026","22.835","8.063","163.266","173.840"
"2","P","Scott Sharp","11","2:00.776","25:35.867","Green","Track","1.337","18.936","23.385","9.072","8.951","0.416","4.283","0.385","22.559","23.525","7.927","161.304","174.292"
"38","PC","James French","11","2:04.105","25:58.946","Green","Track","1.402","19.761","23.796","9.461","9.273","0.437","4.525","0.409","22.987","23.951","8.103","153.552","164.064"
"26","PC","Stefan Wilson","11","2:05.490","26:08.882","Green","Track","1.416","20.000","23.947","9.533","9.394","0.443","4.585","0.413","23.197","24.355","8.207","151.472","162.475"
"24","GTLM","John Edwards","11","2:06.103","26:14.133","Green","Track","1.448","19.927","24.383","9.330","9.637","0.451","4.636","0.416","22.987","24.457","8.431","148.786","161.304"
"25","GTLM","Alexander Sims","11","2:07.603","26:16.583","Green","Track","1.437","19.965","24.641","9.551","9.579","0.447","4.600","0.424","23.767","24.654","8.538","150.117","158.260"
"911","GTLM","Patrick Pilet","11","2:07.535","26:17.003","Green","Track","1.460","19.961","24.268","9.586","9.630","0.450","4.624","0.459","23.748","24.855","8.494","149.116","146.192"
"912","GTLM","Wolf Henzler","8","6:10.105","26:18.867","Green","Pit","1.481","20.746","25.779","10.453","9.821","0.461","4.726","0.432","24.391","26.985","244.830","145.558","155.329"
"3","GTLM","Jan Magnussen","11","2:07.130","26:22.495","Green","Track","1.455","20.097","24.656","9.395","9.725","0.451","4.640","0.418","23.103","24.649","8.541","148.786","160.532"
"20","PC","Don Yount","11","2:06.216","26:24.926","Green","Track","1.395","20.014","24.577","9.505","9.315","0.434","4.497","0.422","23.504","24.258","8.295","154.614","159.010"
"67","GTLM","Ryan Briscoe","2","2:36.820","26:40.267","Green","Track","22.971","25.792","25.351","9.565","9.800","0.457","4.735","0.474","23.712","25.330","8.632","146.832","141.566"
"28","GTD","Mathieu Jaminet","11","2:10.130","26:43.771","Green","Track","1.481","20.491","25.341","9.625","9.851","0.460","4.731","0.423","23.489","25.624","8.615","145.875","158.634"
"66","GTLM","Dirk Mueller","9","2:07.941","26:49.498","Green","Track","1.465","20.615","24.744","9.279","9.838","0.460","4.721","0.424","23.024","24.788","8.582","145.875","158.260"
"48","GTD","Madison Snow","11","2:11.055","26:50.489","Green","Track","1.478","20.773","25.333","9.675","9.947","0.456","4.676","0.417","23.550","25.984","8.766","147.154","160.917"
"73","GTD","Patrick Lindsey","11","2:11.569","26:52.837","Green","Track","1.474","20.639","25.886","9.813","9.867","0.458","4.703","0.424","23.891","25.719","8.695","146.512","158.260"
"57","GTD","Andrew Davis","11","2:10.983","26:54.723","Green","Track","1.511","20.827","25.202","9.719","10.091","0.468","4.805","0.432","23.530","25.512","8.886","143.381","155.329"
"16","GTD","Corey Lewis","11","2:11.419","26:55.927","Green","Track","1.498","20.822","25.320","9.749","10.023","0.465","4.773","0.428","23.765","25.640","8.936","144.306","156.781"
"33","GTD","Ben Keating","11","2:11.450","26:57.113","Green","Track","1.482","20.765","25.959","9.822","9.897","0.459","4.725","0.426","23.757","25.511","8.647","146.192","157.517"
"63","GTD","Christina Nielsen","11","2:11.575","27:00.315","Green","Track","1.473","21.041","25.741","9.684","9.869","0.458","4.723","0.425","23.824","25.592","8.745","146.512","157.888"
"93","GTD","Katherine Legge","11","2:11.526","27:00.944","Green","Track","1.471","21.033","25.547","9.700","9.846","0.458","4.712","0.428","23.869","25.720","8.742","146.512","156.781"
"50","GTD","Cooper MacNeil","11","2:10.866","27:02.158","Green","Track","1.478","20.982","25.216","9.686","9.831","0.455","4.722","0.429","23.692","25.770","8.610","147.478","156.416"
"14","GTD","Scott Pruett","11","2:11.807","27:05.486","Green","Track","1.463","20.837","25.745","9.886","9.904","0.453","4.689","0.425","23.933","25.827","8.645","148.129","157.888"
"75","GTD","Kenny Habul","11","2:11.637","27:05.913","Green","Track","1.480","20.952","25.718","9.589","9.947","0.461","4.738","0.427","23.788","25.818","8.718","145.558","157.148"
"10","P","Ricky Taylor","12","2:00.670","27:10.899","Green","Track","1.349","19.085","22.944","9.079","8.994","0.423","4.392","0.412","23.048","23.084","7.860","158.634","162.870"
"96","GTD","Bret Curtis","11","2:13.142","27:14.844","Green","Track","1.470","20.960","26.082","9.806","9.963","0.458","4.694","0.421","24.125","26.463","8.700","146.512","159.388"
"15","GTD","Robert Alon","11","2:13.022","27:15.266","Green","Track","1.468","20.813","25.875","9.968","9.854","0.456","4.650","0.438","24.676","26.178","8.646","147.154","153.202"
"991","GTD","Parker Chase","11","2:13.104","27:16.633","Green","Track","1.494","20.945","25.661","9.827","10.032","0.465","4.792","0.477","24.524","26.128","8.759","144.306","140.676"
"55","P","Jonathan Bomarito","10","5:58.090","27:21.614","Green","Pit","1.388","19.740","23.645","9.318","9.247","0.429","4.845","0.585","32.408","39.856","216.629","156.416","114.705"
"22","P","Johannes van Overbeek","12","2:01.911","27:23.034","Green","Track","1.331","19.133","23.480","9.266","8.924","0.417","4.292","0.386","22.975","23.859","7.848","160.917","173.840"
"31","P","Eric Curran","12","2:01.465","27:23.264","Green","Track","1.342","19.264","23.273","9.186","8.918","0.417","4.284","0.401","22.832","23.752","7.796","160.917","167.337"
"5","P","Christian Fittipaldi","12","2:01.105","27:24.083","Green","Track","1.341","19.190","23.210","9.215","8.953","0.420","4.314","0.393","22.565","23.606","7.898","159.767","170.744"
"80","GTD","Dan Knox","11","2:14.800","27:25.290","Green","Track","1.486","21.300","26.277","9.780","9.919","0.464","4.776","0.427","24.267","27.448","8.658","144.617","157.148"
"70","P","Tom Long","12","2:00.922","27:29.134","Green","Track","1.338","19.194","23.332","9.240","8.974","0.422","4.350","0.393","22.602","23.094","7.983","159.010","170.744"
"90","P","Marc Goossens","12","2:01.341","27:30.618","Green","Track","1.368","19.269","23.384","9.260","9.178","0.431","4.451","0.401","22.394","23.167","8.038","155.690","167.337"
"85","P","Misha Goikhberg","12","2:00.842","27:32.719","Green","Track","1.325","19.242","23.221","9.342","8.913","0.412","4.237","0.388","22.988","22.778","7.996","162.870","172.944"
"2","P","Scott Sharp","12","2:01.667","27:37.534","Green","Track","1.327","19.163","23.530","9.304","8.930","0.418","4.306","0.387","22.726","23.694","7.882","160.532","173.391"
"54","GTD","Jonathan Bennett","11","2:17.390","27:39.775","Green","Track","1.469","22.286","27.197","10.051","9.884","0.456","4.725","0.498","25.054","27.082","8.688","147.154","134.744"
"86","GTD","Oswaldo Negri Jr.","11","2:55.723","27:53.188","Green","Pit","1.481","21.329","25.893","9.751","9.909","0.462","4.748","0.436","24.092","25.496","52.126","145.243","153.904"
"38","PC","James French","12","2:03.611","28:02.557","Green","Track","1.394","19.787","23.694","9.278","9.216","0.437","4.521","0.410","22.886","23.933","8.055","153.552","163.664"
"26","PC","Stefan Wilson","12","2:05.611","28:14.493","Green","Track","1.404","19.863","24.043","9.554","9.385","0.444","4.582","0.414","23.472","24.284","8.166","151.131","162.083"
"24","GTLM","John Edwards","12","2:06.659","28:20.792","Green","Track","1.439","19.991","24.635","9.401","9.606","0.451","4.633","0.416","23.138","24.521","8.428","148.786","161.304"
"25","GTLM","Alexander Sims","12","2:06.003","28:22.586","Green","Track","1.434","19.918","24.245","9.458","9.546","0.447","4.599","0.414","23.103","24.470","8.369","150.117","162.083"
"911","GTLM","Patrick Pilet","12","2:06.229","28:23.232","Green","Track","1.448","20.052","23.892","9.407","9.598","0.449","4.603","0.434","23.425","24.418","8.503","149.448","154.614"
"3","GTLM","Jan Magnussen","12","2:06.749","28:29.244","Green","Track","1.446","20.114","24.434","9.295","9.723","0.452","4.634","0.417","23.049","24.702","8.482","148.456","160.917"
"20","PC","Don Yount","12","2:07.394","28:32.320","Green","Track","1.388","20.507","24.554","9.543","9.312","0.437","4.496","0.411","23.835","24.745","8.166","153.552","163.266"
"67","GTLM","Ryan Briscoe","3","2:07.752","28:48.019","Green","Track","1.467","20.768","24.459","9.387","9.777","0.457","4.686","0.448","23.073","24.789","8.443","146.832","149.782"
"28","GTD","Mathieu Jaminet","12","2:10.274","28:54.045","Green","Track","1.472","20.459","25.203","9.761","9.875","0.461","4.721","0.424","23.653","25.599","8.645","145.558","158.260"
"66","GTLM","Dirk Mueller","10","2:06.777","28:56.275","Green","Track","1.469","19.975","24.170","9.632","9.765","0.460","4.706","0.422","22.985","24.652","8.539","145.875","159.010"
"48","GTD","Madison Snow","12","2:11.216","29:01.705","Green","Track","1.470","20.672","25.832","9.836","9.925","0.457","4.664","0.417","23.389","25.867","8.687","146.832","160.917"
"73","GTD","Patrick Lindsey","12","2:10.972","29:03.809","Green","Track","1.468","20.773","25.235","9.831","9.889","0.459","4.698","0.422","23.913","25.620","8.664","146.192","159.010"
"57","GTD","Andrew Davis","12","2:10.891","29:05.614","Green","Track","1.504","20.831","25.094","9.684","10.067","0.467","4.787","0.429","23.623","25.546","8.858","143.688","156.416"
"16","GTD","Corey Lewis","12","2:10.833","29:06.760","Green","Track","1.495","20.746","25.300","9.693","10.047","0.466","4.768","0.426","23.657","25.428","8.807","143.996","157.517"
"33","GTD","Ben Keating","12","2:10.440","29:07.553","Green","Track","1.465","20.907","25.196","9.627","9.927","0.462","4.707","0.425","23.518","25.416","8.790","145.243","157.888"
"912","GTLM","Laurens Vanthoor","9","2:48.869","29:07.736","Green","Pit","6.021","25.831","30.100","10.843","9.978","0.464","4.967","0.565","26.228","28.706","25.166","144.617","118.765"
"63","GTD","Christina Nielsen","12","2:11.446","29:11.761","Green","Track","1.471","20.815","25.710","9.610","9.883","0.460","4.717","0.425","23.777","25.824","8.754","145.875","157.888"
"10","P","Ricky Taylor","13","2:01.509","29:12.408","Green","Track","1.344","19.140","22.721","9.699","9.023","0.422","4.347","0.403","22.408","24.150","7.852","159.010","166.507"
"93","GTD","Katherine Legge","12","2:11.986","29:12.930","Green","Track","1.468","21.028","25.414","9.620","9.860","0.460","4.701","0.429","23.918","26.337","8.751","145.875","156.416"
"50","GTD","Cooper MacNeil","12","2:11.773","29:13.931","Green","Track","1.467","21.053","25.536","9.643","9.949","0.465","4.761","0.427","23.708","26.188","8.573","144.306","157.148"
"75","GTD","Kenny Habul","12","2:12.092","29:18.005","Green","Track","1.473","20.988","25.516","10.219","9.909","0.462","4.735","0.428","23.943","25.668","8.751","145.243","156.781"
"14","GTD","Scott Pruett","12","2:13.972","29:19.458","Green","Track","1.456","20.942","25.778","10.009","9.844","0.457","4.692","0.424","25.029","26.670","8.671","146.832","158.260"
"22","P","Johannes van Overbeek","13","2:02.897","29:25.931","Green","Track","1.324","19.210","23.374","9.224","8.925","0.416","4.282","0.385","23.371","24.511","7.875","161.304","174.292"
"31","P","Eric Curran","13","2:03.131","29:26.395","Green","Track","1.326","19.480","23.418","9.206","8.909","0.416","4.265","0.421","23.138","24.619","7.933","161.304","159.388"
"5","P","Christian Fittipaldi","13","2:03.131","29:27.214","Green","Track","1.335","19.189","23.349","9.429","8.933","0.417","4.286","0.409","23.236","24.637","7.911","160.917","164.064"
"96","GTD","Bret Curtis","12","2:13.552","29:28.396","Green","Track","1.463","21.042","25.951","9.769","9.877","0.457","4.685","0.421","24.105","27.135","8.646","146.832","159.388"
"15","GTD","Robert Alon","12","2:13.694","29:28.960","Green","Track","1.461","21.106","25.662","9.993","9.918","0.456","4.671","0.426","24.240","27.105","8.656","147.154","157.517"
"991","GTD","Parker Chase","12","2:14.397","29:31.030","Green","Track","1.491","20.738","25.665","9.873","10.044","0.464","4.768","0.474","25.833","26.090","8.957","144.617","141.566"
"70","P","Tom Long","13","2:02.427","29:31.561","Green","Track","1.332","19.067","23.360","9.203","8.975","0.421","4.343","0.392","22.602","23.600","9.132","159.388","171.179"
"90","P","Marc Goossens","13","2:01.263","29:31.881","Green","Track","1.364","19.071","23.280","9.250","9.175","0.431","4.443","0.400","22.413","23.325","8.111","155.690","167.756"
"85","P","Misha Goikhberg","13","2:01.180","29:33.899","Green","Track","1.316","19.219","23.309","9.230","8.887","0.410","4.217","0.394","23.047","23.097","8.054","163.664","170.310"
"55","P","Jonathan Bomarito","11","2:16.054","29:37.668","Green","Track","6.179","27.156","23.730","9.584","9.066","0.425","4.404","0.429","23.100","24.011","7.970","157.888","156.416"
"2","P","Scott Sharp","13","2:01.584","29:39.118","Green","Track","1.322","18.980","23.257","9.407","8.987","0.420","4.284","0.388","22.795","23.854","7.890","159.767","172.944"
"80","GTD","Dan Knox","12","2:15.362","29:40.652","Green","Track","1.476","21.324","26.253","9.907","9.916","0.458","4.746","0.427","24.816","27.293","8.745","146.512","157.148"
"54","GTD","Jonathan Bennett","12","2:16.286","29:56.061","Green","Track","1.460","22.002","26.786","9.907","9.970","0.457","4.681","0.456","24.679","27.108","8.780","146.832","147.154"
"38","PC","James French","13","2:05.231","30:07.788","Green","Track","1.382","20.373","24.522","9.336","9.264","0.436","4.503","0.407","23.025","23.911","8.072","153.904","164.870"
"86","GTD","Oswaldo Negri Jr.","12","2:21.147","30:14.335","Green","Track","6.033","24.777","26.290","9.780","9.984","0.463","4.785","0.441","23.819","26.049","8.726","144.929","152.159"
"26","PC","Stefan Wilson","13","2:05.597","30:20.090","Green","Track","1.400","19.877","24.092","9.439","9.409","0.443","4.571","0.413","23.521","24.247","8.185","151.472","162.475"
"24","GTLM","John Edwards","13","2:06.228","30:27.020","Green","Track","1.434","20.022","24.217","9.398","9.619","0.449","4.615","0.416","23.116","24.521","8.422","149.448","161.304"
"25","GTLM","Alexander Sims","13","2:06.985","30:29.571","Green","Track","1.424","20.122","24.228","9.437","9.587","0.447","4.589","0.416","23.344","24.976","8.415","150.117","161.304"
"911","GTLM","Patrick Pilet","13","2:06.756","30:29.988","Green","Track","1.445","19.850","24.286","9.401","9.681","0.451","4.623","0.417","23.147","24.903","8.552","148.786","160.917"
"3","GTLM","Jan Magnussen","13","2:07.060","30:36.304","Green","Track","1.441","20.108","24.569","9.453","9.711","0.449","4.606","0.414","23.091","24.689","8.529","149.448","162.083"
"20","PC","Don Yount","13","2:07.640","30:39.960","Green","Track","1.379","20.276","24.900","9.656","9.292","0.434","4.478","0.419","23.827","24.666","8.313","154.614","160.149"
"67","GTLM","Ryan Briscoe","4","2:06.101","30:54.120","Green","Track","1.450","20.199","24.016","9.359","9.727","0.454","4.652","0.431","22.794","24.511","8.508","147.802","155.690"
"66","GTLM","Dirk Mueller","11","2:06.595","31:02.870","Green","Track","1.456","20.034","23.961","9.561","9.729","0.450","4.623","0.419","23.020","24.746","8.599","149.116","160.149"
"28","GTD","Mathieu Jaminet","13","2:10.903","31:04.948","Green","Track","1.468","20.438","25.111","9.996","9.839","0.455","4.668","0.446","24.105","25.766","8.611","147.478","150.454"
"48","GTD","Madison Snow","13","2:10.798","31:12.503","Green","Track","1.466","20.743","25.300","9.712","9.890","0.455","4.643","0.415","23.460","25.959","8.754","147.478","161.692"
"10","P","Ricky Taylor","14","2:01.179","31:13.587","Green","Track","1.338","19.197","22.881","9.386","8.940","0.419","4.359","0.408","22.534","23.899","7.818","160.149","164.466"
"73","GTD","Patrick Lindsey","13","2:11.432","31:15.241","Green","Track","1.462","20.658","25.209","9.889","9.839","0.457","4.676","0.420","23.779","26.350","8.693","146.832","159.767"
"57","GTD","Andrew Davis","13","2:11.375","31:16.989","Green","Track","1.499","20.817","25.231","9.665","10.078","0.467","4.774","0.429","23.895","25.645","8.876","143.688","156.416"
"16","GTD","Corey Lewis","13","2:11.155","31:17.915","Green","Track","1.486","20.812","25.282","9.759","10.028","0.465","4.755","0.424","23.878","25.442","8.824","144.306","158.260"
"33","GTD","Ben Keating","13","2:11.386","31:18.939","Green","Track","1.471","20.636","25.950","10.042","9.787","0.454","4.679","0.424","23.655","25.459","8.829","147.802","158.260"
"63","GTD","Christina Nielsen","13","2:11.881","31:23.642","Green","Track","1.468","21.075","25.625","9.835","9.868","0.457","4.703","0.424","23.908","25.716","8.801","146.832","158.260"
"93","GTD","Katherine Legge","13","2:11.453","31:24.383","Green","Track","1.468","21.298","25.396","9.653","9.819","0.457","4.675","0.422","23.755","25.831","8.679","146.832","159.010"
"50","GTD","Cooper MacNeil","13","2:11.618","31:25.549","Green","Track","1.458","21.298","25.561","9.767","9.836","0.462","4.742","0.429","23.651","25.730","8.680","145.243","156.416"
"31","P","Eric Curran","14","2:01.921","31:28.316","Green","Track","1.328","19.125","23.382","9.214","8.884","0.414","4.256","0.425","23.098","23.924","7.871","162.083","157.888"
"5","P","Christian Fittipaldi","14","2:02.134","31:29.348","Green","Track","1.334","19.177","23.126","9.280","8.922","0.415","4.268","0.401","23.302","23.993","7.916","161.692","167.337"
"14","GTD","Scott Pruett","13","2:14.325","31:33.783","Green","Track","1.450","21.150","26.140","9.674","9.841","0.453","4.664","0.462","25.240","26.500","8.751","148.129","145.243"
"90","P","Marc Goossens","14","2:02.274","31:34.155","Green","Track","1.361","19.456","24.090","9.394","9.165","0.430","4.438","0.400","22.326","23.240","7.974","156.052","167.756"
"85","P","Misha Goikhberg","14","2:03.457","31:37.356","Green","Track","1.322","19.908","24.313","9.385","8.892","0.409","4.219","0.393","23.476","23.405","7.735","164.064","170.744"
"55","P","Jonathan Bomarito","12","2:02.588","31:40.256","Green","Track","1.340","19.156","22.971","9.476","9.099","0.423","4.374","0.408","22.784","24.645","7.912","158.634","164.466"
"2","P","Scott Sharp","14","2:02.132","31:41.250","Green","Track","1.317","19.247","23.269","9.098","8.926","0.416","4.277","0.388","22.917","24.248","8.029","161.304","172.944"
"96","GTD","Bret Curtis","13","2:14.012","31:42.408","Green","Track","1.451","20.922","25.968","9.860","9.871","0.455","4.675","0.419","24.568","27.090","8.734","147.478","160.149"
"15","GTD","Robert Alon","13","2:13.865","31:42.825","Green","Track","1.457","20.781","26.061","10.030","9.865","0.454","4.668","0.417","24.468","26.976","8.684","147.802","160.917"
"70","P","Tom Long","14","2:12.896","31:44.457","Green","Track","1.558","21.633","25.069","9.890","10.536","0.492","5.055","0.454","23.814","25.303","9.092","136.387","147.802"
"991","GTD","Parker Chase","13","2:15.698","31:46.728","Green","Track","1.493","21.816","26.663","10.142","9.961","0.463","4.766","0.461","24.695","26.327","8.911","144.929","145.558"
"80","GTD","Dan Knox","13","2:12.564","31:53.216","Green","Track","1.473","21.169","25.732","9.811","9.943","0.464","4.753","0.424","24.009","26.022","8.761","144.617","158.260"
"54","GTD","Jonathan Bennett","13","2:15.466","32:11.527","Green","Track","1.465","21.865","26.685","9.862","9.849","0.454","4.651","0.446","24.662","26.801","8.726","147.802","150.454"
"38","PC","James French","14","2:03.825","32:11.613","Green","Track","1.385","19.780","23.709","9.305","9.268","0.435","4.495","0.410","22.967","24.034","8.037","154.258","163.664"
"4","GTLM","Tommy Milner","1","32:19.801","32:19.801","Green","Pit","1.444","72.729","47.782","15.074","22.190","1.288","13.378","1.222","38.460","43.171","1678.699","52.098","54.912"
"86","GTD","Oswaldo Negri Jr.","13","2:10.336","32:24.671","Green","Track","1.485","20.949","25.380","9.532","9.945","0.462","4.755","0.427","23.275","25.388","8.738","145.243","157.148"
"75","GTD","Kenny Habul","13","3:06.630","32:24.635","Green","Pit","1.477","21.060","25.365","9.549","9.962","0.463","4.756","0.428","23.710","26.628","63.232","144.929","156.781"
"26","PC","Stefan Wilson","14","2:05.459","32:25.549","Green","Track","1.396","19.890","24.015","9.488","9.353","0.440","4.551","0.410","23.234","24.472","8.210","152.505","163.664"
"24","GTLM","John Edwards","14","2:06.488","32:33.508","Green","Track","1.435","20.099","24.336","9.355","9.602","0.449","4.609","0.416","23.110","24.627","8.449","149.448","161.304"
"25","GTLM","Alexander Sims","14","2:06.567","32:36.138","Green","Track","1.427","20.093","24.367","9.494","9.570","0.446","4.593","0.413","23.060","24.697","8.407","150.454","162.475"
"911","GTLM","Patrick Pilet","14","2:06.703","32:36.691","Green","Track","1.449","19.991","24.470","9.342","9.617","0.451","4.616","0.423","23.150","24.657","8.536","148.786","158.634"
"3","GTLM","Jan Magnussen","14","2:07.149","32:43.453","Green","Track","1.443","20.076","24.405","9.498","9.724","0.450","4.625","0.416","23.079","24.862","8.571","149.116","161.304"
"20","PC","Don Yount","14","2:08.035","32:47.995","Green","Track","1.388","20.355","24.826","9.676","9.364","0.434","4.492","0.415","24.087","24.795","8.203","154.614","161.692"
"67","GTLM","Ryan Briscoe","5","2:05.646","32:59.766","Green","Track","1.454","20.173","24.071","9.333","9.705","0.455","4.677","0.438","22.626","24.259","8.455","147.478","153.202"
"16","GTD","Corey Lewis","14","2:11.224","33:29.139","Green","Track","1.488","20.861","25.406","9.676","9.992","0.464","4.756","0.426","23.851","25.458","8.846","144.617","157.517"
"31","P","Eric Curran","15","2:01.920","33:30.236","Green","Track","1.331","19.174","24.088","9.235","8.944","0.418","4.296","0.403","22.803","23.264","7.964","160.532","166.507"
"33","GTD","Ben Keating","14","2:11.665","33:30.604","Green","Track","1.481","20.912","25.727","9.693","9.885","0.461","4.710","0.426","23.922","25.708","8.740","145.558","157.517"
"5","P","Christian Fittipaldi","15","2:02.388","33:31.736","Green","Track","1.340","19.240","24.118","9.398","8.960","0.418","4.328","0.425","23.011","23.285","7.865","160.532","157.888"
"63","GTD","Christina Nielsen","14","2:12.472","33:36.114","Green","Track","1.472","20.957","25.734","9.688","9.865","0.459","4.717","0.432","24.482","25.774","8.893","146.192","155.329"
"90","P","Marc Goossens","15","2:02.317","33:36.472","Green","Track","1.362","19.205","22.994","9.321","9.262","0.430","4.445","0.401","22.508","24.281","8.108","156.052","167.337"
"93","GTD","Katherine Legge","14","2:13.109","33:37.492","Green","Track","1.462","21.109","25.909","9.810","9.780","0.457","4.672","0.423","24.259","26.591","8.637","146.832","158.634"
"50","GTD","Cooper MacNeil","14","2:12.350","33:37.899","Green","Track","1.473","21.195","25.723","9.949","9.839","0.457","4.722","0.427","23.854","26.082","8.631","146.832","157.148"
"85","P","Misha Goikhberg","15","2:01.807","33:39.163","Green","Track","1.312","19.097","23.920","9.289","8.877","0.412","4.240","0.383","23.089","23.144","8.044","162.870","175.202"
"55","P","Jonathan Bomarito","13","2:01.177","33:41.433","Green","Track","1.343","19.566","22.993","9.278","9.049","0.425","4.403","0.401","22.534","23.269","7.916","157.888","167.337"
"2","P","Scott Sharp","15","2:01.549","33:42.799","Green","Track","1.325","19.127","23.638","9.176","8.922","0.414","4.254","0.389","22.940","23.426","7.938","162.083","172.499"
"14","GTD","Scott Pruett","14","2:13.647","33:47.430","Green","Track","1.465","21.323","26.735","9.826","9.839","0.454","4.665","0.446","24.226","25.967","8.701","147.802","150.454"
"96","GTD","Bret Curtis","14","2:13.347","33:55.755","Green","Track","1.460","21.193","25.998","9.666","9.993","0.460","4.710","0.422","24.170","26.506","8.769","145.875","159.010"
"15","GTD","Robert Alon","14","2:13.660","33:56.485","Green","Track","1.460","21.156","25.926","9.757","9.857","0.449","4.650","0.424","24.294","26.989","8.704","149.448","158.260"
"991","GTD","Parker Chase","14","2:13.646","34:00.374","Green","Track","1.495","21.074","26.334","9.898","10.056","0.468","4.811","0.449","24.432","25.860","8.769","143.381","149.448"
"80","GTD","Dan Knox","14","2:12.737","34:05.953","Green","Track","1.482","20.932","26.160","9.775","9.911","0.464","4.776","0.431","24.030","26.077","8.700","144.617","155.690"
"38","PC","James French","15","2:04.295","34:15.908","Green","Track","1.376","19.937","23.845","9.428","9.308","0.438","4.536","0.419","23.064","23.922","8.022","153.202","160.149"
"54","GTD","Jonathan Bennett","14","2:15.887","34:27.414","Green","Track","1.462","22.147","26.623","9.887","9.926","0.457","4.696","0.469","24.815","26.703","8.702","146.832","143.075"
"26","PC","Stefan Wilson","15","2:07.455","34:33.004","Green","Track","1.397","20.274","25.103","9.545","9.425","0.444","4.606","0.418","23.502","24.431","8.310","151.131","160.532"
"86","GTD","Oswaldo Negri Jr.","14","2:11.172","34:35.843","Green","Track","1.483","20.785","25.270","9.841","9.843","0.460","4.740","0.431","23.731","25.845","8.743","145.875","155.690"
"24","GTLM","John Edwards","15","2:06.733","34:40.241","Green","Track","1.437","20.127","24.333","9.364","9.647","0.450","4.619","0.418","23.249","24.623","8.466","149.116","160.532"
"4","GTLM","Tommy Milner","2","2:22.462","34:42.263","Green","Track","6.015","25.565","26.094","9.997","9.845","0.460","4.750","0.476","24.961","25.736","8.563","145.875","140.971"
"911","GTLM","Patrick Pilet","15","2:07.536","34:44.227","Green","Track","1.448","20.028","24.684","9.598","9.635","0.455","4.735","0.429","23.534","24.437","8.555","147.478","156.416"
"25","GTLM","Alexander Sims","15","2:08.952","34:45.090","Green","Track","1.428","20.095","25.010","9.666","9.748","0.457","4.708","0.428","24.140","24.716","8.556","146.832","156.781"
"75","GTD","Kenny Habul","14","2:24.101","34:48.736","Green","Track","5.898","25.763","27.467","10.114","9.997","0.467","4.826","0.459","24.246","26.071","8.793","143.688","146.192"
"3","GTLM","Jan Magnussen","15","2:07.455","34:50.908","Green","Track","1.446","20.016","24.815","9.489","9.744","0.451","4.644","0.418","23.087","24.737","8.608","148.786","160.532"
"20","PC","Don Yount","15","2:07.640","34:55.635","Green","Track","1.385","20.448","24.925","9.615","9.317","0.435","4.508","0.417","23.835","24.577","8.178","154.258","160.917"
"67","GTLM","Ryan Briscoe","6","2:06.585","35:06.351","Green","Track","1.452","20.480","24.101","9.324","9.737","0.457","4.720","0.449","22.797","24.539","8.529","146.832","149.448"
"10","P","Ricky Taylor","16","2:00.028","35:13.909","Green","Track","1.340","19.410","22.895","9.025","8.972","0.424","4.385","0.409","22.488","22.850","7.830","158.260","164.064"
"66","GTLM","Dirk Mueller","13","2:07.123","35:16.601","Green","Track","1.465","20.074","23.978","9.329","9.855","0.463","4.742","0.426","23.095","25.072","8.627","144.929","157.517"
"22","P","Johannes van Overbeek","15","2:12.687","35:19.235","Green","Track","5.997","24.265","24.182","9.443","9.063","0.424","4.390","0.401","22.889","23.715","7.918","158.260","167.337"
"28","GTD","Mathieu Jaminet","15","2:10.837","35:26.563","Green","Track","1.470","20.715","25.339","9.854","9.865","0.461","4.745","0.427","23.739","25.625","8.597","145.558","157.148"
"31","P","Eric Curran","16","2:03.816","35:34.052","Green","Track","1.334","19.807","24.353","9.291","8.922","0.419","4.308","0.431","23.378","23.652","7.921","160.149","155.690"
"5","P","Christian Fittipaldi","16","2:03.312","35:35.048","Green","Track","1.330","19.717","24.326","9.424","9.009","0.422","4.347","0.395","23.058","23.402","7.882","159.010","169.879"
"48","GTD","Madison Snow","15","2:11.393","35:35.319","Green","Track","1.470","20.706","25.601","9.651","9.933","0.458","4.684","0.419","23.529","26.186","8.756","146.512","160.149"
