"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"5","P","Christian Fittipaldi","1","1:29.139","1:29.139","Green","Track","3.460","12.262","0.531","13.850","10.289","8.910","0.525","13.355","9.888","9.836","2.177","4.055","148.947","154.545"
"85","P","Misha Goikhberg","1","1:30.306","1:30.306","Green","Track","3.676","12.691","0.525","13.771","10.404","8.942","0.522","13.417","10.379","9.591","2.143","3.971","150.649","155.434"
"31","P","Eric Curran","1","1:30.979","1:30.979","Green","Track","3.711","12.765","0.532","14.151","10.434","9.040","0.529","13.583","10.132","9.625","2.193","4.070","148.667","153.377"
"55","P","Jonathan Bomarito","1","1:31.510","1:31.510","Green","Track","3.823","12.556","0.530","14.378","10.542","8.873","0.526","13.852","10.193","9.659","2.167","4.001","149.228","154.252"
"70","P","Tom Long","1","1:32.168","1:32.168","Green","Track","3.938","12.727","0.521","14.254","10.693","8.887","0.530","13.870","10.273","9.746","2.169","4.011","151.806","153.087"
"2","P","Scott Sharp","1","1:32.628","1:32.628","Green","Track","3.878","13.115","0.531","14.615","10.869","8.904","0.516","13.522","10.244","9.875","2.166","3.988","148.947","157.241"
"10","P","Ricky Taylor","1","1:33.145","1:33.145","Green","Track","3.751","12.384","0.517","14.372","11.085","9.071","0.524","13.301","10.109","9.840","2.191","4.035","152.980","154.840"
"90","P","Renger Van Der Zande","1","1:33.802","1:33.802","Green","Track","3.654","12.530","0.538","14.577","11.536","9.190","0.530","13.465","9.969","9.922","2.250","4.112","147.009","153.087"
"38","PC","James French","1","1:35.574","1:35.574","Green","Track","3.873","12.986","0.591","15.339","11.120","9.230","0.553","13.962","10.362","10.141","2.272","4.192","133.826","146.720"
"26","PC","Tomy Drissi","1","1:39.262","1:39.262","Green","Track","4.113","13.320","0.562","14.866","11.355","9.550","0.627","14.829","10.993","10.573","2.346","4.317","140.731","129.404"
"22","P","Ed Brown","1","1:40.230","1:40.230","Green","Track","4.545","13.406","0.578","15.175","11.161","9.178","0.626","15.298","11.177","10.751","2.279","4.251","136.835","129.611"
"20","PC","Don Yount","1","1:41.562","1:41.562","Green","Track","4.377","13.486","0.566","15.515","11.230","9.363","0.606","14.873","11.131","11.023","2.347","4.428","139.737","133.888"
"57","GTD","Lawson Aschenbach","1","1:41.869","1:41.869","Green","Track","3.564","13.167","0.578","13.948","10.529","9.870","0.577","13.552","10.305","10.358","2.403","4.434","136.835","140.618"
"93","GTD","Katherine Legge","1","1:43.649","1:43.649","Green","Track","3.855","13.117","0.566","14.165","10.833","9.705","0.567","13.874","10.741","10.624","2.385","4.390","139.737","143.098"
"48","GTD","Bryan Sellers","1","1:44.073","1:44.073","Green","Track","3.866","13.138","0.566","14.310","10.754","9.785","0.566","13.551","10.624","10.702","2.411","4.421","139.737","143.350"
"16","GTD","Corey Lewis","1","1:44.515","1:44.515","Green","Track","3.831","13.379","0.578","14.411","10.586","9.897","0.576","13.624","10.632","10.460","2.434","4.487","136.835","140.862"
"28","GTD","Daniel Morad","1","1:45.076","1:45.076","Green","Track","3.750","13.705","0.579","14.489","10.679","9.792","0.567","13.748","10.614","10.539","2.409","4.424","136.599","143.098"
"14","GTD","Scott Pruett","1","1:46.161","1:46.161","Green","Track","3.863","13.565","0.571","15.245","10.955","9.880","0.566","14.017","10.576","10.332","2.403","4.406","138.513","143.350"
"63","GTD","Christina Nielsen","1","1:47.130","1:47.130","Green","Track","3.932","13.519","0.576","15.232","11.082","9.745","0.566","14.125","10.775","10.567","2.382","4.375","137.311","143.350"
"33","GTD","Ben Keating","1","1:48.054","1:48.054","Green","Track","3.869","13.482","0.576","15.818","11.240","9.847","0.566","13.833","11.334","10.488","2.419","4.442","137.311","143.350"
"50","GTD","Cooper MacNeil","1","1:48.486","1:48.486","Green","Track","3.837","13.547","0.580","15.563","11.426","9.818","0.574","13.924","10.924","10.787","2.418","4.452","136.364","141.353"
"96","GTD","Bret Curtis","1","1:48.824","1:48.824","Green","Track","3.843","13.665","0.566","15.417","11.568","9.797","0.563","14.087","10.947","10.695","2.403","4.377","139.737","144.114"
"73","GTD","Joerg Bergmeister","1","1:49.300","1:49.300","Green","Track","3.816","13.706","0.573","15.420","11.515","9.723","0.574","14.157","10.778","10.997","2.412","4.400","138.030","141.353"
"15","GTD","Robert Alon","1","1:49.728","1:49.728","Green","Track","3.986","14.192","0.578","15.668","11.568","9.774","0.559","14.179","10.905","10.810","2.433","4.469","136.835","145.146"
"86","GTD","Oswaldo Negri Jr.","1","1:50.137","1:50.137","Green","Track","3.977","13.667","0.573","15.702","11.675","9.838","0.584","14.301","10.836","10.655","2.405","4.425","138.030","138.932"
"54","GTD","Jonathan Bennett","1","1:51.336","1:51.336","Green","Track","3.995","13.954","0.574","16.188","11.896","9.867","0.582","14.432","11.019","10.862","2.468","4.468","137.789","139.410"
"52","P","Kenton Koch","1","2:15.250","2:15.250","Green","Pit","3.919","13.292","0.717","16.390","11.951","9.671","0.766","16.014","11.646","13.487","9.957","11.736","110.308","105.922"
"5","P","Christian Fittipaldi","2","1:26.947","2:56.086","Green","Track","3.240","11.772","0.523","13.301","10.113","8.971","0.524","13.052","9.717","9.553","2.153","4.028","151.225","154.840"
"85","P","Misha Goikhberg","2","1:26.643","2:56.949","Green","Track","3.200","11.589","0.511","13.250","10.168","8.832","0.512","13.078","10.047","9.395","2.112","3.949","154.777","158.469"
"31","P","Eric Curran","2","1:26.943","2:57.922","Green","Track","3.234","11.587","0.520","13.304","10.135","8.944","0.523","13.010","9.986","9.475","2.173","4.052","152.098","155.136"
"55","P","Jonathan Bomarito","2","1:27.064","2:58.574","Green","Track","3.298","11.568","0.518","13.418","10.136","8.804","0.518","13.231","9.995","9.413","2.164","4.001","152.685","156.634"
"70","P","Tom Long","2","1:27.247","2:59.415","Green","Track","3.146","11.586","0.517","13.225","10.222","8.927","0.517","13.218","10.058","9.661","2.162","4.008","152.980","156.937"
"2","P","Scott Sharp","2","1:27.340","2:59.968","Green","Track","3.252","11.781","0.518","13.305","10.059","8.838","0.514","12.994","10.259","9.699","2.150","3.971","152.685","157.853"
"10","P","Ricky Taylor","2","1:27.352","3:00.497","Green","Track","3.177","11.619","0.516","13.414","10.188","8.873","0.515","12.833","10.150","9.862","2.181","4.024","153.277","157.546"
"90","P","Renger Van Der Zande","2","1:27.089","3:00.891","Green","Track","3.234","11.638","0.523","13.314","10.099","8.936","0.525","12.879","9.945","9.750","2.184","4.062","151.225","154.545"
"38","PC","James French","2","1:31.309","3:06.883","Green","Track","3.506","12.313","0.542","14.115","10.491","9.147","0.543","13.781","10.218","10.198","2.270","4.185","145.924","149.422"
"26","PC","Tomy Drissi","2","1:35.414","3:14.676","Green","Track","3.573","12.936","0.560","14.565","10.947","9.444","0.590","14.752","10.775","10.639","2.338","4.295","141.234","137.519"
"22","P","Ed Brown","2","1:35.019","3:15.249","Green","Track","3.729","12.463","0.528","14.570","10.953","9.162","0.580","15.063","11.012","10.464","2.264","4.231","149.793","139.890"
"57","GTD","Lawson Aschenbach","2","1:34.121","3:15.990","Green","Track","3.387","13.107","0.574","13.868","10.516","9.811","0.575","13.751","11.308","10.364","2.406","4.454","137.789","141.107"
"20","PC","Don Yount","2","1:36.206","3:17.768","Green","Track","4.062","13.081","0.581","14.872","11.154","9.389","0.552","14.372","10.715","10.790","2.342","4.296","136.129","146.986"
"93","GTD","Katherine Legge","2","1:34.632","3:18.281","Green","Track","3.506","12.778","0.566","14.057","11.020","9.670","0.563","14.271","10.886","10.545","2.376","4.394","139.737","144.114"
"48","GTD","Bryan Sellers","2","1:34.749","3:18.822","Green","Track","3.622","12.923","0.567","13.896","10.864","9.719","0.564","14.167","10.841","10.761","2.409","4.416","139.490","143.859"
"16","GTD","Corey Lewis","2","1:34.749","3:19.264","Green","Track","3.597","12.909","0.575","13.984","10.682","9.819","0.573","14.168","10.859","10.655","2.441","4.487","137.549","141.599"
"28","GTD","Daniel Morad","2","1:34.449","3:19.525","Green","Track","3.633","13.012","0.570","13.891","10.810","9.795","0.567","13.728","10.971","10.617","2.425","4.430","138.756","143.098"
"14","GTD","Scott Pruett","2","1:33.872","3:20.033","Green","Track","3.553","12.894","0.566","14.215","10.742","9.748","0.560","13.857","10.585","10.387","2.382","4.383","139.737","144.886"
"63","GTD","Christina Nielsen","2","1:33.882","3:21.012","Green","Track","3.438","12.845","0.560","14.149","10.719","9.686","0.564","13.986","10.637","10.529","2.384","4.385","141.234","143.859"
"33","GTD","Ben Keating","2","1:33.618","3:21.672","Green","Track","3.446","12.814","0.567","13.766","10.882","9.745","0.569","13.615","10.584","10.761","2.420","4.449","139.490","142.595"
"50","GTD","Cooper MacNeil","2","1:34.061","3:22.547","Green","Track","3.569","12.871","0.570","14.037","10.841","9.866","0.574","13.767","10.643","10.446","2.423","4.454","138.756","141.353"
"96","GTD","Bret Curtis","2","1:34.288","3:23.112","Green","Track","3.482","13.024","0.564","14.115","11.056","9.687","0.559","13.820","10.671","10.529","2.396","4.385","140.232","145.146"
"73","GTD","Joerg Bergmeister","2","1:34.184","3:23.484","Green","Track","3.458","13.146","0.566","13.982","10.978","9.659","0.560","13.866","10.599","10.596","2.388","4.386","139.737","144.886"
"15","GTD","Robert Alon","2","1:34.116","3:23.844","Green","Track","3.423","13.030","0.566","14.326","10.723","9.717","0.559","13.873","10.744","10.384","2.383","4.388","139.737","145.146"
"86","GTD","Oswaldo Negri Jr.","2","1:34.544","3:24.681","Green","Track","3.521","13.104","0.574","14.391","10.796","9.783","0.568","13.960","10.634","10.404","2.394","4.415","137.789","142.846"
"54","GTD","Jonathan Bennett","2","1:34.679","3:26.015","Green","Track","3.552","13.247","0.572","14.274","10.893","9.797","0.564","13.744","10.690","10.497","2.423","4.426","138.271","143.859"
"75","GTD","Kenny Habul","1","4:18.899","4:18.899","Green","Track","9.484","15.448","0.629","15.280","11.238","10.117","0.587","14.463","10.796","10.578","2.454","4.526","125.741","138.222"
"5","P","Christian Fittipaldi","3","1:25.727","4:21.813","Green","Track","3.215","11.470","0.520","13.050","9.965","8.905","0.521","12.773","9.734","9.423","2.141","4.010","152.098","155.732"
"85","P","Misha Goikhberg","3","1:26.561","4:23.510","Green","Track","3.310","11.595","0.511","13.178","9.982","8.900","0.509","12.977","10.040","9.469","2.132","3.958","154.777","159.403"
"31","P","Eric Curran","3","1:26.372","4:24.294","Green","Track","3.200","11.639","0.520","13.131","9.898","8.950","0.522","12.814","9.873","9.578","2.194","4.053","152.098","155.434"
"55","P","Jonathan Bomarito","3","1:26.250","4:24.824","Green","Track","3.152","11.551","0.518","13.039","10.106","8.817","0.517","12.954","10.010","9.473","2.140","3.973","152.685","156.937"
"70","P","Tom Long","3","1:26.175","4:25.590","Green","Track","3.140","11.497","0.513","12.943","10.162","8.837","0.516","12.912","9.998","9.531","2.141","3.985","154.173","157.241"
"2","P","Scott Sharp","3","1:26.688","4:26.656","Green","Track","3.215","11.583","0.513","13.241","10.171","8.858","0.513","12.848","9.912","9.715","2.153","3.966","154.173","158.161"
"10","P","Ricky Taylor","3","1:26.666","4:27.163","Green","Track","3.160","11.552","0.516","13.239","10.152","8.877","0.515","12.854","9.976","9.636","2.176","4.013","153.277","157.546"
"90","P","Renger Van Der Zande","3","1:26.845","4:27.736","Green","Track","3.243","11.600","0.521","13.169","10.099","8.977","0.523","12.826","9.912","9.729","2.191","4.055","151.806","155.136"
"38","PC","James French","3","1:30.454","4:37.337","Green","Track","3.407","12.185","0.541","13.996","10.523","9.145","0.541","13.381","10.301","10.010","2.249","4.175","146.194","149.975"
"22","P","Ed Brown","3","1:32.981","4:48.230","Green","Track","3.573","12.467","0.521","14.229","10.964","8.946","0.519","13.717","11.006","10.729","2.248","4.062","151.806","156.332"
"26","PC","Tomy Drissi","3","1:35.098","4:49.774","Green","Track","3.585","12.813","0.555","14.880","11.095","9.397","0.571","14.379","10.813","10.379","2.347","4.284","142.506","142.095"
"57","GTD","Lawson Aschenbach","3","1:34.326","4:50.316","Green","Track","3.473","12.780","0.570","13.900","11.609","9.818","0.573","13.472","10.786","10.456","2.426","4.463","138.756","141.599"
"93","GTD","Katherine Legge","3","1:34.880","4:53.161","Green","Track","3.918","12.977","0.569","14.340","10.873","9.679","0.563","14.071","10.720","10.401","2.372","4.397","139.000","144.114"
"20","PC","Don Yount","3","1:37.016","4:54.784","Green","Track","4.081","12.818","0.546","14.512","10.802","9.439","0.553","15.486","10.993","11.032","2.345","4.409","144.855","146.720"
"48","GTD","Bryan Sellers","3","1:36.689","4:55.511","Green","Track","3.699","12.915","0.566","14.499","10.867","9.744","0.565","14.600","11.016","11.193","2.496","4.529","139.737","143.604"
"28","GTD","Daniel Morad","3","1:35.993","4:55.518","Green","Track","3.713","12.844","0.562","14.610","10.776","9.674","0.567","14.601","10.919","10.804","2.460","4.463","140.731","143.098"
"16","GTD","Corey Lewis","3","1:36.650","4:55.914","Green","Track","3.627","12.845","0.573","14.624","10.662","9.860","0.573","14.516","11.090","11.313","2.466","4.501","138.030","141.599"
"14","GTD","Scott Pruett","3","1:36.029","4:56.062","Green","Track","3.605","12.791","0.556","14.664","10.846","9.729","0.566","14.502","11.247","10.667","2.400","4.456","142.250","143.350"
"63","GTD","Christina Nielsen","3","1:35.527","4:56.539","Green","Track","3.468","12.831","0.559","14.205","10.896","9.698","0.566","14.617","10.907","11.016","2.399","4.365","141.486","143.350"
"33","GTD","Ben Keating","3","1:35.170","4:56.842","Green","Track","3.520","12.917","0.565","13.919","10.966","9.712","0.571","14.422","10.846","10.940","2.392","4.400","139.984","142.095"
"50","GTD","Cooper MacNeil","3","1:34.785","4:57.332","Green","Track","3.576","12.791","0.571","13.889","10.870","9.706","0.574","14.131","11.008","10.839","2.410","4.420","138.513","141.353"
"96","GTD","Bret Curtis","3","1:34.576","4:57.688","Green","Track","3.405","12.927","0.560","14.073","10.939","9.760","0.561","13.844","10.968","10.760","2.401","4.378","141.234","144.628"
"73","GTD","Joerg Bergmeister","3","1:34.526","4:58.010","Green","Track","3.437","13.116","0.563","13.964","10.780","9.632","0.557","13.960","10.938","10.810","2.397","4.372","140.481","145.667"
"15","GTD","Robert Alon","3","1:34.707","4:58.551","Green","Track","3.455","12.939","0.560","14.251","10.696","9.702","0.559","13.866","10.846","10.950","2.453","4.430","141.234","145.146"
"86","GTD","Oswaldo Negri Jr.","3","1:34.090","4:58.771","Green","Track","3.422","12.804","0.567","14.245","10.667","9.773","0.568","14.061","10.627","10.535","2.409","4.412","139.490","142.846"
"54","GTD","Jonathan Bennett","3","1:34.340","5:00.355","Green","Track","3.430","13.087","0.571","14.149","10.722","9.713","0.563","13.864","10.849","10.523","2.428","4.441","138.513","144.114"
"5","P","Christian Fittipaldi","4","1:26.485","5:48.298","Green","Track","3.171","11.513","0.520","13.915","9.910","8.919","0.522","12.836","9.668","9.355","2.144","4.012","152.098","155.434"
"85","P","Misha Goikhberg","4","1:27.079","5:50.589","Green","Track","3.199","11.542","0.513","13.538","10.335","8.848","0.513","13.198","9.957","9.363","2.125","3.948","154.173","158.161"
"31","P","Eric Curran","4","1:26.886","5:51.180","Green","Track","3.168","11.446","0.518","13.241","10.291","8.962","0.521","13.097","9.882","9.574","2.158","4.028","152.685","155.732"
"55","P","Jonathan Bomarito","4","1:26.836","5:51.660","Green","Track","3.162","11.496","0.516","13.108","10.249","8.781","0.523","13.311","9.997","9.561","2.150","3.982","153.277","155.136"
"70","P","Tom Long","4","1:26.689","5:52.279","Green","Track","3.155","11.497","0.514","13.075","10.210","8.897","0.517","13.085","10.019","9.561","2.162","3.997","153.873","156.937"
"2","P","Scott Sharp","4","1:26.101","5:52.757","Green","Track","3.092","11.389","0.510","13.080","10.037","8.776","0.507","13.144","9.928","9.564","2.130","3.944","155.080","160.032"
"10","P","Ricky Taylor","4","1:28.502","5:55.665","Green","Track","3.111","11.356","0.513","13.035","10.170","8.851","0.513","14.589","10.388","9.758","2.192","4.026","154.173","158.161"
"90","P","Renger Van Der Zande","4","1:28.497","5:56.233","Green","Track","3.089","11.479","0.520","13.150","10.010","9.001","0.523","14.031","10.760","9.711","2.181","4.042","152.098","155.136"
"75","GTD","Kenny Habul","2","1:40.378","5:59.277","Green","Track","3.626","13.308","0.581","15.110","11.236","10.230","0.612","15.637","12.191","10.794","2.506","4.547","136.129","132.576"
"38","PC","James French","4","1:29.607","6:06.944","Green","Track","3.360","12.159","0.542","13.727","10.425","9.095","0.542","13.451","10.081","9.832","2.238","4.155","145.924","149.698"
"22","P","Ed Brown","4","1:31.966","6:20.196","Green","Track","3.391","12.410","0.522","13.977","10.698","8.976","0.518","13.613","10.968","10.596","2.241","4.056","151.515","156.634"
"26","PC","Tomy Drissi","4","1:33.298","6:23.072","Green","Track","3.459","12.704","0.556","14.252","10.756","9.424","0.557","14.078","10.507","10.381","2.341","4.283","142.250","145.667"
"57","GTD","Lawson Aschenbach","4","1:33.350","6:23.666","Green","Track","3.368","12.828","0.571","13.965","10.714","9.800","0.573","13.631","10.582","10.375","2.454","4.489","138.513","141.599"
"93","GTD","Katherine Legge","4","1:32.799","6:25.960","Green","Track","3.465","12.784","0.568","13.914","10.639","9.717","0.568","13.604","10.433","10.371","2.357","4.379","139.245","142.846"
"20","PC","Don Yount","4","1:35.243","6:30.027","Green","Track","4.047","12.845","0.558","14.569","10.875","9.375","0.550","14.300","10.668","10.884","2.329","4.243","141.740","147.521"
"28","GTD","Daniel Morad","4","1:35.053","6:30.571","Green","Track","3.732","13.090","0.567","14.602","10.757","9.759","0.566","13.592","10.832","10.747","2.407","4.402","139.490","143.350"
"48","GTD","Bryan Sellers","4","1:35.305","6:30.816","Green","Track","3.685","13.291","0.567","14.771","10.770","9.750","0.563","13.539","10.786","10.777","2.405","4.401","139.490","144.114"
"16","GTD","Corey Lewis","4","1:35.298","6:31.212","Green","Track","3.549","13.294","0.573","14.931","10.589","9.845","0.574","13.557","10.880","10.596","2.435","4.475","138.030","141.353"
"14","GTD","Scott Pruett","4","1:35.265","6:31.327","Green","Track","3.739","13.024","0.578","15.357","10.607","9.709","0.561","13.936","10.652","10.323","2.397","4.382","136.835","144.628"
"63","GTD","Christina Nielsen","4","1:35.770","6:32.309","Green","Track","3.622","12.953","0.568","15.496","10.762","9.777","0.568","13.997","10.543","10.712","2.390","4.382","139.245","142.846"
"33","GTD","Ben Keating","4","1:35.803","6:32.645","Green","Track","3.793","12.826","0.562","15.698","10.895","9.665","0.569","13.772","10.687","10.560","2.384","4.392","140.731","142.595"
"50","GTD","Cooper MacNeil","4","1:35.887","6:33.219","Green","Track","3.648","12.672","0.560","15.851","11.095","9.783","0.568","13.693","10.552","10.593","2.414","4.458","141.234","142.846"
"73","GTD","Joerg Bergmeister","4","1:35.450","6:33.460","Green","Track","3.551","12.999","0.558","15.504","10.839","9.690","0.565","13.924","10.542","10.496","2.397","4.385","141.740","143.604"
"96","GTD","Bret Curtis","4","1:36.711","6:34.399","Green","Track","3.634","13.040","0.558","16.105","11.367","9.810","0.561","13.764","10.748","10.405","2.374","4.345","141.740","144.628"
"86","GTD","Oswaldo Negri Jr.","4","1:36.110","6:34.881","Green","Track","3.575","13.046","0.568","15.120","11.532","9.757","0.564","14.176","10.631","10.348","2.384","4.409","139.245","143.859"
"15","GTD","Robert Alon","4","1:36.656","6:35.207","Green","Track","3.462","12.885","0.560","15.924","11.568","9.692","0.563","14.192","10.651","10.417","2.381","4.361","141.234","144.114"
"54","GTD","Jonathan Bennett","4","1:35.834","6:36.189","Green","Track","3.583","13.213","0.568","14.245","11.305","9.766","0.566","14.235","10.809","10.688","2.426","4.430","139.245","143.350"
"5","P","Christian Fittipaldi","5","1:25.723","7:14.021","Green","Track","3.148","11.374","0.519","13.085","10.072","8.879","0.523","12.798","9.728","9.442","2.147","4.008","152.391","155.136"
"85","P","Misha Goikhberg","5","1:26.173","7:16.762","Green","Track","3.168","11.386","0.507","13.058","10.192","8.833","0.508","12.982","10.018","9.470","2.110","3.941","155.998","159.717"
"31","P","Eric Curran","5","1:26.165","7:17.345","Green","Track","3.160","11.459","0.517","12.968","9.994","8.943","0.521","12.918","9.844","9.646","2.164","4.031","152.980","155.732"
"55","P","Jonathan Bomarito","5","1:26.162","7:17.822","Green","Track","3.147","11.530","0.517","13.023","9.986","8.860","0.520","12.988","9.972","9.481","2.154","3.984","152.980","156.031"
"70","P","Tom Long","5","1:26.380","7:18.659","Green","Track","3.132","11.503","0.515","13.031","10.143","8.825","0.515","12.994","10.019","9.558","2.148","3.997","153.575","157.546"
"2","P","Scott Sharp","5","1:26.551","7:19.308","Green","Track","3.091","11.666","0.513","12.934","10.194","8.835","0.511","13.109","9.923","9.660","2.155","3.960","154.173","158.780"
"10","P","Ricky Taylor","5","1:25.368","7:21.033","Green","Track","3.071","11.284","0.512","12.962","9.873","8.860","0.516","12.578","9.848","9.666","2.183","4.015","154.474","157.241"
"90","P","Renger Van Der Zande","5","1:25.658","7:21.891","Green","Track","2.984","11.516","0.522","12.960","9.948","8.950","0.524","12.733","9.822","9.507","2.162","4.030","151.515","154.840"
"75","GTD","Kenny Habul","3","1:34.021","7:33.298","Green","Track","3.576","12.924","0.578","14.279","10.527","9.980","0.579","13.675","10.464","10.514","2.438","4.487","136.835","140.132"
"38","PC","James French","5","1:29.228","7:36.172","Green","Track","3.304","12.072","0.543","13.600","10.383","9.056","0.542","13.294","10.168","9.868","2.242","4.156","145.655","149.698"
"22","P","Ed Brown","5","1:32.407","7:52.603","Green","Track","3.461","12.526","0.523","13.914","10.938","8.980","0.518","13.557","10.902","10.768","2.252","4.068","151.225","156.634"
"26","PC","Tomy Drissi","5","1:33.224","7:56.296","Green","Track","3.462","12.791","0.561","14.226","10.718","9.387","0.550","13.966","10.591","10.351","2.325","4.296","140.982","147.521"
"57","GTD","Lawson Aschenbach","5","1:33.098","7:56.764","Green","Track","3.353","12.731","0.569","14.105","10.632","9.817","0.576","13.548","10.498","10.402","2.405","4.462","139.000","140.862"
"93","GTD","Katherine Legge","5","1:32.027","7:57.987","Green","Track","3.378","12.720","0.564","13.850","10.420","9.724","0.566","13.472","10.405","10.200","2.354","4.374","140.232","143.350"
"20","PC","Don Yount","5","1:34.041","8:04.068","Green","Track","3.747","12.824","0.548","14.161","10.764","9.362","0.546","14.287","10.685","10.516","2.325","4.276","144.326","148.601"
"28","GTD","Daniel Morad","5","1:34.063","8:04.634","Green","Track","3.711","12.866","0.563","13.939","10.791","9.609","0.563","13.877","10.907","10.458","2.386","4.393","140.481","144.114"
"48","GTD","Bryan Sellers","5","1:34.105","8:04.921","Green","Track","3.689","12.906","0.564","14.197","10.615","9.704","0.563","13.791","10.835","10.458","2.391","4.392","140.232","144.114"
"16","GTD","Corey Lewis","5","1:34.196","8:05.408","Green","Track","3.675","12.830","0.574","14.317","10.552","9.832","0.575","13.647","10.767","10.525","2.425","4.477","137.789","141.107"
"14","GTD","Scott Pruett","5","1:34.366","8:05.693","Green","Track","3.828","12.898","0.558","14.351","10.702","9.709","0.564","14.068","10.605","10.308","2.384","4.391","141.740","143.859"
"63","GTD","Christina Nielsen","5","1:33.939","8:06.248","Green","Track","3.509","12.762","0.557","14.211","10.764","9.615","0.563","14.065","10.659","10.496","2.372","4.366","141.994","144.114"
"33","GTD","Ben Keating","5","1:34.121","8:06.766","Green","Track","3.544","12.796","0.562","14.146","10.838","9.578","0.560","14.061","10.625","10.582","2.409","4.420","140.731","144.886"
"50","GTD","Cooper MacNeil","5","1:33.900","8:07.119","Green","Track","3.530","12.679","0.567","14.225","10.843","9.704","0.568","13.773","10.629","10.580","2.393","4.409","139.490","142.846"
"73","GTD","Joerg Bergmeister","5","1:33.927","8:07.387","Green","Track","3.541","12.866","0.560","14.120","10.790","9.781","0.563","13.729","10.613","10.588","2.394","4.382","141.234","144.114"
"96","GTD","Bret Curtis","5","1:33.591","8:07.990","Green","Track","3.267","13.198","0.566","13.967","10.888","9.733","0.562","13.579","10.589","10.453","2.404","4.385","139.737","144.371"
"86","GTD","Oswaldo Negri Jr.","5","1:33.442","8:08.323","Green","Track","3.367","12.852","0.566","14.160","10.834","9.729","0.565","13.683","10.516","10.384","2.384","4.402","139.737","143.604"
"15","GTD","Robert Alon","5","1:33.536","8:08.743","Green","Track","3.380","12.904","0.561","14.189","10.728","9.679","0.562","13.848","10.514","10.412","2.386","4.373","140.982","144.371"
"54","GTD","Jonathan Bennett","5","1:34.597","8:10.786","Green","Track","3.543","13.020","0.569","14.234","10.780","9.710","0.565","13.884","10.797","10.649","2.423","4.423","139.000","143.604"
"5","P","Christian Fittipaldi","6","1:25.803","8:39.824","Green","Track","3.193","11.359","0.516","12.989","9.867","8.877","0.519","13.097","9.714","9.515","2.144","4.013","153.277","156.332"
"85","P","Misha Goikhberg","6","1:26.515","8:43.277","Green","Track","3.242","11.396","0.507","13.132","10.145","8.849","0.513","13.115","10.078","9.493","2.113","3.932","155.998","158.161"
"31","P","Eric Curran","6","1:26.567","8:43.912","Green","Track","3.208","11.528","0.518","12.910","9.990","8.889","0.520","13.000","10.082","9.724","2.166","4.032","152.685","156.031"
"55","P","Jonathan Bomarito","6","1:26.501","8:44.323","Green","Track","3.169","11.532","0.517","13.081","9.962","8.769","0.516","13.091","10.130","9.593","2.162","3.979","152.980","157.241"
"70","P","Tom Long","6","1:26.786","8:45.445","Green","Track","3.124","11.572","0.515","13.085","10.194","8.912","0.518","13.096","10.003","9.627","2.145","3.995","153.575","156.634"
"2","P","Scott Sharp","6","1:26.492","8:45.800","Green","Track","3.175","11.391","0.509","13.016","10.077","8.828","0.507","13.284","9.928","9.701","2.132","3.944","155.385","160.032"
"10","P","Ricky Taylor","6","1:25.607","8:46.640","Green","Track","3.117","11.249","0.511","13.053","9.892","8.871","0.514","12.692","9.826","9.676","2.183","4.023","154.777","157.853"
"90","P","Renger Van Der Zande","6","1:26.418","8:48.309","Green","Track","3.148","11.465","0.527","12.932","9.835","8.943","0.524","13.437","9.738","9.617","2.190","4.062","150.078","154.840"
"38","PC","James French","6","1:30.382","9:06.554","Green","Track","3.398","12.062","0.538","13.573","10.342","9.094","0.544","13.785","10.212","10.401","2.259","4.174","147.009","149.148"
"75","GTD","Kenny Habul","4","1:33.838","9:07.136","Green","Track","3.442","12.876","0.579","13.921","10.519","10.119","0.580","13.660","10.360","10.530","2.455","4.797","136.599","139.890"
"22","P","Ed Brown","6","1:32.347","9:24.950","Green","Track","3.368","12.445","0.522","13.824","10.902","8.986","0.518","14.005","10.856","10.610","2.248","4.063","151.515","156.634"
"57","GTD","Lawson Aschenbach","6","1:31.630","9:28.394","Green","Track","3.408","12.691","0.567","13.987","10.302","9.821","0.576","13.299","10.160","10.010","2.377","4.432","139.490","140.862"
"26","PC","Tomy Drissi","6","1:35.607","9:31.903","Green","Track","3.544","12.597","0.555","15.493","11.116","9.505","0.565","14.348","10.691","10.516","2.371","4.306","142.506","143.604"
"93","GTD","Katherine Legge","6","1:34.461","9:32.448","Green","Track","3.453","12.711","0.565","13.985","11.123","9.635","0.564","14.510","10.765","10.355","2.386","4.409","139.984","143.859"
"48","GTD","Bryan Sellers","6","1:33.488","9:38.409","Green","Track","3.710","12.846","0.562","14.528","10.472","9.710","0.564","13.309","10.529","10.484","2.380","4.394","140.731","143.859"
"28","GTD","Daniel Morad","6","1:34.209","9:38.843","Green","Track","3.730","12.801","0.559","14.055","10.560","9.763","0.568","13.437","11.211","10.736","2.388","4.401","141.486","142.846"
"16","GTD","Corey Lewis","6","1:33.747","9:39.155","Green","Track","3.507","12.851","0.572","14.638","10.481","9.861","0.574","13.398","10.352","10.659","2.403","4.451","138.271","141.353"
