"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP3"
"25","GTLM","Alexander Sims","33","1:43.251","57:59.980","Green","Track","3.247","8.724","12.235","3.879","0.501","13.467","21.236","31.071","5.583","3.308","163.990"
"24","GTLM","John Edwards","33","1:43.054","58:02.932","Green","Track","3.201","8.686","12.225","3.863","0.499","13.146","20.981","31.496","5.661","3.296","164.647"
"93","GTD","Andy Lally","32","1:46.709","58:02.891","Green","Track","3.321","8.818","12.547","4.077","0.535","14.085","21.808","32.241","5.853","3.424","153.568"
"57","GTD","Lawson Aschenbach","32","1:46.253","58:05.952","Green","Track","3.325","8.987","12.547","3.920","0.506","13.762","21.704","32.178","5.875","3.449","162.370"
"22","P","Johannes van Overbeek","35","1:38.591","58:09.088","Green","Track","2.992","8.491","11.412","3.603","0.464","12.483","20.583","30.417","5.095","3.051","177.067"
"911","GTLM","Patrick Pilet","33","1:45.703","58:10.721","Green","Track","3.239","8.684","12.595","3.871","0.504","14.116","21.571","32.034","5.732","3.357","163.014"
"15","GTD","Jack Hawksworth","32","1:47.317","58:11.787","Green","Track","3.300","8.980","12.631","3.899","0.501","13.927","22.096","32.743","5.821","3.419","163.990"
"66","GTLM","Joey Hand","33","2:38.682","58:12.604","Green","Track","53.363","9.749","13.575","4.002","0.524","14.582","21.872","31.942","5.714","3.359","156.792"
"52","P","Jose Gutierrez","35","1:39.965","58:13.690","Green","Track","2.977","8.015","11.224","3.543","0.471","13.935","20.800","30.111","5.743","3.146","174.435"
"50","GTD","Gunnar Jeannette","31","1:49.842","58:13.959","Green","Track","3.325","9.175","12.681","3.949","0.511","15.165","22.456","33.145","5.985","3.450","160.781"
"54","GTD","Colin Braun","31","1:47.614","58:17.451","Green","Track","3.338","8.989","12.620","3.940","0.506","14.136","22.140","32.458","5.987","3.500","162.370"
"86","GTD","Jeff Segal","32","1:47.677","58:17.796","Green","Track","3.302","9.185","12.547","3.920","0.505","14.164","22.200","32.468","5.935","3.451","162.691"
"4","GTLM","Tommy Milner","33","1:43.045","58:19.016","Green","Track","3.258","8.533","12.331","3.898","0.503","13.118","21.162","31.186","5.665","3.391","163.338"
"90","P","Renger Van Der Zande","35","1:37.113","58:20.042","Green","Track","3.019","7.980","11.341","3.586","0.467","12.819","19.669","29.711","5.403","3.118","175.930"
"912","GTLM","Gianmaria Bruni","33","1:43.925","58:20.458","Green","Track","3.228","8.742","12.284","3.837","0.494","13.561","21.237","31.441","5.715","3.386","166.314"
"55","P","Tristan Nunez","35","1:37.151","58:20.695","Green","Track","2.984","8.153","11.222","3.537","0.457","12.748","20.071","29.648","5.279","3.052","179.779"
"38","PC","James French","34","1:42.203","58:23.310","Green","Track","3.138","8.385","11.877","3.792","0.490","13.651","21.375","30.857","5.440","3.198","167.672"
"26","PC","Derek Jones","33","1:42.533","58:28.210","Green","Track","3.135","8.405","11.980","3.802","0.498","13.646","21.344","31.120","5.401","3.202","164.978"
"85","P","Misha Goikhberg","35","1:35.358","58:29.321","Green","Track","2.943","7.935","11.346","3.566","0.460","12.155","19.453","29.301","5.166","3.033","178.607"
"14","GTD","Sage Karam","32","1:47.127","58:31.204","Green","Track","3.302","8.825","12.506","3.928","0.510","13.764","22.369","32.692","5.826","3.405","161.096"
"10","P","Ricky Taylor","29","1:36.444","58:33.025","Green","Track","3.003","8.256","11.408","3.577","0.462","12.239","19.971","29.176","5.252","3.100","177.834"
"3","GTLM","Antonio Garcia","33","1:44.186","58:36.290","Green","Track","3.258","8.557","12.377","3.920","0.505","13.706","21.525","31.356","5.626","3.356","162.691"
"20","PC","Don Yount","33","1:42.331","58:38.807","Green","Track","3.175","8.812","11.963","3.796","0.496","13.310","21.144","30.954","5.466","3.215","165.643"
"70","P","Joel Miller","35","1:37.558","58:46.606","Green","Track","3.036","8.093","11.242","3.577","0.463","12.285","20.242","29.849","5.660","3.111","177.449"
"48","GTD","Bryan Sellers","32","1:46.437","58:47.056","Green","Track","3.311","8.755","12.604","3.970","0.512","13.869","21.777","32.210","5.963","3.466","160.467"
"16","GTD","Brett Sandberg","31","1:47.975","58:49.630","Green","Track","3.289","8.873","12.545","3.902","0.501","14.311","22.274","32.665","6.121","3.494","163.990"
"96","GTD","Justin Marks","32","1:47.113","58:50.291","Green","Track","3.281","8.945","12.580","3.960","0.511","13.936","22.233","32.392","5.870","3.405","160.781"
"63","GTD","Christina Nielsen","32","1:47.452","58:56.849","Green","Track","3.346","9.036","12.638","3.946","0.510","14.079","22.045","32.623","5.820","3.409","161.096"
"27","GTD","Cedric Sbirrazzuoli","32","1:47.760","59:01.719","Green","Track","3.293","8.985","12.644","3.939","0.507","14.276","22.125","32.585","5.959","3.447","162.049"
"23","GTD","Bill Sweedler","31","1:50.227","59:05.027","Green","Track","3.387","9.250","12.798","3.978","0.512","14.611","22.644","33.447","6.094","3.506","160.467"
"2","P","Luis Felipe Derani","36","1:35.770","59:14.484","Green","Track","2.942","7.874","11.173","3.533","0.456","12.510","19.666","29.492","5.087","3.037","180.173"
"73","GTD","Patrick Lindsey","32","1:49.067","59:17.142","Green","Track","3.374","9.044","12.791","4.011","0.518","14.644","22.112","33.077","5.990","3.506","158.608"
"33","GTD","Mario Farnbacher","32","1:46.945","59:18.357","Green","Track","3.319","8.869","12.687","3.969","0.513","13.899","21.980","32.430","5.854","3.425","160.154"
"75","GTD","Boris Said","32","1:47.990","59:21.521","Green","Track","3.341","9.043","12.787","4.009","0.518","13.855","22.308","32.805","5.863","3.461","158.608"
"5","P","Christian Fittipaldi","36","1:35.702","59:28.809","Green","Track","2.982","8.001","11.335","3.564","0.460","12.335","19.655","29.203","5.114","3.053","178.607"
"31","P","Eric Curran","36","1:36.113","59:32.979","Green","Track","2.971","8.023","11.308","3.552","0.458","12.417","19.560","29.256","5.453","3.115","179.387"
"28","GTD","Daniel Morad","32","1:48.649","59:33.419","Green","Track","3.331","8.919","12.671","3.951","0.509","14.201","22.271","33.464","5.887","3.445","161.413"
"25","GTLM","Alexander Sims","34","1:42.660","59:42.640","Green","Track","3.229","8.468","12.286","3.928","0.510","13.321","21.119","30.917","5.572","3.310","161.096"
"24","GTLM","John Edwards","34","1:42.897","59:45.829","Green","Track","3.202","8.580","12.211","3.878","0.502","13.213","21.082","31.219","5.688","3.322","163.664"
"22","P","Johannes van Overbeek","36","1:37.393","59:46.481","Green","Track","2.957","8.060","11.345","3.596","0.463","13.295","20.097","29.467","5.071","3.042","177.449"
"93","GTD","Andy Lally","33","1:47.042","59:49.933","Green","Track","3.487","8.842","12.481","3.915","0.507","14.062","21.797","32.598","5.908","3.445","162.049"
"52","P","Jose Gutierrez","36","1:38.592","59:52.282","Green","Track","3.015","8.101","12.001","3.642","0.467","12.885","20.270","29.706","5.412","3.093","175.930"
"57","GTD","Lawson Aschenbach","33","1:46.394","59:52.346","Green","Track","3.303","8.782","12.607","3.957","0.509","13.954","21.733","32.224","5.876","3.449","161.413"
"911","GTLM","Patrick Pilet","34","1:43.397","59:54.118","Green","Track","3.232","8.479","12.263","3.862","0.499","13.476","21.300","31.228","5.702","3.356","164.647"
"90","P","Renger Van Der Zande","36","1:37.984","59:58.026","Green","Track","3.008","8.026","11.364","3.608","0.466","12.489","20.006","30.651","5.261","3.105","176.307"
"15","GTD","Jack Hawksworth","33","1:47.608","59:59.395","Green","Track","3.283","8.878","12.567","3.944","0.510","14.502","21.963","32.737","5.819","3.405","161.096"
"66","GTLM","Joey Hand","34","1:46.935","59:59.539","Green","Track","3.257","8.644","12.386","3.912","0.503","14.249","22.121","32.733","5.785","3.345","163.338"
"67","GTLM","Richard Westbrook","34","2:42.918","59:59.948","Green","Track","58.416","9.441","13.368","4.006","0.512","14.221","21.851","31.956","5.770","3.377","160.467"
"55","P","Tristan Nunez","36","1:39.723","1:00:00.418","Green","Track","2.990","8.378","11.248","3.527","0.491","13.858","20.419","30.360","5.355","3.097","167.330"
"50","GTD","Gunnar Jeannette","32","1:48.134","1:00:02.093","Green","Track","3.324","8.979","12.638","3.939","0.508","14.264","22.314","32.858","5.879","3.431","161.730"
"4","GTLM","Tommy Milner","34","1:44.615","1:00:03.631","Green","Track","3.252","8.540","12.318","3.870","0.511","14.114","21.587","31.428","5.642","3.353","160.781"
"38","PC","James French","35","1:42.188","1:00:05.498","Green","Track","3.124","8.300","11.819","3.754","0.483","12.957","20.729","32.197","5.611","3.214","170.102"
"86","GTD","Jeff Segal","33","1:47.892","1:00:05.688","Green","Track","3.301","8.829","12.543","3.933","0.505","14.527","22.339","32.623","5.858","3.434","162.691"
"912","GTLM","Gianmaria Bruni","34","1:45.611","1:00:06.069","Green","Track","3.255","8.843","12.240","3.826","0.491","13.573","21.403","32.881","5.746","3.353","167.330"
"85","P","Misha Goikhberg","36","1:37.085","1:00:06.406","Green","Track","2.921","7.962","11.555","3.585","0.461","12.153","19.584","30.011","5.723","3.130","178.219"
"54","GTD","Colin Braun","32","1:49.477","1:00:06.928","Green","Track","3.333","8.893","12.631","3.949","0.507","14.244","22.536","33.771","6.078","3.535","162.049"
"10","P","Ricky Taylor","30","1:36.617","1:00:09.642","Green","Track","2.982","7.995","11.515","3.594","0.463","12.212","19.709","29.684","5.337","3.126","177.449"
"26","PC","Derek Jones","34","1:43.141","1:00:11.351","Green","Track","3.115","8.412","12.049","3.837","0.496","13.315","20.922","31.830","5.862","3.303","165.643"
"14","GTD","Sage Karam","33","1:46.194","1:00:17.398","Green","Track","3.282","8.793","12.448","3.914","0.499","13.817","21.862","32.363","5.799","3.417","164.647"
"3","GTLM","Antonio Garcia","34","1:43.127","1:00:19.417","Green","Track","3.241","8.531","12.368","3.897","0.502","13.280","21.046","31.368","5.557","3.337","163.664"
"20","PC","Don Yount","34","1:41.471","1:00:20.278","Green","Track","3.131","8.394","11.857","3.793","0.497","13.351","21.147","30.618","5.471","3.212","165.310"
"70","P","Joel Miller","36","1:35.948","1:00:22.554","Green","Track","2.995","8.090","11.281","3.588","0.464","12.300","19.820","29.260","5.114","3.036","177.067"
"48","GTD","Bryan Sellers","33","1:46.624","1:00:33.680","Green","Track","3.304","8.736","12.628","3.975","0.511","14.104","21.809","32.326","5.796","3.435","160.781"
"16","GTD","Brett Sandberg","32","1:47.633","1:00:37.263","Green","Track","3.312","8.934","12.586","3.922","0.504","14.310","22.212","32.489","5.907","3.457","163.014"
"96","GTD","Justin Marks","33","1:47.232","1:00:37.523","Green","Track","3.272","8.865","12.507","3.938","0.508","14.095","22.336","32.467","5.837","3.407","161.730"
"63","GTD","Christina Nielsen","33","1:46.187","1:00:43.036","Green","Track","3.285","8.744","12.491","3.933","0.509","13.879","21.987","32.287","5.680","3.392","161.413"
"27","GTD","Cedric Sbirrazzuoli","33","1:47.263","1:00:48.982","Green","Track","3.289","8.798","12.589","3.929","0.506","14.158","22.097","32.523","5.916","3.458","162.370"
"2","P","Luis Felipe Derani","37","1:35.547","1:00:50.031","Green","Track","2.933","7.837","11.181","3.546","0.458","12.000","20.034","29.381","5.138","3.039","179.387"
"23","GTD","Bill Sweedler","32","1:50.543","1:00:55.570","Green","Track","3.370","9.154","12.846","3.994","0.513","14.583","22.986","33.363","6.201","3.533","160.154"
"73","GTD","Patrick Lindsey","33","1:48.136","1:01:05.278","Green","Track","3.353","8.895","12.754","4.003","0.517","14.205","22.165","32.837","5.921","3.486","158.915"
"5","P","Christian Fittipaldi","37","1:36.593","1:01:05.402","Green","Track","2.959","7.959","11.296","3.560","0.459","12.260","19.998","29.352","5.603","3.147","178.996"
"33","GTD","Mario Farnbacher","33","1:47.290","1:01:05.647","Green","Track","3.294","8.873","12.586","3.950","0.510","13.977","22.164","32.561","5.935","3.440","161.096"
"31","P","Eric Curran","37","1:35.758","1:01:08.737","Green","Track","2.987","7.979","11.280","3.553","0.458","12.303","19.605","29.230","5.276","3.087","179.387"
"75","GTD","Boris Said","33","1:47.695","1:01:09.216","Green","Track","3.332","8.930","12.736","4.012","0.518","13.880","22.243","32.704","5.875","3.465","158.608"
"28","GTD","Daniel Morad","33","1:47.444","1:01:20.863","Green","Track","3.311","8.896","12.626","3.950","0.509","14.080","22.115","32.661","5.836","3.460","161.413"
"22","P","Johannes van Overbeek","37","1:37.367","1:01:23.848","Green","Track","2.957","8.285","11.915","3.659","0.470","12.443","20.055","29.427","5.090","3.066","174.807"
"25","GTLM","Alexander Sims","35","1:43.209","1:01:25.849","Green","Track","3.256","8.511","12.220","3.923","0.510","13.405","21.242","31.208","5.612","3.322","161.096"
"24","GTLM","John Edwards","35","1:42.836","1:01:28.665","Green","Track","3.199","8.504","12.164","3.880","0.500","13.357","21.012","31.191","5.697","3.332","164.318"
"52","P","Jose Gutierrez","37","1:36.525","1:01:28.807","Green","Track","3.006","8.100","11.219","3.560","0.464","12.624","19.789","29.471","5.239","3.053","177.067"
"90","P","Renger Van Der Zande","37","1:37.709","1:01:35.735","Green","Track","2.997","8.049","11.388","3.594","0.471","12.290","20.265","30.049","5.456","3.150","174.435"
"93","GTD","Andy Lally","34","1:46.603","1:01:36.536","Green","Track","3.302","8.701","12.497","3.928","0.508","14.060","21.794","32.461","5.946","3.406","161.730"
"911","GTLM","Patrick Pilet","35","1:44.387","1:01:38.505","Green","Track","3.229","8.546","12.235","3.854","0.497","13.398","21.549","32.039","5.686","3.354","165.310"
"55","P","Tristan Nunez","37","1:38.366","1:01:38.784","Green","Track","3.065","8.407","11.677","3.616","0.465","12.363","19.893","30.186","5.581","3.113","176.686"
"57","GTD","Lawson Aschenbach","34","1:47.250","1:01:39.596","Green","Track","3.304","8.790","12.596","3.952","0.508","13.838","21.729","33.020","6.060","3.453","161.730"
"66","GTLM","Joey Hand","35","1:43.429","1:01:42.968","Green","Track","3.221","8.620","12.381","3.897","0.502","13.491","21.111","31.257","5.609","3.340","163.664"
"85","P","Misha Goikhberg","37","1:38.447","1:01:44.853","Green","Track","3.001","8.549","11.317","3.515","0.452","12.838","20.440","29.792","5.476","3.067","181.768"
"67","GTLM","Richard Westbrook","35","1:45.077","1:01:45.025","Green","Track","3.254","8.737","12.826","3.944","0.508","13.805","21.429","31.632","5.590","3.352","161.730"
"15","GTD","Jack Hawksworth","34","1:48.190","1:01:47.585","Green","Track","3.276","9.291","13.523","3.978","0.507","14.178","22.022","32.261","5.760","3.394","162.049"
"38","PC","James French","36","1:42.241","1:01:47.739","Green","Track","3.137","8.406","11.879","3.772","0.486","13.632","20.876","31.495","5.391","3.167","169.052"
"4","GTLM","Tommy Milner","35","1:44.131","1:01:47.762","Green","Track","3.235","8.558","12.302","3.877","0.499","13.516","21.553","31.627","5.625","3.339","164.647"
"10","P","Ricky Taylor","31","1:38.438","1:01:48.080","Green","Track","2.997","8.032","11.309","3.564","0.454","13.117","20.356","30.059","5.432","3.118","180.967"
"50","GTD","Gunnar Jeannette","33","1:48.161","1:01:50.254","Green","Track","3.302","8.827","12.661","3.963","0.511","14.099","22.864","32.701","5.805","3.428","160.781"
"912","GTLM","Gianmaria Bruni","35","1:44.615","1:01:50.684","Green","Track","3.288","9.039","12.220","3.824","0.491","13.513","21.520","31.768","5.617","3.335","167.330"
"86","GTD","Jeff Segal","34","1:46.981","1:01:52.669","Green","Track","3.313","8.962","12.605","3.969","0.509","14.147","22.146","32.104","5.801","3.425","161.413"
"54","GTD","Colin Braun","33","1:47.442","1:01:54.370","Green","Track","3.375","8.984","12.631","3.941","0.505","14.156","21.924","32.477","5.961","3.488","162.691"
"70","P","Joel Miller","37","1:37.472","1:02:00.026","Green","Track","2.945","8.142","11.299","3.563","0.462","13.143","20.254","29.446","5.179","3.039","177.834"
"3","GTLM","Antonio Garcia","35","1:44.783","1:02:04.200","Green","Track","3.222","8.636","12.424","3.927","0.530","14.167","21.297","31.510","5.719","3.351","155.017"
"14","GTD","Sage Karam","34","1:46.818","1:02:04.216","Green","Track","3.263","8.782","12.523","3.945","0.507","13.721","21.891","32.782","5.922","3.482","162.049"
"20","PC","Don Yount","35","1:45.080","1:02:05.358","Green","Track","3.137","8.448","11.911","3.799","0.497","13.392","21.332","33.449","5.842","3.273","165.310"
"26","PC","Derek Jones","35","2:01.702","1:02:13.053","Green","Track","3.164","8.437","12.133","3.836","0.496","13.437","21.096","49.104","6.538","3.461","165.643"
"48","GTD","Bryan Sellers","34","1:46.904","1:02:20.584","Green","Track","3.291","8.762","12.665","3.983","0.512","14.162","21.743","32.415","5.915","3.456","160.467"
"16","GTD","Brett Sandberg","33","1:47.603","1:02:24.866","Green","Track","3.296","8.844","12.600","3.928","0.505","14.254","22.209","32.601","5.928","3.438","162.691"
"96","GTD","Justin Marks","34","1:47.554","1:02:25.077","Green","Track","3.286","8.973","12.548","3.930","0.506","14.100","22.402","32.608","5.815","3.386","162.370"
"2","P","Luis Felipe Derani","38","1:35.392","1:02:25.423","Green","Track","2.928","8.014","11.226","3.556","0.459","12.157","19.754","29.177","5.103","3.018","178.996"
"63","GTD","Christina Nielsen","34","1:47.228","1:02:30.264","Green","Track","3.272","8.711","12.547","3.940","0.509","14.064","22.069","32.880","5.824","3.412","161.413"
"27","GTD","Cedric Sbirrazzuoli","34","1:47.732","1:02:36.714","Green","Track","3.297","8.806","12.692","3.943","0.507","14.321","22.147","32.683","5.896","3.440","162.049"
"5","P","Christian Fittipaldi","38","1:35.907","1:02:41.309","Green","Track","3.025","8.020","11.319","3.569","0.461","12.412","19.582","29.364","5.106","3.049","178.219"
"31","P","Eric Curran","38","1:36.785","1:02:45.522","Green","Track","2.965","8.048","11.289","3.545","0.457","13.287","19.517","29.352","5.237","3.088","179.779"
"23","GTD","Bill Sweedler","33","1:50.071","1:02:45.641","Green","Track","3.372","9.149","12.876","4.000","0.516","14.486","23.007","33.142","6.019","3.504","159.223"
"73","GTD","Patrick Lindsey","34","1:48.973","1:02:54.251","Green","Track","3.353","9.041","12.773","3.999","0.513","14.885","22.026","32.859","6.005","3.519","160.154"
"33","GTD","Mario Farnbacher","34","1:48.843","1:02:54.490","Green","Track","3.316","8.890","12.784","3.973","0.523","15.064","22.052","32.801","5.980","3.460","157.092"
"75","GTD","Boris Said","34","1:47.874","1:02:57.090","Green","Track","3.334","8.975","12.774","4.014","0.517","14.021","22.237","32.620","5.912","3.470","158.915"
"22","P","Johannes van Overbeek","38","1:35.600","1:02:59.448","Green","Track","2.956","7.912","11.350","3.609","0.466","12.296","19.808","29.066","5.093","3.044","176.307"
"52","P","Jose Gutierrez","38","1:38.850","1:03:07.657","Green","Track","2.956","8.252","11.326","3.556","0.459","12.602","20.991","30.369","5.274","3.065","178.996"
"25","GTLM","Alexander Sims","36","1:43.624","1:03:09.473","Green","Track","3.218","8.447","12.288","3.921","0.507","13.331","21.099","31.663","5.819","3.331","162.049"
"28","GTD","Daniel Morad","34","1:48.665","1:03:09.528","Green","Track","3.310","8.927","12.720","3.958","0.510","14.494","22.291","33.027","5.957","3.471","161.096"
"24","GTLM","John Edwards","36","1:42.626","1:03:11.291","Green","Track","3.214","8.589","12.204","3.876","0.501","13.129","21.045","31.062","5.682","3.324","163.990"
"90","P","Renger Van Der Zande","38","1:35.841","1:03:11.576","Green","Track","3.019","7.901","11.397","3.610","0.467","12.215","19.661","29.294","5.175","3.102","175.930"
"55","P","Tristan Nunez","38","1:37.206","1:03:15.990","Green","Track","2.971","8.440","11.328","3.558","0.459","12.696","19.955","29.393","5.322","3.084","178.996"
"911","GTLM","Patrick Pilet","36","1:43.356","1:03:21.861","Green","Track","3.230","8.662","12.259","3.860","0.496","13.509","21.175","31.178","5.628","3.359","165.643"
"85","P","Misha Goikhberg","38","1:37.146","1:03:21.999","Green","Track","2.949","8.041","11.128","3.535","0.457","12.214","20.426","30.048","5.290","3.058","179.779"
"93","GTD","Andy Lally","35","1:47.206","1:03:23.742","Green","Track","3.283","8.748","12.534","3.942","0.509","14.168","21.816","32.789","5.963","3.454","161.413"
"57","GTD","Lawson Aschenbach","35","1:46.251","1:03:25.847","Green","Track","3.292","8.684","12.589","3.954","0.509","13.814","21.923","32.251","5.805","3.430","161.413"
"66","GTLM","Joey Hand","36","1:43.047","1:03:26.015","Green","Track","3.229","8.359","12.262","3.880","0.517","13.508","21.114","31.203","5.638","3.337","158.915"
"10","P","Ricky Taylor","32","1:37.973","1:03:26.053","Green","Track","3.121","8.829","11.425","3.570","0.456","12.615","20.028","29.519","5.316","3.094","180.173"
"38","PC","James French","37","1:40.733","1:03:28.472","Green","Track","3.118","8.477","11.889","3.779","0.489","13.149","20.359","30.970","5.345","3.158","168.015"
"67","GTLM","Richard Westbrook","36","1:43.404","1:03:28.429","Green","Track","3.236","8.492","12.370","3.885","0.500","13.386","21.143","31.491","5.560","3.341","164.318"
"4","GTLM","Tommy Milner","36","1:43.708","1:03:31.470","Green","Track","3.266","8.959","12.359","3.883","0.501","13.351","21.153","31.262","5.616","3.358","163.990"
"15","GTD","Jack Hawksworth","35","1:46.789","1:03:34.374","Green","Track","0.000","0.000","12.649","3.906","0.503","13.972","21.750","32.005","5.801","3.421","163.338"
"912","GTLM","Gianmaria Bruni","36","1:44.213","1:03:34.897","Green","Track","3.220","8.760","12.510","3.915","0.501","13.729","21.159","31.389","5.667","3.363","163.990"
"70","P","Joel Miller","38","1:37.122","1:03:37.148","Green","Track","2.944","8.016","11.273","3.583","0.464","12.260","20.162","29.857","5.471","3.092","177.067"
"50","GTD","Gunnar Jeannette","34","1:47.997","1:03:38.251","Green","Track","3.291","8.927","12.580","3.931","0.513","14.527","22.064","32.552","6.153","3.459","160.154"
"86","GTD","Jeff Segal","35","1:46.559","1:03:39.228","Green","Track","3.284","8.806","12.551","3.941","0.509","13.962","21.834","32.380","5.861","3.431","161.413"
"54","GTD","Colin Braun","34","1:47.209","1:03:41.579","Green","Track","3.313","8.895","12.648","3.957","0.509","14.070","21.970","32.412","5.949","3.486","161.413"
"3","GTLM","Antonio Garcia","36","1:42.967","1:03:47.167","Green","Track","3.248","8.516","12.358","3.906","0.504","13.267","21.056","31.074","5.670","3.368","163.014"
"20","PC","Don Yount","36","1:44.185","1:03:49.543","Green","Track","3.213","8.889","12.039","3.830","0.536","13.663","21.987","31.264","5.537","3.227","153.282"
"14","GTD","Sage Karam","35","1:47.595","1:03:51.811","Green","Track","3.420","8.929","12.503","3.925","0.506","13.814","22.764","32.526","5.806","3.402","162.370"
"26","PC","Derek Jones","36","1:44.713","1:03:57.766","Green","Track","3.347","9.258","12.492","3.881","0.500","13.831","21.220","31.358","5.570","3.256","164.318"
"2","P","Luis Felipe Derani","39","1:35.689","1:04:01.112","Green","Track","2.917","8.457","11.277","3.578","0.461","12.081","19.741","29.018","5.121","3.038","178.219"
"48","GTD","Bryan Sellers","35","1:46.396","1:04:06.980","Green","Track","3.297","8.735","12.638","3.993","0.513","13.926","21.937","32.130","5.786","3.441","160.154"
"16","GTD","Brett Sandberg","34","1:47.499","1:04:12.365","Green","Track","3.267","8.862","12.614","3.934","0.505","14.192","22.133","32.644","5.898","3.450","162.691"
"96","GTD","Justin Marks","35","1:47.741","1:04:12.818","Green","Track","3.267","9.104","12.529","3.952","0.508","13.974","22.643","32.574","5.797","3.393","161.730"
"63","GTD","Christina Nielsen","35","1:46.860","1:04:17.124","Green","Track","3.281","8.780","12.547","3.959","0.511","13.932","22.114","32.532","5.800","3.404","160.781"
"5","P","Christian Fittipaldi","39","1:36.406","1:04:17.715","Green","Track","2.951","8.021","11.362","3.587","0.462","12.624","19.952","29.190","5.191","3.066","177.834"
"31","P","Eric Curran","39","1:37.010","1:04:22.532","Green","Track","2.972","8.195","11.552","3.589","0.461","12.326","19.611","30.098","5.141","3.065","178.219"
"27","GTD","Cedric Sbirrazzuoli","35","1:48.073","1:04:24.787","Green","Track","3.278","8.738","12.659","3.956","0.509","14.239","22.296","33.000","5.951","3.447","161.413"
"23","GTD","Bill Sweedler","34","1:49.478","1:04:35.119","Green","Track","3.343","8.991","12.836","4.011","0.516","14.412","22.690","33.112","6.051","3.516","159.223"
"22","P","Johannes van Overbeek","39","1:36.889","1:04:36.337","Green","Track","2.941","8.044","11.606","3.659","0.470","12.493","20.567","29.013","5.055","3.041","174.807"
"73","GTD","Patrick Lindsey","35","1:47.979","1:04:42.230","Green","Track","3.354","8.893","12.791","4.016","0.517","14.130","22.414","32.604","5.803","3.457","158.915"
"33","GTD","Mario Farnbacher","35","1:48.416","1:04:42.906","Green","Track","3.337","9.011","12.669","3.968","0.510","14.479","22.325","32.802","5.886","3.429","161.096"
"52","P","Jose Gutierrez","39","1:37.531","1:04:45.188","Green","Track","2.959","7.880","11.268","3.578","0.462","12.373","19.756","30.324","5.765","3.166","177.834"
"75","GTD","Boris Said","35","1:48.344","1:04:45.434","Green","Track","3.333","9.120","12.811","4.029","0.518","13.954","22.263","32.782","6.047","3.487","158.608"
"90","P","Renger Van Der Zande","39","1:37.270","1:04:48.846","Green","Track","2.972","8.216","11.511","3.607","0.484","13.060","20.008","29.117","5.200","3.095","169.750"
"55","P","Tristan Nunez","39","1:36.824","1:04:52.814","Green","Track","2.960","8.186","11.341","3.571","0.461","12.419","20.045","29.519","5.272","3.050","178.219"
"25","GTLM","Alexander Sims","37","1:43.391","1:04:52.864","Green","Track","3.240","8.539","12.300","3.939","0.509","13.468","21.265","31.183","5.637","3.311","161.413"
"24","GTLM","John Edwards","37","1:43.655","1:04:54.946","Green","Track","3.220","8.663","12.182","3.840","0.496","13.594","21.371","31.252","5.707","3.330","165.643"
"28","GTD","Daniel Morad","35","1:48.329","1:04:57.857","Green","Track","3.328","8.960","12.663","3.945","0.508","14.204","22.512","32.880","5.879","3.450","161.730"
"10","P","Ricky Taylor","33","1:36.616","1:05:02.669","Green","Track","2.980","0.000","0.000","3.575","0.461","12.361","19.987","29.176","5.327","3.118","178.219"
"911","GTLM","Patrick Pilet","37","1:43.363","1:05:05.224","Green","Track","3.234","0.000","0.000","3.877","0.501","13.306","21.146","31.333","5.669","3.357","163.990"
"93","GTD","Andy Lally","36","1:46.159","1:05:09.901","Green","Track","3.291","0.000","0.000","3.952","0.512","13.963","21.703","32.124","5.800","3.408","160.467"
"38","PC","James French","38","1:41.481","1:05:09.953","Green","Track","3.083","0.000","0.000","3.767","0.485","13.526","20.659","31.151","5.375","3.177","169.400"
"66","GTLM","Joey Hand","37","1:44.010","1:05:10.025","Green","Track","3.232","0.000","0.000","3.886","0.498","13.418","21.099","31.510","5.714","3.351","164.978"
"85","P","Misha Goikhberg","39","1:50.194","1:05:12.193","Green","Pit","2.942","7.989","11.189","3.551","0.454","12.127","19.495","29.534","10.696","12.217","180.967"
"67","GTLM","Richard Westbrook","37","1:43.881","1:05:12.310","Green","Track","3.265","0.000","0.000","3.900","0.501","13.364","21.259","31.514","5.584","3.348","163.990"
"57","GTD","Lawson Aschenbach","36","1:47.653","1:05:13.500","Green","Track","3.289","0.000","0.000","3.957","0.508","13.900","22.122","32.531","5.882","3.440","161.730"
"70","P","Joel Miller","39","1:37.555","1:05:14.703","Green","Track","2.968","0.000","0.000","3.540","0.456","12.954","19.846","29.744","5.559","3.083","180.173"
"4","GTLM","Tommy Milner","37","1:43.642","1:05:15.112","Green","Track","3.224","0.000","0.000","3.910","0.503","13.227","21.233","31.406","5.784","3.396","163.338"
"912","GTLM","Gianmaria Bruni","37","1:44.209","1:05:19.106","Green","Track","3.231","0.000","0.000","3.845","0.504","14.001","21.256","31.345","5.585","3.343","163.014"
"15","GTD","Jack Hawksworth","36","1:47.082","1:05:21.456","Green","Track","0.000","0.000","0.000","3.925","0.507","14.712","21.881","32.063","5.840","3.431","162.049"
"50","GTD","Gunnar Jeannette","35","1:47.653","1:05:25.904","Green","Track","3.306","0.000","0.000","3.982","0.512","14.286","22.082","32.561","5.827","3.429","160.467"
