"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPO"
"67","GTLM","Richard Westbrook","45","1:24.021","1:05:03.981","Green","Track","1.727","0.497","3.966","25.452","19.321","14.101","8.376","10.581","133.528"
"85","P","Misha Goikhberg","47","1:20.800","1:05:04.258","Green","Track","1.563","0.452","3.725","24.732","18.374","13.623","8.048","10.283","146.822"
"2","P","Ryan Dalziel","47","1:21.041","1:05:05.098","Green","Track","1.556","0.451","3.754","24.624","18.629","13.770","7.972","10.285","147.148"
"24","GTLM","Martin Tomczyk","45","1:25.720","1:05:07.957","Green","Track","1.702","0.490","3.935","25.779","20.335","14.284","8.474","10.721","135.436"
"80","GTD","Mike Skeen","42","1:27.039","1:05:12.858","Green","Track","1.786","0.516","4.035","26.409","19.970","14.596","8.729","10.998","128.612"
"912","GTLM","Gianmaria Bruni","45","1:24.862","1:05:13.265","Green","Track","1.734","0.502","4.019","25.502","19.564","14.405","8.507","10.629","132.198"
"3","GTLM","Antonio Garcia","45","1:24.568","1:05:16.591","Green","Track","1.715","0.495","3.937","25.651","19.423","14.278","8.407","10.662","134.068"
"16","GTD","Jeroen Mul","44","1:27.448","1:05:21.771","Green","Track","1.761","0.507","3.986","26.555","20.082","14.783","8.675","11.099","130.895"
"4","GTLM","Oliver Gavin","45","1:25.857","1:05:21.844","Green","Track","1.714","0.495","3.970","25.790","19.639","14.611","8.653","10.985","134.068"
"75","GTD","Tristan Vautier","43","1:26.821","1:05:29.946","Green","Track","1.764","0.510","3.995","26.361","20.057","14.602","8.592","10.940","130.125"
"22","P","Johannes van Overbeek","47","1:21.415","1:05:30.564","Green","Track","1.556","0.449","3.696","24.937","18.802","13.878","7.879","10.218","147.803"
"52","P","Olivier Pla","47","1:22.106","1:05:34.328","Green","Track","1.579","0.454","3.737","25.286","18.509","13.504","8.586","10.451","146.175"
"57","GTD","Andrew Davis","44","1:27.686","1:05:34.404","Green","Track","1.759","0.508","4.015","26.465","20.325","14.794","8.717","11.103","130.637"
"10","P","Jordan Taylor","48","1:23.511","1:05:35.039","Green","Track","1.583","0.459","3.740","26.249","19.358","13.789","8.122","10.211","144.583"
"73","GTD","Joerg Bergmeister","44","1:27.761","1:05:35.138","Green","Track","1.740","0.501","4.000","26.375","20.136","14.886","9.112","11.011","132.462"
"96","GTD","Jesse Krohn","44","1:27.651","1:05:38.031","Green","Track","1.729","0.501","3.908","26.776","20.419","14.678","8.722","10.918","132.462"
"5","P","Joao Barbosa","48","1:20.261","1:05:38.971","Green","Track","1.599","0.460","3.813","24.232","18.370","13.612","0.000","0.000","144.269"
"31","P","Dane Cameron","48","1:21.006","1:05:42.384","Green","Track","1.583","0.459","3.803","25.054","18.624","13.466","0.000","0.000","144.583"
"90","P","Renger Van Der Zande","48","1:21.202","1:05:43.343","Green","Track","1.570","0.452","3.778","24.864","18.656","13.610","7.888","10.384","146.822"
"14","GTD","Robert Alon","44","1:28.377","1:05:48.012","Green","Track","1.753","0.507","4.074","26.383","20.311","15.119","8.934","11.296","130.895"
"63","GTD","Alessandro Balzan","44","1:28.202","1:05:48.146","Green","Track","1.732","0.500","4.094","26.624","20.136","14.862","9.074","11.180","132.727"
"15","GTD","Jack Hawksworth","44","1:28.252","1:05:49.513","Green","Track","1.771","0.512","4.096","26.802","20.191","14.842","8.820","11.218","129.616"
"28","GTD","Patrick Long","44","1:26.636","1:05:51.434","Green","Track","1.740","0.502","4.008","26.028","20.029","14.771","8.678","10.880","132.198"
"93","GTD","Andy Lally","44","1:26.107","1:06:01.631","Green","Track","1.753","0.506","3.956","26.093","19.889","14.495","8.560","10.855","131.153"
"86","GTD","Jeff Segal","44","1:26.420","1:06:02.510","Green","Track","1.752","0.507","3.943","26.227","19.971","14.476","8.642","10.902","130.895"
"54","GTD","Colin Braun","44","1:26.560","1:06:09.224","Green","Track","1.752","0.505","4.006","26.113","19.998","14.627","8.673","10.886","131.413"
"33","GTD","Jeroen Bleekemolen","44","1:26.558","1:06:11.374","Green","Track","1.761","0.510","3.997","26.146","20.014","14.503","8.714","10.913","130.125"
"48","GTD","Bryan Sellers","44","1:26.145","1:06:12.964","Green","Track","1.762","0.508","3.996","25.993","19.752","14.485","8.743","10.906","130.637"
"50","GTD","Gunnar Jeannette","44","1:26.511","1:06:18.043","Green","Track","1.734","0.501","3.978","26.043","19.875","14.721","8.818","10.841","132.462"
"62","GTLM","Giancarlo Fisichella","46","1:24.605","1:06:19.927","Green","Track","1.711","0.497","4.016","25.535","19.460","14.293","8.515","10.578","133.528"
"66","GTLM","Joey Hand","46","1:24.189","1:06:20.531","Green","Track","1.713","0.493","4.038","25.474","19.296","14.072","8.463","10.640","134.612"
"85","P","Misha Goikhberg","48","1:22.223","1:06:26.481","Green","Track","1.562","0.451","3.622","24.628","19.126","14.180","8.197","10.457","147.148"
"911","GTLM","Dirk Werner","46","1:24.953","1:06:26.989","Green","Track","1.736","0.500","3.959","25.554","19.456","14.270","8.495","10.983","132.727"
"2","P","Ryan Dalziel","48","1:22.525","1:06:27.623","Green","Track","1.564","0.451","3.726","24.957","18.507","14.519","8.470","10.331","147.148"
"25","GTLM","Bill Auberlen","46","1:25.699","1:06:28.275","Green","Track","1.710","0.491","3.937","25.648","19.448","14.801","8.651","11.013","135.160"
"67","GTLM","Richard Westbrook","46","1:25.086","1:06:29.067","Green","Track","1.724","0.496","4.057","25.570","19.671","14.281","8.568","10.719","133.798"
"24","GTLM","Martin Tomczyk","46","1:24.995","1:06:32.952","Green","Track","1.697","0.490","3.939","25.808","19.538","14.176","8.546","10.801","135.436"
"912","GTLM","Gianmaria Bruni","46","1:25.032","1:06:38.297","Green","Track","1.722","0.498","4.014","25.713","19.471","14.441","8.527","10.646","133.260"
"80","GTD","Mike Skeen","43","1:27.783","1:06:40.641","Green","Track","1.785","0.516","4.032","26.787","20.180","14.699","8.756","11.028","128.612"
"3","GTLM","Antonio Garcia","46","1:24.618","1:06:41.209","Green","Track","1.711","0.493","3.941","25.635","19.485","14.177","8.474","10.702","134.612"
"4","GTLM","Oliver Gavin","46","1:25.530","1:06:47.374","Green","Track","1.716","0.497","3.990","25.958","19.704","14.429","8.465","10.771","133.528"
"16","GTD","Jeroen Mul","45","1:27.844","1:06:49.615","Green","Track","1.767","0.515","4.271","26.772","20.076","14.740","8.676","11.027","128.861"
"22","P","Johannes van Overbeek","48","1:20.699","1:06:51.263","Green","Track","1.553","0.449","3.674","24.662","18.139","13.973","7.936","10.313","147.803"
"52","P","Olivier Pla","48","1:19.856","1:06:54.184","Green","Track","1.582","0.457","3.695","24.250","18.341","13.563","7.678","10.290","145.216"
"10","P","Jordan Taylor","49","1:21.725","1:06:56.764","Green","Track","1.584","0.460","3.941","25.071","18.277","14.015","8.249","10.128","144.269"
"75","GTD","Tristan Vautier","44","1:28.431","1:06:58.377","Green","Track","1.764","0.509","3.977","26.653","20.063","15.342","8.994","11.129","130.380"
"5","P","Joao Barbosa","49","1:20.902","1:06:59.873","Green","Track","1.590","0.457","3.764","24.485","18.645","13.817","7.900","10.244","145.216"
"57","GTD","Andrew Davis","45","1:28.318","1:07:02.722","Green","Track","1.770","0.510","3.993","27.044","20.086","15.139","8.711","11.065","130.125"
"73","GTD","Joerg Bergmeister","45","1:28.060","1:07:03.198","Green","Track","1.739","0.500","4.056","26.693","20.083","15.140","8.907","10.942","132.727"
"31","P","Dane Cameron","49","1:21.017","1:07:03.401","Green","Track","1.598","0.460","3.774","24.407","18.213","14.199","0.000","0.000","144.269"
"90","P","Renger Van Der Zande","49","1:20.740","1:07:04.083","Green","Track","1.574","0.454","3.663","24.286","18.094","14.124","8.144","10.401","146.175"
"96","GTD","Jesse Krohn","45","1:27.233","1:07:05.264","Green","Track","1.732","0.499","3.964","26.436","19.989","14.672","8.869","11.072","132.993"
"14","GTD","Robert Alon","45","1:27.882","1:07:15.894","Green","Track","1.775","0.510","4.085","26.685","20.072","14.910","8.780","11.065","130.125"
"63","GTD","Alessandro Balzan","45","1:27.907","1:07:16.053","Green","Track","1.783","0.514","4.126","26.879","20.009","14.850","8.801","10.945","129.112"
"15","GTD","Jack Hawksworth","45","1:28.357","1:07:17.870","Green","Track","1.767","0.508","4.099","26.841","20.353","14.819","8.805","11.165","130.637"
"28","GTD","Patrick Long","45","1:27.234","1:07:18.668","Green","Track","1.750","0.504","4.030","26.335","20.163","14.818","8.769","10.865","131.674"
"93","GTD","Andy Lally","45","1:26.183","1:07:27.814","Green","Track","1.758","0.506","3.936","26.040","19.963","14.534","8.549","10.897","131.153"
"86","GTD","Jeff Segal","45","1:26.170","1:07:28.680","Green","Track","1.755","0.506","3.934","26.196","19.827","14.465","8.592","10.895","131.153"
"54","GTD","Colin Braun","45","1:26.785","1:07:36.009","Green","Track","1.748","0.505","4.017","26.168","20.048","14.587","8.782","10.930","131.413"
"33","GTD","Jeroen Bleekemolen","45","1:26.833","1:07:38.207","Green","Track","1.763","0.509","3.998","26.263","20.031","14.649","8.711","10.909","130.380"
"48","GTD","Bryan Sellers","45","1:26.909","1:07:39.873","Green","Track","1.756","0.507","3.975","26.377","19.960","14.579","8.750","11.005","130.895"
"62","GTLM","Giancarlo Fisichella","47","1:24.637","1:07:44.564","Green","Track","1.707","0.495","4.012","25.470","19.375","14.344","8.571","10.663","134.068"
"50","GTD","Gunnar Jeannette","45","1:26.982","1:07:45.025","Green","Track","1.740","0.501","4.013","26.231","19.842","14.725","8.874","11.056","132.462"
"66","GTLM","Joey Hand","47","1:24.692","1:07:45.223","Green","Track","1.704","0.490","4.048","25.651","19.385","14.143","8.518","10.753","135.436"
"85","P","Misha Goikhberg","49","1:20.246","1:07:46.727","Green","Track","1.557","0.450","3.693","24.365","18.232","13.647","7.929","10.373","147.475"
"2","P","Ryan Dalziel","49","1:21.177","1:07:48.800","Green","Track","1.568","0.453","3.914","25.158","18.211","13.714","7.917","10.242","146.498"
"911","GTLM","Dirk Werner","47","1:25.387","1:07:52.376","Green","Track","1.728","0.499","4.026","26.054","19.662","14.308","8.477","10.633","132.993"
"25","GTLM","Bill Auberlen","47","1:25.000","1:07:53.275","Green","Track","1.699","0.489","3.960","25.836","19.522","14.304","8.503","10.687","135.713"
"67","GTLM","Richard Westbrook","47","1:24.815","1:07:53.882","Green","Track","1.727","0.496","3.976","25.697","19.395","14.338","8.553","10.633","133.798"
"24","GTLM","Martin Tomczyk","47","1:25.258","1:07:58.210","Green","Track","1.701","0.491","3.966","25.928","19.553","14.174","8.541","10.904","135.160"
"912","GTLM","Gianmaria Bruni","47","1:24.640","1:08:02.937","Green","Track","1.722","0.498","4.013","25.465","19.438","14.416","8.526","10.562","133.260"
"3","GTLM","Antonio Garcia","47","1:24.959","1:08:06.168","Green","Track","1.710","0.493","3.976","25.835","19.408","14.338","8.462","10.737","134.612"
"80","GTD","Mike Skeen","44","1:28.030","1:08:08.671","Green","Track","1.792","0.513","4.050","26.976","20.175","14.794","8.734","10.996","129.364"
"22","P","Johannes van Overbeek","49","1:21.417","1:08:12.680","Green","Track","1.552","0.448","3.660","25.208","18.249","13.879","8.064","10.357","148.133"
"4","GTLM","Oliver Gavin","47","1:25.430","1:08:12.804","Green","Track","1.719","0.497","3.982","25.718","19.695","14.516","8.456","10.847","133.528"
"52","P","Olivier Pla","49","1:19.669","1:08:13.853","Green","Track","1.581","0.456","3.697","24.218","18.301","13.366","7.813","10.237","145.534"
"10","P","Jordan Taylor","50","1:20.306","1:08:17.070","Green","Track","1.584","0.460","3.751","24.409","18.230","13.648","8.025","10.199","144.269"
"16","GTD","Jeroen Mul","46","1:27.914","1:08:17.529","Green","Track","1.760","0.507","3.955","26.619","20.322","14.835","8.847","11.069","130.895"
"5","P","Joao Barbosa","50","1:21.060","1:08:20.933","Green","Track","1.590","0.458","3.737","25.158","18.437","13.579","0.000","0.000","144.899"
"31","P","Dane Cameron","50","1:21.060","1:08:24.461","Green","Track","1.590","0.460","3.785","25.091","18.244","13.625","0.000","0.000","144.269"
"90","P","Renger Van Der Zande","50","1:21.199","1:08:25.282","Green","Track","1.568","0.453","3.779","25.432","18.035","13.602","7.856","10.474","146.498"
"75","GTD","Tristan Vautier","45","1:27.541","1:08:25.918","Green","Track","1.759","0.510","3.994","26.479","20.209","14.564","8.883","11.143","130.125"
"57","GTD","Andrew Davis","46","1:28.125","1:08:30.847","Green","Track","1.758","0.508","4.000","27.061","20.226","14.775","8.662","11.135","130.637"
"73","GTD","Joerg Bergmeister","46","1:28.233","1:08:31.431","Green","Track","1.741","0.502","4.107","26.983","20.247","14.946","8.803","10.904","132.198"
"96","GTD","Jesse Krohn","46","1:27.378","1:08:32.642","Green","Track","1.728","0.499","3.989","26.549","20.069","14.793","8.766","10.985","132.993"
"63","GTD","Alessandro Balzan","46","1:26.965","1:08:43.018","Green","Track","1.714","0.498","3.998","26.737","20.051","14.519","8.564","10.884","133.260"
"14","GTD","Robert Alon","46","1:28.678","1:08:44.572","Green","Track","1.751","0.506","4.139","27.245","20.401","14.911","8.704","11.021","131.153"
"15","GTD","Jack Hawksworth","46","1:28.060","1:08:45.930","Green","Track","1.768","0.509","4.121","26.682","20.175","14.824","8.769","11.212","130.380"
"28","GTD","Patrick Long","46","1:27.483","1:08:46.151","Green","Track","1.739","0.502","4.099","26.344","20.141","14.753","8.870","11.035","132.198"
"93","GTD","Andy Lally","46","1:26.386","1:08:54.200","Green","Track","1.753","0.506","3.980","26.220","19.908","14.447","8.601","10.971","131.153"
"86","GTD","Jeff Segal","46","1:26.446","1:08:55.126","Green","Track","1.752","0.505","3.922","26.253","19.933","14.549","8.661","10.871","131.413"
"54","GTD","Colin Braun","46","1:27.045","1:09:03.054","Green","Track","1.745","0.505","4.015","26.356","20.013","14.809","8.676","10.926","131.413"
"33","GTD","Jeroen Bleekemolen","46","1:26.654","1:09:04.861","Green","Track","1.764","0.510","3.984","26.127","19.979","14.575","8.778","10.937","130.125"
"48","GTD","Bryan Sellers","46","1:26.671","1:09:06.544","Green","Track","1.769","0.510","4.073","26.246","19.835","14.583","8.680","10.975","130.125"
"85","P","Misha Goikhberg","50","1:22.173","1:09:08.900","Green","Track","1.557","0.450","3.660","25.316","18.642","13.933","8.048","10.567","147.475"
"62","GTLM","Giancarlo Fisichella","48","1:24.847","1:09:09.411","Green","Track","1.714","0.497","3.980","25.482","19.310","14.289","8.422","11.153","133.528"
"2","P","Ryan Dalziel","50","1:21.262","1:09:10.062","Green","Track","1.565","0.452","3.740","24.392","18.338","14.048","8.329","10.398","146.822"
"66","GTLM","Joey Hand","48","1:25.260","1:09:10.483","Green","Track","1.707","0.488","4.010","25.692","19.457","14.459","8.682","10.765","135.991"
"50","GTD","Gunnar Jeannette","46","1:28.216","1:09:13.241","Green","Track","1.739","0.500","4.081","26.918","20.346","14.844","8.846","10.942","132.727"
"911","GTLM","Dirk Werner","48","1:24.924","1:09:17.300","Green","Track","1.728","0.500","3.996","25.731","19.509","14.292","8.516","10.652","132.727"
"25","GTLM","Bill Auberlen","48","1:24.822","1:09:18.097","Green","Track","1.704","0.490","3.939","25.762","19.345","14.322","8.531","10.729","135.436"
"67","GTLM","Richard Westbrook","48","1:24.884","1:09:18.766","Green","Track","1.715","0.493","3.990","25.680","19.418","14.412","8.500","10.676","134.612"
"24","GTLM","Martin Tomczyk","48","1:25.241","1:09:23.451","Green","Track","1.703","0.491","4.025","25.846","19.535","14.211","8.560","10.870","135.160"
"912","GTLM","Gianmaria Bruni","48","1:24.415","1:09:27.352","Green","Track","1.726","0.499","3.981","25.566","19.355","14.264","8.462","10.562","132.993"
"3","GTLM","Antonio Garcia","48","1:24.418","1:09:30.586","Green","Track","1.713","0.494","3.927","25.550","19.407","14.173","8.444","10.710","134.339"
"52","P","Olivier Pla","50","1:21.662","1:09:35.515","Green","Track","1.579","0.453","3.736","24.676","18.787","13.693","8.360","10.378","146.498"
"80","GTD","Mike Skeen","45","1:27.955","1:09:36.626","Green","Track","1.784","0.515","4.034","26.542","20.159","14.803","8.843","11.275","128.861"
"10","P","Jordan Taylor","51","1:21.584","1:09:38.654","Green","Track","1.585","0.460","3.770","24.306","18.266","14.264","8.546","10.387","144.269"
"4","GTLM","Oliver Gavin","48","1:26.637","1:09:39.441","Green","Track","1.730","0.498","4.019","26.305","19.652","14.567","8.645","11.221","133.260"
"5","P","Joao Barbosa","51","1:20.636","1:09:41.569","Green","Track","1.593","0.459","3.817","24.306","18.785","13.585","7.858","10.233","144.583"
"31","P","Dane Cameron","51","1:20.348","1:09:44.809","Green","Track","1.589","0.458","3.820","24.254","18.168","13.631","0.000","0.000","144.899"
"90","P","Renger Van Der Zande","51","1:20.204","1:09:45.486","Green","Track","1.578","0.456","3.731","24.307","17.991","13.566","7.975","10.600","145.534"
"16","GTD","Jeroen Mul","47","1:28.344","1:09:45.873","Green","Track","1.764","0.508","3.972","26.783","20.457","14.797","8.798","11.265","130.637"
"75","GTD","Tristan Vautier","46","1:27.146","1:09:53.064","Green","Track","1.749","0.506","3.973","26.547","20.026","14.579","8.661","11.105","131.153"
"22","P","Johannes van Overbeek","50","1:44.491","1:09:57.171","Green","Track","1.548","0.449","3.744","24.704","39.554","15.880","8.330","10.282","147.803"
"57","GTD","Andrew Davis","47","1:28.078","1:09:58.925","Green","Track","1.763","0.508","4.010","26.546","20.016","15.363","8.786","11.086","130.637"
"73","GTD","Joerg Bergmeister","47","1:27.851","1:09:59.282","Green","Track","1.737","0.501","3.977","26.535","20.060","15.202","8.880","10.959","132.462"
"96","GTD","Jesse Krohn","47","1:27.198","1:09:59.840","Green","Track","1.730","0.499","3.962","26.390","19.917","14.849","8.771","11.080","132.993"
"63","GTD","Alessandro Balzan","47","1:26.494","1:10:09.512","Green","Track","1.733","0.504","4.001","26.161","19.855","14.692","8.625","10.923","131.674"
"14","GTD","Robert Alon","47","1:27.698","1:10:12.270","Green","Track","1.760","0.508","4.075","26.470","20.037","14.954","8.780","11.114","130.637"
"28","GTD","Patrick Long","47","1:27.033","1:10:13.184","Green","Track","1.728","0.499","3.985","26.292","20.141","14.757","8.768","10.863","132.993"
"15","GTD","Jack Hawksworth","47","1:28.568","1:10:14.498","Green","Track","1.749","0.505","3.979","27.099","20.207","15.042","8.787","11.200","131.413"
"93","GTD","Andy Lally","47","1:26.300","1:10:20.500","Green","Track","1.750","0.504","3.943","26.186","19.942","14.494","8.602","10.879","131.674"
"86","GTD","Jeff Segal","47","1:26.487","1:10:21.613","Green","Track","1.753","0.507","3.949","26.136","20.041","14.518","8.658","10.925","130.895"
"54","GTD","Colin Braun","47","1:26.733","1:10:29.787","Green","Track","1.752","0.506","3.996","26.169","20.071","14.575","8.749","10.915","131.153"
"85","P","Misha Goikhberg","51","1:22.234","1:10:31.134","Green","Track","1.563","0.452","3.759","24.870","18.572","14.131","8.460","10.427","146.822"
"33","GTD","Jeroen Bleekemolen","47","1:26.988","1:10:31.849","Green","Track","1.766","0.510","3.992","26.150","20.144","14.566","8.829","11.031","130.125"
"2","P","Ryan Dalziel","51","1:22.112","1:10:32.174","Green","Track","1.573","0.455","3.898","25.115","18.258","14.528","7.966","10.319","145.854"
"48","GTD","Bryan Sellers","47","1:27.996","1:10:34.540","Green","Track","1.769","0.510","4.018","26.182","20.171","15.367","8.860","11.119","130.125"
"62","GTLM","Giancarlo Fisichella","49","1:25.164","1:10:34.575","Green","Track","1.703","0.494","3.963","25.627","19.885","14.472","8.418","10.602","134.339"
"66","GTLM","Joey Hand","49","1:24.951","1:10:35.434","Green","Track","1.690","0.489","4.058","25.849","19.472","14.228","8.570","10.595","135.713"
"50","GTD","Gunnar Jeannette","47","1:26.948","1:10:40.189","Green","Track","1.743","0.503","4.011","26.293","20.016","14.717","8.797","10.868","131.936"
"911","GTLM","Dirk Werner","49","1:24.717","1:10:42.017","Green","Track","1.731","0.500","4.016","25.611","19.497","14.242","8.450","10.670","132.727"
"25","GTLM","Bill Auberlen","49","1:24.776","1:10:42.873","Green","Track","1.707","0.490","3.955","25.738","19.321","14.307","8.557","10.701","135.436"
"67","GTLM","Richard Westbrook","49","1:24.724","1:10:43.490","Green","Track","1.725","0.495","4.000","25.649","19.343","14.269","8.547","10.696","134.068"
"24","GTLM","Martin Tomczyk","49","1:24.946","1:10:48.397","Green","Track","1.704","0.493","3.984","25.859","19.345","14.193","8.523","10.845","134.612"
"912","GTLM","Gianmaria Bruni","49","1:24.654","1:10:52.006","Green","Track","1.722","0.497","3.996","25.547","19.445","14.233","8.519","10.695","133.528"
"3","GTLM","Antonio Garcia","49","1:24.579","1:10:55.165","Green","Track","1.712","0.495","3.932","25.567","19.495","14.228","8.449","10.701","134.068"
"52","P","Olivier Pla","51","1:20.031","1:10:55.546","Green","Track","1.588","0.457","3.787","24.539","18.057","13.526","7.746","10.331","145.216"
"10","P","Jordan Taylor","52","1:20.478","1:10:59.132","Green","Track","1.588","0.459","3.766","24.756","18.222","13.578","0.000","0.000","144.583"
"5","P","Joao Barbosa","52","1:21.047","1:11:02.616","Green","Track","1.590","0.458","3.839","24.426","18.686","13.940","0.000","0.000","144.899"
"80","GTD","Mike Skeen","46","1:28.118","1:11:04.744","Green","Track","1.770","0.515","4.069","26.536","20.176","14.742","9.208","11.102","128.861"
"31","P","Dane Cameron","52","1:20.496","1:11:05.305","Green","Track","1.590","0.458","3.772","24.375","18.187","13.718","0.000","0.000","144.899"
"90","P","Renger Van Der Zande","52","1:20.642","1:11:06.128","Green","Track","1.567","0.453","3.648","24.631","18.112","13.625","8.134","10.472","146.498"
"4","GTLM","Oliver Gavin","49","1:26.955","1:11:06.396","Green","Track","1.717","0.497","4.108","26.008","20.120","14.653","8.710","11.142","133.528"
"16","GTD","Jeroen Mul","48","1:28.020","1:11:13.893","Green","Track","1.756","0.507","4.032","26.840","20.219","14.803","8.752","11.111","130.895"
"75","GTD","Tristan Vautier","47","1:27.168","1:11:20.232","Green","Track","1.765","0.510","3.989","26.399","20.009","14.484","8.922","11.090","130.125"
"57","GTD","Andrew Davis","48","1:27.443","1:11:26.368","Green","Track","1.759","0.509","4.005","26.584","20.054","14.778","8.690","11.064","130.380"
"73","GTD","Joerg Bergmeister","48","1:27.723","1:11:27.005","Green","Track","1.733","0.500","3.980","26.735","20.098","14.891","8.882","10.904","132.727"
"96","GTD","Jesse Krohn","48","1:27.809","1:11:27.649","Green","Track","1.734","0.500","3.983","26.581","20.287","14.825","8.808","11.091","132.727"
"63","GTD","Alessandro Balzan","48","1:26.574","1:11:36.086","Green","Track","1.740","0.503","3.977","26.261","19.897","14.657","8.687","10.852","131.936"
"14","GTD","Robert Alon","48","1:27.881","1:11:40.151","Green","Track","1.763","0.509","4.088","26.635","20.109","14.983","8.703","11.091","130.380"
"15","GTD","Jack Hawksworth","48","1:28.005","1:11:42.503","Green","Track","1.765","0.509","4.055","26.640","20.290","14.801","8.793","11.152","130.380"
"93","GTD","Andy Lally","48","1:26.630","1:11:47.130","Green","Track","1.748","0.506","3.971","26.231","20.015","14.481","8.669","11.009","131.153"
"86","GTD","Jeff Segal","48","1:26.589","1:11:48.202","Green","Track","1.758","0.508","3.952","26.372","19.952","14.472","8.673","10.902","130.637"
"85","P","Misha Goikhberg","52","1:21.315","1:11:52.449","Green","Track","1.558","0.451","3.721","25.222","18.148","13.766","7.988","10.461","147.148"
"54","GTD","Colin Braun","48","1:27.351","1:11:57.138","Green","Track","1.748","0.503","4.023","26.357","20.136","14.865","8.822","10.897","131.936"
"33","GTD","Jeroen Bleekemolen","48","1:27.153","1:11:59.002","Green","Track","1.765","0.509","4.061","26.494","20.125","14.537","8.714","10.948","130.380"
"62","GTLM","Giancarlo Fisichella","50","1:24.443","1:11:59.018","Green","Track","1.700","0.494","3.978","25.477","19.583","14.118","8.482","10.611","134.339"
"66","GTLM","Joey Hand","50","1:24.992","1:12:00.426","Green","Track","1.702","0.491","4.032","25.912","19.673","14.108","8.458","10.616","135.160"
"48","GTD","Bryan Sellers","48","1:30.875","1:12:05.415","Green","Track","1.785","0.516","4.227","27.497","21.647","15.134","8.916","11.153","128.612"
"911","GTLM","Dirk Werner","50","1:25.376","1:12:07.393","Green","Track","1.727","0.500","3.990","25.715","19.520","14.484","8.670","10.770","132.727"
"50","GTD","Gunnar Jeannette","48","1:27.492","1:12:07.681","Green","Track","1.741","0.502","3.980","26.497","20.006","14.748","8.918","11.100","132.198"
"25","GTLM","Bill Auberlen","50","1:25.112","1:12:07.985","Green","Track","1.704","0.491","3.954","25.875","19.352","14.286","8.592","10.858","135.160"
"67","GTLM","Richard Westbrook","50","1:24.891","1:12:08.381","Green","Track","1.719","0.495","3.963","25.658","19.459","14.352","8.560","10.685","134.068"
"24","GTLM","Martin Tomczyk","50","1:24.969","1:12:13.366","Green","Track","1.702","0.491","3.957","25.910","19.421","14.174","8.521","10.793","135.160"
"22","P","Johannes van Overbeek","51","2:17.317","1:12:14.488","Green","Pit","1.561","0.452","3.811","24.670","18.437","14.302","10.106","63.978","146.822"
"52","P","Olivier Pla","52","1:21.039","1:12:16.585","Green","Track","1.582","0.454","3.824","24.398","17.919","14.209","8.375","10.278","146.175"
"10","P","Jordan Taylor","53","1:21.128","1:12:20.260","Green","Track","1.589","0.461","3.735","24.426","18.132","13.808","8.449","10.528","143.956"
"3","GTLM","Antonio Garcia","50","1:25.203","1:12:20.368","Green","Track","1.718","0.495","4.009","25.894","19.416","14.276","8.553","10.842","134.068"
"5","P","Joao Barbosa","53","1:20.254","1:12:22.870","Green","Track","1.591","0.459","3.819","24.270","18.368","13.656","0.000","0.000","144.583"
"31","P","Dane Cameron","53","1:20.193","1:12:25.498","Green","Track","1.593","0.457","3.780","24.484","18.210","13.625","0.000","0.000","145.216"
"90","P","Renger Van Der Zande","53","1:20.142","1:12:26.270","Green","Track","1.565","0.453","3.685","24.559","17.968","13.541","7.976","10.395","146.498"
"80","GTD","Mike Skeen","47","1:27.907","1:12:32.651","Green","Track","1.781","0.512","4.104","26.872","20.159","14.660","8.795","11.024","129.616"
"4","GTLM","Oliver Gavin","50","1:26.947","1:12:33.343","Green","Track","1.731","0.498","4.103","26.515","19.884","14.652","8.649","10.915","133.260"
"2","P","Ryan Dalziel","52","2:00.815","1:12:32.989","Green","Pit","1.556","0.448","3.720","24.764","18.422","13.744","9.361","48.800","148.133"
"16","GTD","Jeroen Mul","49","1:27.831","1:12:41.724","Green","Track","1.763","0.508","4.051","26.715","20.201","14.801","8.707","11.085","130.637"
"75","GTD","Tristan Vautier","48","1:27.090","1:12:47.322","Green","Track","1.757","0.510","3.992","26.439","20.109","14.553","8.660","11.070","130.125"
"912","GTLM","Gianmaria Bruni","50","1:59.292","1:12:51.298","Green","Pit","1.729","0.500","3.973","25.560","19.630","14.367","10.137","43.396","132.727"
"57","GTD","Andrew Davis","49","1:27.388","1:12:53.756","Green","Track","1.760","0.507","4.013","26.464","20.176","14.779","8.645","11.044","130.895"
"73","GTD","Joerg Bergmeister","49","1:27.530","1:12:54.535","Green","Track","1.738","0.500","4.019","26.521","20.069","15.053","8.799","10.831","132.727"
"96","GTD","Jesse Krohn","49","1:27.781","1:12:55.430","Green","Track","1.762","0.509","4.040","26.495","20.255","14.834","8.762","11.124","130.380"
"63","GTD","Alessandro Balzan","49","1:26.432","1:13:02.518","Green","Track","1.731","0.502","3.974","26.143","19.827","14.691","8.664","10.900","132.198"
"14","GTD","Robert Alon","49","1:27.662","1:13:07.813","Green","Track","1.754","0.508","4.049","26.379","20.137","15.039","8.738","11.058","130.637"
"15","GTD","Jack Hawksworth","49","1:28.076","1:13:10.579","Green","Track","1.759","0.508","4.026","26.597","20.096","15.092","8.837","11.161","130.637"
