"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","SP5"
"66","GTLM","Joey Hand","1","1:46.687","1:46.687","Green","Track","22.788","16.810","12.828","15.095","10.895","0.499","22.217","5.334","0.220","163.964"
"24","GTLM","John Edwards","1","1:47.108","1:47.108","Green","Track","22.881","16.882","12.735","15.408","10.932","0.501","22.083","5.296","0.218","163.310"
"4","GTLM","Tommy Milner","1","1:47.638","1:47.638","Green","Track","22.918","16.916","12.683","15.490","10.811","0.490","22.481","5.305","0.216","166.976"
"3","GTLM","Jan Magnussen","1","1:47.978","1:47.978","Green","Track","23.309","16.791","12.828","15.400","10.824","0.492","22.506","5.288","0.216","166.297"
"67","GTLM","Richard Westbrook","1","1:48.509","1:48.509","Green","Track","23.421","16.772","12.913","15.481","10.886","0.499","22.472","5.323","0.213","163.964"
"62","GTLM","Giancarlo Fisichella","1","1:48.774","1:48.774","Green","Track","24.310","16.549","13.068","15.307","10.842","0.492","22.485","5.320","0.216","166.297"
"911","GTLM","Dirk Werner","1","1:49.916","1:49.916","Green","Track","23.585","16.753","13.516","15.644","11.128","0.508","22.509","5.412","0.222","161.059"
"912","GTLM","Laurens Vanthoor","1","1:50.417","1:50.417","Green","Track","24.304","16.973","13.195","15.828","10.990","0.497","22.497","5.399","0.225","164.624"
"16","GTD","Jeroen Mul","1","1:50.458","1:50.458","Green","Track","24.056","16.905","13.143","15.867","11.030","0.496","22.591","5.461","0.225","164.956"
"33","GTD","Jeroen Bleekemolen","1","1:51.320","1:51.320","Green","Track","24.246","16.908","13.065","15.724","11.131","0.507","22.903","5.459","0.225","161.377"
"96","GTD","Jesse Krohn","1","1:51.512","1:51.512","Green","Track","24.817","16.966","13.122","15.577","10.966","0.503","23.024","5.395","0.221","162.660"
"14","GTD","Sage Karam","1","1:52.306","1:52.306","Green","Track","24.594","17.301","13.116","15.799","11.241","0.511","22.854","5.453","0.225","160.114"
"57","GTD","Andrew Davis","1","1:52.651","1:52.651","Green","Track","25.132","17.514","12.947","15.760","11.093","0.505","23.116","5.428","0.221","162.016"
"63","GTD","Christina Nielsen","1","1:53.157","1:53.157","Green","Track","24.509","17.575","13.142","15.693","11.113","0.507","23.097","5.426","0.220","161.377"
"48","GTD","Madison Snow","1","1:53.430","1:53.430","Green","Track","24.819","18.042","13.258","15.723","11.088","0.502","23.090","5.427","0.221","162.984"
"73","GTD","Patrick Lindsey","1","1:53.994","1:53.994","Green","Track","24.458","17.735","13.326","15.961","11.120","0.506","23.032","5.481","0.222","161.696"
"86","GTD","Oswaldo Negri Jr.","1","1:54.631","1:54.631","Green","Track","24.581","17.766","13.599","16.033","11.147","0.512","23.017","5.452","0.221","159.801"
"54","GTD","Jonathan Bennett","1","1:56.069","1:56.069","Green","Track","24.919","17.752","13.508","16.173","11.153","0.506","23.810","5.499","0.224","161.696"
"93","GTD","Katherine Legge","1","1:56.273","1:56.273","Green","Track","26.805","17.482","13.749","15.975","11.033","0.498","23.646","5.459","0.222","164.294"
"80","GTD","Dan Knox","1","1:57.081","1:57.081","Green","Track","25.007","17.594","13.683","16.102","11.339","0.522","24.105","5.577","0.228","156.740"
"50","GTD","Cooper MacNeil","1","1:57.435","1:57.435","Green","Track","28.018","17.257","13.403","16.000","11.132","0.507","23.283","5.438","0.222","161.377"
"75","GTD","Kenny Habul","1","1:59.595","1:59.595","Green","Track","28.867","16.914","13.649","15.795","11.416","0.523","23.508","5.697","0.232","156.440"
"15","GTD","Jack Hawksworth","1","2:08.235","2:08.235","Green","Track","42.344","16.269","12.769","15.632","11.209","0.514","22.633","5.487","0.225","159.179"
"28","GTD","Daniel Morad","1","2:09.926","2:09.926","Green","Track","44.037","16.387","12.609","15.410","11.142","0.507","22.781","5.482","0.223","161.377"
"25","GTLM","Alexander Sims","2","1:42.510","3:27.652","Green","Track","21.259","15.257","12.215","14.864","10.943","0.503","21.880","5.367","0.222","162.660"
"66","GTLM","Joey Hand","2","1:43.475","3:30.186","Green","Track","21.578","15.534","12.346","15.051","10.956","0.503","21.954","5.332","0.221","162.660"
"24","GTLM","John Edwards","2","1:43.401","3:30.533","Green","Track","21.611","15.511","12.279","15.068","10.938","0.502","21.965","5.308","0.219","162.984"
"4","GTLM","Tommy Milner","2","1:43.257","3:30.919","Green","Track","21.607","15.562","12.246","15.022","10.869","0.495","21.950","5.290","0.216","165.289"
"3","GTLM","Jan Magnussen","2","1:43.770","3:31.772","Green","Track","21.711","15.717","12.260","15.083","10.867","0.495","22.099","5.320","0.218","165.289"
"67","GTLM","Richard Westbrook","2","1:44.681","3:33.214","Green","Track","21.818","16.484","12.403","14.988","10.969","0.502","21.972","5.327","0.218","162.984"
"62","GTLM","Giancarlo Fisichella","2","1:45.063","3:33.861","Green","Track","21.711","16.673","12.602","15.166","11.003","0.500","21.844","5.345","0.219","163.636"
"912","GTLM","Laurens Vanthoor","2","1:44.485","3:34.926","Green","Track","21.743","15.562","12.573","15.272","10.870","0.492","22.341","5.411","0.221","166.297"
"911","GTLM","Dirk Werner","2","1:45.218","3:35.158","Green","Track","21.753","15.862","12.482","15.388","10.994","0.502","22.655","5.363","0.219","162.984"
"16","GTD","Jeroen Mul","2","1:46.090","3:36.572","Green","Track","22.294","16.032","12.736","15.232","11.127","0.509","22.477","5.459","0.224","160.743"
"33","GTD","Jeroen Bleekemolen","2","1:46.269","3:37.613","Green","Track","21.912","16.132","12.700","15.410","11.188","0.511","22.687","5.504","0.225","160.114"
"96","GTD","Jesse Krohn","2","1:46.244","3:37.780","Green","Track","21.991","16.114","12.680","15.458","11.018","0.502","22.825","5.432","0.224","162.984"
"14","GTD","Sage Karam","2","1:46.808","3:39.138","Green","Track","21.919","16.240","12.656","15.646","11.223","0.513","22.942","5.445","0.224","159.490"
"57","GTD","Andrew Davis","2","1:46.788","3:39.463","Green","Track","21.976","16.144","12.694","15.585","11.105","0.505","23.122","5.435","0.222","162.016"
"48","GTD","Madison Snow","2","1:46.740","3:40.194","Green","Track","22.432","16.314","12.812","15.259","11.200","0.513","22.528","5.459","0.223","159.490"
"63","GTD","Christina Nielsen","2","1:48.321","3:41.502","Green","Track","22.631","16.749","13.005","15.667","11.149","0.508","22.916","5.472","0.224","161.059"
"73","GTD","Patrick Lindsey","2","1:47.808","3:41.826","Green","Track","22.259","16.496","13.020","15.756","11.080","0.504","23.012","5.459","0.222","162.338"
"86","GTD","Oswaldo Negri Jr.","2","1:47.724","3:42.379","Green","Track","22.264","16.439","12.941","15.897","11.188","0.508","22.804","5.461","0.222","161.059"
"93","GTD","Katherine Legge","2","1:46.745","3:43.042","Green","Track","22.304","16.362","12.707","15.431","11.153","0.510","22.618","5.437","0.223","160.428"
"54","GTD","Jonathan Bennett","2","1:49.557","3:45.650","Green","Track","22.888","16.469","13.114","15.899","11.192","0.511","23.718","5.540","0.226","160.114"
"80","GTD","Dan Knox","2","1:49.164","3:46.269","Green","Track","22.533","16.590","13.037","15.901","11.413","0.523","23.366","5.572","0.229","156.440"
"50","GTD","Cooper MacNeil","2","1:48.926","3:46.385","Green","Track","22.517","16.478","13.258","15.914","11.108","0.503","23.477","5.449","0.222","162.660"
"75","GTD","Kenny Habul","2","1:49.023","3:48.642","Green","Track","22.724","16.748","13.103","15.646","11.422","0.524","23.053","5.574","0.229","156.142"
"15","GTD","Jack Hawksworth","2","1:45.864","3:54.123","Green","Track","22.092","15.997","12.550","15.355","11.195","0.513","22.469","5.469","0.224","159.490"
"28","GTD","Daniel Morad","2","1:45.682","3:55.632","Green","Track","21.789","15.919","12.571","15.551","11.127","0.506","22.557","5.440","0.222","161.696"
"25","GTLM","Alexander Sims","3","1:42.064","5:09.716","Green","Track","21.063","15.327","12.221","14.790","10.936","0.504","21.634","5.367","0.222","162.338"
"66","GTLM","Joey Hand","3","1:42.753","5:12.939","Green","Track","21.348","15.440","12.255","14.891","10.914","0.502","21.849","5.335","0.219","162.984"
"24","GTLM","John Edwards","3","1:43.159","5:13.692","Green","Track","21.492","15.574","12.210","15.012","10.958","0.503","21.850","5.340","0.220","162.660"
"4","GTLM","Tommy Milner","3","1:43.052","5:13.971","Green","Track","21.521","15.427","12.243","15.047","10.797","0.489","22.035","5.276","0.217","167.317"
"3","GTLM","Jan Magnussen","3","1:42.620","5:14.392","Green","Track","21.202","15.462","12.158","14.932","10.802","0.493","22.069","5.285","0.217","165.960"
"67","GTLM","Richard Westbrook","3","1:42.594","5:15.808","Green","Track","21.210","15.404","12.251","14.922","10.917","0.497","21.863","5.312","0.218","164.624"
"62","GTLM","Giancarlo Fisichella","3","1:42.610","5:16.471","Green","Track","21.040","15.309","12.293","14.951","10.921","0.498","22.053","5.327","0.218","164.294"
"912","GTLM","Laurens Vanthoor","3","1:42.868","5:17.794","Green","Track","21.200","15.279","12.357","15.021","11.099","0.507","21.843","5.343","0.219","161.377"
"911","GTLM","Dirk Werner","3","1:43.665","5:18.823","Green","Track","21.721","15.426","12.363","15.088","11.121","0.508","21.843","5.373","0.222","161.059"
"16","GTD","Jeroen Mul","3","1:44.804","5:21.376","Green","Track","21.609","15.814","12.531","15.184","11.135","0.508","22.373","5.427","0.223","161.059"
"33","GTD","Jeroen Bleekemolen","3","1:45.640","5:23.253","Green","Track","21.871","15.843","12.612","15.292","11.218","0.512","22.585","5.482","0.225","159.801"
"96","GTD","Jesse Krohn","3","1:45.598","5:23.378","Green","Track","21.931","15.940","12.510","15.413","10.994","0.500","22.694","5.395","0.221","163.636"
"14","GTD","Sage Karam","3","1:46.082","5:25.220","Green","Track","21.873","16.072","12.499","15.614","11.206","0.513","22.626","5.455","0.224","159.490"
"57","GTD","Andrew Davis","3","1:46.000","5:25.463","Green","Track","21.881","16.008","12.604","15.568","11.092","0.505","22.707","5.413","0.222","162.016"
"48","GTD","Madison Snow","3","1:45.748","5:25.942","Green","Track","21.793","15.984","12.651","15.336","11.144","0.508","22.660","5.450","0.222","161.059"
"63","GTD","Christina Nielsen","3","1:46.273","5:27.775","Green","Track","21.954","15.994","12.775","15.477","11.146","0.510","22.742","5.452","0.223","160.428"
"73","GTD","Patrick Lindsey","3","1:47.648","5:29.474","Green","Track","22.150","15.973","12.892","15.731","11.150","0.507","23.353","5.663","0.229","161.377"
"86","GTD","Oswaldo Negri Jr.","3","1:47.134","5:29.513","Green","Track","22.241","16.349","12.809","15.656","11.178","0.511","22.696","5.467","0.227","160.114"
"93","GTD","Katherine Legge","3","1:46.849","5:29.891","Green","Track","21.981","16.323","12.855","15.768","11.113","0.507","22.659","5.423","0.220","161.377"
"54","GTD","Jonathan Bennett","3","1:48.824","5:34.474","Green","Track","22.353","16.413","13.148","15.977","11.190","0.511","23.502","5.505","0.225","160.114"
"50","GTD","Cooper MacNeil","3","1:48.275","5:34.660","Green","Track","22.592","16.366","13.137","15.931","11.054","0.501","23.042","5.431","0.221","163.310"
"80","GTD","Dan Knox","3","1:49.175","5:35.444","Green","Track","22.460","16.290","13.154","15.926","11.371","0.522","23.685","5.539","0.228","156.740"
"75","GTD","Kenny Habul","3","1:49.648","5:38.290","Green","Track","22.039","16.273","13.663","16.056","11.442","0.522","23.821","5.602","0.230","156.740"
"15","GTD","Jack Hawksworth","3","1:45.478","5:39.601","Green","Track","21.909","15.790","12.487","15.510","11.156","0.511","22.430","5.461","0.224","160.114"
"28","GTD","Daniel Morad","3","1:45.414","5:41.046","Green","Track","21.742","15.874","12.602","15.454","11.102","0.504","22.505","5.410","0.221","162.338"
"25","GTLM","Alexander Sims","4","1:41.644","6:51.360","Green","Track","21.162","15.194","12.111","14.756","10.884","0.502","21.458","5.355","0.222","162.984"
"66","GTLM","Joey Hand","4","1:41.950","6:54.889","Green","Track","21.198","15.231","12.215","14.680","10.848","0.498","21.732","5.331","0.217","164.294"
"24","GTLM","John Edwards","4","1:42.466","6:56.158","Green","Track","21.361","15.468","12.126","14.947","10.909","0.504","21.594","5.336","0.221","162.338"
"4","GTLM","Tommy Milner","4","1:42.495","6:56.466","Green","Track","21.423","15.448","12.146","14.940","10.737","0.490","21.819","5.276","0.216","166.976"
"3","GTLM","Jan Magnussen","4","1:42.829","6:57.221","Green","Track","21.418","15.509","12.177","15.032","10.807","0.494","21.876","5.299","0.217","165.624"
"67","GTLM","Richard Westbrook","4","1:42.537","6:58.345","Green","Track","21.219","15.472","12.196","14.935","10.848","0.498","21.809","5.342","0.218","164.294"
"62","GTLM","Giancarlo Fisichella","4","1:42.122","6:58.593","Green","Track","21.027","15.240","12.363","14.860","10.840","0.495","21.780","5.300","0.217","165.289"
"912","GTLM","Laurens Vanthoor","4","1:42.558","7:00.352","Green","Track","21.228","15.238","12.243","14.958","11.025","0.506","21.773","5.365","0.222","161.696"
"911","GTLM","Dirk Werner","4","1:42.800","7:01.623","Green","Track","21.341","15.302","12.321","14.908","11.056","0.507","21.742","5.401","0.222","161.377"
"16","GTD","Jeroen Mul","4","1:44.416","7:05.792","Green","Track","21.646","15.756","12.452","15.101","11.105","0.509","22.172","5.451","0.224","160.743"
"33","GTD","Jeroen Bleekemolen","4","1:45.316","7:08.569","Green","Track","21.795","15.854","12.613","15.217","11.205","0.515","22.380","5.511","0.226","158.870"
"96","GTD","Jesse Krohn","4","1:45.499","7:08.877","Green","Track","21.945","16.035","12.757","15.284","10.983","0.505","22.344","5.423","0.223","162.016"
"57","GTD","Andrew Davis","4","1:45.980","7:11.443","Green","Track","22.028","16.056","12.659","15.392","11.176","0.512","22.454","5.480","0.223","159.801"
"14","GTD","Sage Karam","4","1:47.515","7:12.735","Green","Track","22.209","16.925","12.690","15.757","11.125","0.510","22.612","5.463","0.224","160.428"
"48","GTD","Madison Snow","4","1:47.194","7:13.136","Green","Track","21.894","16.747","12.857","15.560","11.142","0.509","22.795","5.467","0.223","160.743"
"63","GTD","Christina Nielsen","4","1:46.277","7:14.052","Green","Track","21.900","16.196","12.731","15.463","11.103","0.508","22.698","5.455","0.223","161.059"
"86","GTD","Oswaldo Negri Jr.","4","1:47.150","7:16.663","Green","Track","22.316","16.414","12.744","15.536","11.203","0.513","22.700","5.499","0.225","159.490"
"73","GTD","Patrick Lindsey","4","1:47.988","7:17.462","Green","Track","22.507","16.510","12.930","15.575","11.101","0.507","23.038","5.590","0.230","161.377"
"93","GTD","Katherine Legge","4","1:47.604","7:17.495","Green","Track","22.426","16.418","12.996","15.627","11.064","0.504","22.899","5.442","0.228","162.338"
"54","GTD","Jonathan Bennett","4","1:49.239","7:23.713","Green","Track","22.935","16.595","13.068","16.011","11.136","0.507","23.244","5.517","0.226","161.377"
"50","GTD","Cooper MacNeil","4","1:49.214","7:23.874","Green","Track","22.853","16.734","13.132","15.906","11.034","0.503","23.373","5.457","0.222","162.660"
"80","GTD","Dan Knox","4","1:49.245","7:24.689","Green","Track","22.653","16.503","13.084","16.013","11.260","0.520","23.414","5.570","0.228","157.343"
"15","GTD","Jack Hawksworth","4","1:46.289","7:25.890","Green","Track","21.878","15.858","13.464","15.487","11.115","0.512","22.298","5.454","0.223","159.801"
"28","GTD","Daniel Morad","4","1:45.975","7:27.021","Green","Track","21.994","15.957","12.632","15.759","11.065","0.504","22.426","5.417","0.221","162.338"
"75","GTD","Kenny Habul","4","1:51.944","7:30.234","Green","Track","22.062","16.420","13.739","17.561","11.392","0.522","24.386","5.631","0.231","156.740"
"25","GTLM","Alexander Sims","5","1:42.418","8:33.778","Green","Track","21.082","15.256","12.115","14.694","10.876","0.502","21.979","5.686","0.228","162.984"
"66","GTLM","Joey Hand","5","1:41.816","8:36.705","Green","Track","21.095","15.281","12.154","14.675","10.857","0.499","21.724","5.313","0.218","163.964"
"24","GTLM","John Edwards","5","1:42.292","8:38.450","Green","Track","21.219","15.402","12.101","14.839","10.932","0.505","21.741","5.333","0.220","162.016"
"4","GTLM","Tommy Milner","5","1:42.577","8:39.043","Green","Track","21.312","15.475","12.126","14.877","10.792","0.494","21.990","5.294","0.217","165.624"
"3","GTLM","Jan Magnussen","5","1:42.252","8:39.473","Green","Track","21.227","15.424","12.082","14.932","10.770","0.493","21.842","5.267","0.215","165.960"
"67","GTLM","Richard Westbrook","5","1:42.212","8:40.557","Green","Track","21.174","15.512","12.170","14.835","10.844","0.497","21.673","5.289","0.218","164.624"
"62","GTLM","Giancarlo Fisichella","5","1:42.468","8:41.061","Green","Track","21.166","15.553","12.238","14.851","10.844","0.496","21.774","5.329","0.217","164.956"
"912","GTLM","Laurens Vanthoor","5","1:42.667","8:43.019","Green","Track","21.194","15.282","12.250","15.098","11.051","0.507","21.727","5.339","0.219","161.377"
"911","GTLM","Dirk Werner","5","1:43.296","8:44.919","Green","Track","21.271","15.406","12.293","15.303","11.164","0.511","21.736","5.390","0.222","160.114"
"16","GTD","Jeroen Mul","5","1:44.590","8:50.382","Green","Track","21.418","15.907","12.497","15.274","11.130","0.509","22.202","5.430","0.223","160.743"
"33","GTD","Jeroen Bleekemolen","5","1:45.132","8:53.701","Green","Track","21.562","15.947","12.610","15.207","11.228","0.517","22.332","5.504","0.225","158.256"
"96","GTD","Jesse Krohn","5","1:45.186","8:54.063","Green","Track","21.716","15.921","12.620","15.296","11.135","0.514","22.282","5.477","0.225","159.179"
"57","GTD","Andrew Davis","5","1:45.025","8:56.468","Green","Track","21.651","15.793","12.470","15.342","11.165","0.511","22.417","5.453","0.223","160.114"
"14","GTD","Sage Karam","5","1:46.709","8:59.444","Green","Track","22.189","16.503","12.587","15.558","11.165","0.512","22.540","5.433","0.222","159.801"
"48","GTD","Madison Snow","5","1:46.682","8:59.818","Green","Track","21.948","16.625","12.706","15.400","11.120","0.508","22.715","5.437","0.223","161.059"
"63","GTD","Christina Nielsen","5","1:46.622","9:00.674","Green","Track","21.902","16.401","12.814","15.521","11.089","0.508","22.729","5.437","0.221","161.059"
"86","GTD","Oswaldo Negri Jr.","5","1:47.120","9:03.783","Green","Track","22.040","16.281","12.762","15.854","11.222","0.514","22.750","5.474","0.223","159.179"
"93","GTD","Katherine Legge","5","1:46.629","9:04.124","Green","Track","21.828","15.930","12.854","15.831","11.065","0.506","22.970","5.424","0.221","161.696"
"73","GTD","Patrick Lindsey","5","1:47.675","9:05.137","Green","Track","22.782","16.075","12.938","15.739","11.140","0.509","22.813","5.457","0.222","160.743"
"50","GTD","Cooper MacNeil","5","1:49.143","9:13.017","Green","Track","22.821","16.921","13.167","15.873","11.086","0.506","23.102","5.444","0.223","161.696"
"54","GTD","Jonathan Bennett","5","1:49.395","9:13.108","Green","Track","22.814","16.867","13.042","15.921","11.157","0.511","23.314","5.545","0.224","160.114"
"15","GTD","Jack Hawksworth","5","1:47.308","9:13.198","Green","Track","21.869","16.433","13.313","15.711","11.130","0.511","22.708","5.410","0.223","160.114"
"28","GTD","Daniel Morad","5","1:47.517","9:14.538","Green","Track","21.885","15.938","13.926","15.754","11.000","0.498","22.865","5.430","0.221","164.294"
"80","GTD","Dan Knox","5","1:50.522","9:15.211","Green","Track","22.480","16.963","14.301","15.743","11.329","0.515","23.455","5.511","0.225","158.870"
"25","GTLM","Alexander Sims","6","1:41.850","10:15.628","Green","Track","21.230","15.170","12.141","14.842","10.932","0.506","21.486","5.322","0.221","161.696"
"66","GTLM","Joey Hand","6","1:41.840","10:18.545","Green","Track","21.009","15.331","12.188","14.629","10.872","0.502","21.780","5.311","0.218","162.984"
"24","GTLM","John Edwards","6","1:42.218","10:20.668","Green","Track","21.242","15.354","12.112","14.926","10.975","0.507","21.564","5.318","0.220","161.377"
"4","GTLM","Tommy Milner","6","1:42.553","10:21.596","Green","Track","21.336","15.478","12.132","14.911","10.877","0.499","21.812","5.292","0.216","163.964"
"3","GTLM","Jan Magnussen","6","1:42.526","10:21.999","Green","Track","21.170","15.430","12.238","15.051","10.834","0.495","21.829","5.264","0.215","165.289"
"67","GTLM","Richard Westbrook","6","1:42.242","10:22.799","Green","Track","21.062","15.403","12.176","14.895","10.885","0.500","21.798","5.306","0.217","163.636"
"62","GTLM","Giancarlo Fisichella","6","1:42.905","10:23.966","Green","Track","21.276","15.559","12.311","14.981","10.968","0.503","21.764","5.325","0.218","162.660"
"912","GTLM","Laurens Vanthoor","6","1:43.086","10:26.105","Green","Track","21.341","15.309","12.222","15.017","11.115","0.510","21.991","5.360","0.221","160.428"
"911","GTLM","Dirk Werner","6","1:43.136","10:28.055","Green","Track","21.254","15.303","12.266","15.244","11.229","0.513","21.716","5.388","0.223","159.490"
"16","GTD","Jeroen Mul","6","1:44.789","10:35.171","Green","Track","21.436","15.867","12.581","15.303","11.160","0.511","22.268","5.440","0.223","160.114"
"33","GTD","Jeroen Bleekemolen","6","1:45.117","10:38.818","Green","Track","21.616","15.881","12.614","15.150","11.263","0.519","22.348","5.501","0.225","157.646"
"96","GTD","Jesse Krohn","6","1:45.316","10:39.379","Green","Track","21.759","15.870","12.647","15.324","11.240","0.518","22.240","5.492","0.226","157.950"
"48","GTD","Madison Snow","6","1:47.997","10:47.815","Green","Track","21.859","16.544","13.636","15.906","11.244","0.514","22.599","5.471","0.224","159.179"
"63","GTD","Christina Nielsen","6","1:47.717","10:48.391","Green","Track","21.803","16.462","13.279","15.927","11.145","0.509","22.921","5.449","0.222","160.743"
"14","GTD","Sage Karam","6","1:49.322","10:48.766","Green","Track","22.162","18.345","13.133","15.758","11.170","0.511","22.609","5.414","0.220","160.114"
"86","GTD","Oswaldo Negri Jr.","6","1:47.416","10:51.199","Green","Track","21.958","16.228","13.015","15.909","11.257","0.518","22.845","5.464","0.222","157.950"
"93","GTD","Katherine Legge","6","1:47.386","10:51.510","Green","Track","21.975","16.304","13.351","15.833","11.113","0.509","22.657","5.422","0.222","160.743"
"73","GTD","Patrick Lindsey","6","1:48.372","10:53.509","Green","Track","21.797","16.180","13.740","16.702","11.193","0.512","22.586","5.439","0.223","159.801"
"50","GTD","Cooper MacNeil","6","1:47.497","11:00.514","Green","Track","22.095","16.252","13.121","15.892","11.148","0.509","22.818","5.439","0.223","160.743"
"15","GTD","Jack Hawksworth","6","1:47.543","11:00.741","Green","Track","22.154","16.217","13.079","16.091","11.144","0.510","22.691","5.435","0.222","160.428"
"28","GTD","Daniel Morad","6","1:47.188","11:01.726","Green","Track","21.782","16.460","13.278","15.913","11.105","0.505","22.503","5.420","0.222","162.016"
"54","GTD","Jonathan Bennett","6","1:50.173","11:03.281","Green","Track","22.831","16.635","13.532","16.398","11.132","0.506","23.431","5.484","0.224","161.696"
"80","GTD","Dan Knox","6","1:48.523","11:03.734","Green","Track","22.159","16.290","13.105","16.158","11.305","0.517","23.213","5.545","0.231","158.256"
"75","GTD","Kenny Habul","5","4:09.558","11:39.792","Green","Pit","22.196","16.862","14.173","15.879","11.379","0.523","26.797","0.000","0.000","156.440"
"25","GTLM","Alexander Sims","7","1:41.578","11:57.206","Green","Track","20.959","15.171","12.137","14.767","10.931","0.503","21.544","5.345","0.221","162.660"
"66","GTLM","Joey Hand","7","1:42.007","12:00.552","Green","Track","21.056","15.296","12.210","14.768","10.885","0.499","21.773","5.303","0.217","163.964"
"24","GTLM","John Edwards","7","1:42.095","12:02.763","Green","Track","21.224","15.296","12.111","14.853","10.957","0.504","21.614","5.317","0.219","162.338"
"4","GTLM","Tommy Milner","7","1:42.627","12:04.223","Green","Track","21.367","15.322","12.189","15.097","10.903","0.497","21.749","5.286","0.217","164.624"
"3","GTLM","Jan Magnussen","7","1:42.822","12:04.821","Green","Track","21.317","15.409","12.146","15.040","10.813","0.492","22.116","5.274","0.215","166.297"
"67","GTLM","Richard Westbrook","7","1:42.417","12:05.216","Green","Track","21.153","15.388","12.182","14.935","10.872","0.497","21.886","5.288","0.216","164.624"
"62","GTLM","Giancarlo Fisichella","7","1:42.214","12:06.180","Green","Track","21.069","15.325","12.238","14.918","10.933","0.498","21.706","5.310","0.217","164.294"
"912","GTLM","Laurens Vanthoor","7","1:42.579","12:08.684","Green","Track","21.167","15.261","12.254","15.025","11.082","0.506","21.729","5.336","0.219","161.696"
"911","GTLM","Dirk Werner","7","1:43.192","12:11.247","Green","Track","21.186","15.341","12.460","15.193","11.134","0.510","21.766","5.380","0.222","160.428"
"16","GTD","Jeroen Mul","7","1:44.660","12:19.831","Green","Track","21.586","15.771","12.516","15.156","11.146","0.508","22.302","5.451","0.224","161.059"
"33","GTD","Jeroen Bleekemolen","7","1:45.221","12:24.039","Green","Track","21.548","15.886","12.619","15.210","11.265","0.518","22.444","5.505","0.226","157.950"
"96","GTD","Jesse Krohn","7","1:45.204","12:24.583","Green","Track","21.695","15.832","12.628","15.287","11.201","0.514","22.333","5.487","0.227","159.179"
"48","GTD","Madison Snow","7","1:45.542","12:33.357","Green","Track","21.687","15.898","12.789","15.299","11.208","0.512","22.462","5.463","0.224","159.801"
"63","GTD","Christina Nielsen","7","1:46.170","12:34.561","Green","Track","21.868","16.038","12.762","15.515","11.147","0.509","22.655","5.454","0.222","160.743"
"14","GTD","Sage Karam","7","1:46.225","12:34.991","Green","Track","21.995","16.060","12.731","15.712","11.163","0.508","22.435","5.400","0.221","161.059"
"86","GTD","Oswaldo Negri Jr.","7","1:46.851","12:38.050","Green","Track","22.035","16.338","12.752","15.673","11.247","0.515","22.612","5.454","0.225","158.870"
"93","GTD","Katherine Legge","7","1:46.742","12:38.252","Green","Track","21.951","16.306","12.967","15.640","11.109","0.506","22.644","5.397","0.222","161.696"
"73","GTD","Patrick Lindsey","7","1:46.055","12:39.564","Green","Track","21.841","16.048","12.716","15.516","11.151","0.509","22.624","5.428","0.222","160.743"
"50","GTD","Cooper MacNeil","7","1:47.962","12:48.476","Green","Track","22.098","16.268","12.801","15.729","11.143","0.507","23.771","5.423","0.222","161.377"
"15","GTD","Jack Hawksworth","7","1:47.953","12:48.694","Green","Track","22.163","16.223","12.764","15.876","11.158","0.508","23.638","5.402","0.221","161.059"
"28","GTD","Daniel Morad","7","1:47.413","12:49.139","Green","Track","21.950","15.890","12.644","15.845","11.023","0.499","23.948","5.394","0.220","163.964"
"54","GTD","Jonathan Bennett","7","1:49.435","12:52.716","Green","Track","22.389","16.617","13.306","16.087","11.170","0.510","23.623","5.508","0.225","160.428"
"80","GTD","Dan Knox","7","2:15.174","13:18.908","Green","Track","22.268","16.976","0.000","0.000","14.291","0.569","26.026","5.695","0.237","143.793"
"25","GTLM","Alexander Sims","8","1:41.716","13:38.922","Green","Track","21.071","15.171","12.144","14.703","10.907","0.502","21.643","5.354","0.221","162.984"
"66","GTLM","Joey Hand","8","1:41.960","13:42.512","Green","Track","21.143","15.294","12.202","14.721","10.890","0.499","21.688","5.305","0.218","163.964"
"24","GTLM","John Edwards","8","1:41.816","13:44.579","Green","Track","20.993","15.279","12.145","14.844","10.972","0.504","21.547","5.312","0.220","162.338"
"4","GTLM","Tommy Milner","8","1:42.003","13:46.226","Green","Track","21.091","15.324","12.130","14.911","10.898","0.497","21.666","5.270","0.216","164.624"
"3","GTLM","Jan Magnussen","8","1:42.173","13:46.994","Green","Track","21.245","15.295","12.093","14.974","10.846","0.493","21.743","5.268","0.216","165.960"
"67","GTLM","Richard Westbrook","8","1:42.604","13:47.820","Green","Track","21.279","15.499","12.197","14.948","10.914","0.498","21.753","5.298","0.218","164.294"
"62","GTLM","Giancarlo Fisichella","8","1:42.971","13:49.151","Green","Track","21.186","15.239","12.192","15.489","11.019","0.503","21.790","5.334","0.219","162.660"
"912","GTLM","Laurens Vanthoor","8","1:42.743","13:51.427","Green","Track","21.211","15.273","12.270","15.079","11.109","0.506","21.718","5.357","0.220","161.696"
"911","GTLM","Dirk Werner","8","1:43.190","13:54.437","Green","Track","21.198","15.375","12.336","15.317","11.156","0.509","21.693","5.383","0.223","160.743"
"16","GTD","Jeroen Mul","8","1:44.658","14:04.489","Green","Track","21.402","15.946","12.623","15.220","11.124","0.508","22.171","5.441","0.223","161.059"
