"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"4","GTLM","Tommy Milner","187","2:00.109","6:49:50.528","Green","Track","5.609","5.643","24.477","15.066","26.498","27.509","0.536","10.635","1.446","2.690","158.158","119.452"
"10","P","Renger Van Der Zande","196","1:50.359","6:49:50.766","Green","Track","5.154","4.745","22.382","13.963","25.071","25.094","0.501","9.634","1.334","2.481","169.207","129.481"
"31","P","Eric Curran","196","1:51.375","6:49:54.013","Green","Track","5.190","5.026","23.024","13.998","24.763","25.180","0.501","9.886","1.326","2.481","169.207","130.262"
"3","GTLM","Mike Rockenfeller","142","2:01.122","6:49:55.340","Green","Track","5.612","5.588","24.374","14.988","27.167","27.674","0.537","11.045","1.447","2.690","157.864","119.369"
"6","P","Juan Pablo Montoya","196","1:50.105","6:49:56.730","Green","Track","5.109","4.796","22.245","14.292","24.555","25.037","0.498","9.726","1.345","2.502","170.226","128.422"
"29","GTD","Sheldon van der Linde","181","2:02.447","6:50:03.437","Green","Track","5.749","5.694","25.338","15.246","26.822","27.989","0.551","10.800","1.487","2.771","153.852","116.158"
"77","P","Tristan Nunez","188","1:49.398","6:50:04.126","Green","Track","5.185","4.787","22.244","14.092","24.428","24.787","0.504","9.619","1.304","2.448","168.200","132.460"
"90","P","Tristan Vautier","196","1:49.824","6:50:05.218","Green","Track","5.171","4.906","22.581","13.930","24.349","25.077","0.504","9.519","1.318","2.469","168.200","131.053"
"32","P","Paul Di Resta","196","1:50.987","6:50:10.816","Green","Track","5.257","4.944","22.725","14.267","24.705","25.194","0.512","9.508","1.349","2.526","165.572","128.041"
"55","P","Harry Tincknell","196","1:50.868","6:50:17.382","Green","Track","5.227","5.009","23.061","14.075","24.571","25.048","0.510","9.569","1.322","2.476","166.221","130.656"
"5","P","Christian Fittipaldi","196","1:51.400","6:50:19.248","Green","Track","5.245","5.043","22.730","14.281","24.655","25.481","0.503","9.655","1.325","2.482","168.534","130.360"
"15","GTD","Sean Rayhall","181","3:04.174","6:50:28.107","Green","Track","60.385","9.607","26.781","16.107","27.464","28.322","0.551","10.706","1.487","2.764","153.852","116.158"
"51","GTD","Mathias Lauda","181","2:02.084","6:50:30.101","Green","Track","5.760","5.828","25.119","15.184","26.780","27.992","0.551","10.653","1.473","2.744","153.852","117.262"
"52","P","Sebastian Saavedra","174","1:51.950","6:50:39.364","Green","Track","5.229","5.056","22.897","14.294","24.586","25.557","0.507","9.944","1.357","2.523","167.205","127.286"
"14","GTD","Dominik Baumann","178","2:03.106","6:50:39.501","Green","Track","5.746","5.877","25.034","15.389","27.261","28.288","0.548","10.737","1.477","2.749","154.695","116.945"
"58","GTD","Robert Renauer","181","2:02.311","6:50:40.668","Green","Track","5.761","5.889","24.862","15.249","26.943","28.064","0.552","10.774","1.471","2.746","153.574","117.422"
"54","P","Jonathan Bennett","195","1:56.402","6:50:50.883","Green","Track","5.342","5.497","23.596","14.833","26.091","26.234","0.507","10.400","1.366","2.536","167.205","126.447"
"33","GTD","Luca Stolz","183","2:03.961","6:50:54.526","Green","Track","5.746","5.890","25.374","15.191","27.311","28.835","0.553","10.839","1.476","2.746","153.296","117.024"
"48","GTD","Corey Lewis","183","2:04.255","6:50:55.068","Green","Track","5.772","5.940","25.312","15.536","27.577","28.258","0.544","11.072","1.489","2.755","155.832","116.002"
"86","GTD","Katherine Legge","183","2:03.085","6:50:58.952","Green","Track","5.722","5.692","25.042","15.275","27.109","28.668","0.555","10.804","1.473","2.745","152.744","117.262"
"24","GTLM","Jesse Krohn","179","2:21.767","6:51:00.205","Green","Track","23.498","9.759","25.285","14.973","26.038","26.929","0.524","10.636","1.439","2.686","161.780","120.033"
"93","GTD","Mario Farnbacher","183","2:03.802","6:51:00.282","Green","Track","5.711","5.945","25.182","15.601","27.209","28.522","0.553","10.839","1.488","2.752","153.296","116.080"
"36","GTD","Kuno Wittmer","172","2:30.151","6:51:07.884","Green","Track","22.908","10.320","27.966","15.926","27.820","28.971","0.563","11.405","1.490","2.782","150.573","115.924"
"38","P","James French","195","1:55.562","6:51:09.963","Green","Track","5.374","5.366","23.993","14.933","25.573","25.859","0.511","10.055","1.362","2.536","165.896","126.819"
"44","GTD","Andrew Davis","182","2:04.566","6:51:16.074","Green","Track","5.841","6.040","25.435","15.435","27.415","28.572","0.555","10.961","1.510","2.802","152.744","114.389"
"71","GTD","Kenton Koch","181","2:04.886","6:51:16.722","Green","Track","5.768","6.058","25.528","15.968","27.293","28.544","0.555","10.912","1.492","2.768","152.744","115.769"
"75","GTD","Thomas Jaeger","183","2:04.931","6:51:16.981","Green","Track","5.826","6.145","25.626","15.807","27.356","28.593","0.549","10.813","1.473","2.743","154.413","117.262"
"69","GTD","Ryan Eversley","183","2:04.036","6:51:18.543","Green","Track","5.764","5.852","25.223","15.530","27.413","28.473","0.552","10.983","1.483","2.763","153.574","116.472"
