"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"35","GT3CP","Nelson Mason","9","2:34.860","30:59.902","Finish","Pit","5.795","6.524","25.418","16.506","31.486","33.981","0.812","16.531","5.373","12.434","104.400","32.147"
"20","GT3P","Fred Poordad","13","2:07.983","31:02.868","Finish","Track","5.850","6.411","25.943","15.574","28.186","29.205","0.540","11.930","0.000","2.811","156.987","0.000"
"10","GT3G","Frank Raso","11","2:31.395","31:07.140","Finish","Pit","6.086","6.400","26.518","16.287","29.002","30.835","0.681","16.534","5.834","13.218","124.483","29.607"
"12","GT3P","Geoffrey Boss","11","2:30.969","31:07.464","Finish","Pit","5.935","6.370","29.744","17.136","30.303","30.649","0.610","15.519","4.691","10.012","138.972","36.821"
"99","GT3P","Alan Metni","13","2:08.284","31:07.623","Finish","Track","6.119","6.584","26.003","15.748","27.940","29.351","0.538","11.698","1.516","2.787","157.570","113.936"
"25","GT3G","Victor Gomez Donato","13","2:08.775","31:11.146","Finish","Track","6.000","6.324","25.987","15.778","28.276","29.263","0.553","12.188","1.548","2.858","153.296","111.581"
"83","GT3CP","Max Tullman","11","2:12.792","31:16.650","Finish","Track","5.925","6.403","25.983","16.413","30.299","29.751","0.616","12.914","1.605","2.883","137.618","107.618"
"3","GT3P","Trenton Estep","12","2:04.942","31:19.001","Finish","Track","5.827","6.168","25.369","15.393","27.399","28.594","0.533","11.417","1.489","2.753","159.048","116.002"
"16","GT3CP","Jeff Kingsley","12","2:09.238","31:24.047","Finish","Track","5.847","6.304","25.867","16.019","29.114","29.185","0.538","12.035","1.528","2.801","157.570","113.041"
"98","GT3CP","Zacharie Richard Robichon","14","2:07.913","31:43.192","Finish","Track","5.885","6.341","26.312","16.004","28.006","28.779","0.538","11.801","1.492","2.755","157.570","115.769"
"19","GT3P","Will Hardeman","12","2:05.788","31:37.032","Finish","","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"71","GT3P","David Kolkmann","12","2:06.960","31:46.027","Finish","Track","5.839","6.378","25.353","15.524","27.785","28.684","0.556","12.489","1.541","2.811","152.469","112.088"
"1","GT3P","Roman De Angelis","12","2:05.927","31:48.004","Finish","Track","5.807","6.129","25.340","15.548","27.780","28.687","0.566","11.831","1.489","2.750","149.775","116.002"
"8","GT3CP","Stefan Rzadzinski","12","2:08.919","32:03.282","Finish","Track","6.086","6.504","25.662","15.980","28.380","29.317","0.545","0.000","0.000","2.798","155.546","0.000"
"36","GT3P","Michael Levitas","11","2:57.438","32:04.254","Finish","Pit","24.801","11.563","26.716","15.640","29.483","33.324","0.970","14.619","4.783","15.539","87.395","36.113"
"73","GT3G","Wayne Ducote","12","2:30.539","32:30.105","Finish","Pit","6.056","6.511","26.271","16.156","28.923","29.829","0.556","0.000","0.000","15.161","152.469","0.000"
