"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPI"
"25","GTLM","Alexander Sims","5","1:45.977","35:20.409","Green","Track","10.969","23.404","19.860","7.703","6.399","5.949","9.692","7.086","6.268","5.202","0.468","2.977","174.825"
"912","GTLM","Earl Bamber","3","1:44.476","35:48.380","Green","Track","10.988","23.214","19.649","7.628","6.300","5.863","9.311","6.911","6.130","5.091","0.457","2.934","179.033"
"62","GTLM","Alessandro Pier Guidi","5","1:44.208","35:59.713","Green","Track","10.703","23.175","19.553","7.595","6.349","5.904","9.216","6.958","6.182","5.139","0.465","2.969","175.953"
"66","GTLM","Joey Hand","6","1:43.988","36:26.719","Green","Track","10.647","23.151","19.295","7.608","6.352","5.887","9.390","6.954","6.172","5.124","0.463","2.945","176.713"
"67","GTLM","Ryan Briscoe","6","1:43.714","36:59.560","Green","Track","10.826","23.035","19.336","7.611","6.309","5.857","9.163","6.916","6.146","5.106","0.462","2.947","177.096"
"25","GTLM","Alexander Sims","6","1:45.528","37:05.937","Green","Track","10.939","23.433","19.674","7.703","6.403","5.948","9.442","7.057","6.267","5.210","0.469","2.983","174.452"
"912","GTLM","Earl Bamber","4","1:44.143","37:32.523","Green","Track","10.908","22.990","19.645","7.622","6.294","5.832","9.352","6.896","6.120","5.093","0.459","2.932","178.253"
"62","GTLM","Alessandro Pier Guidi","6","1:44.424","37:44.137","Green","Track","10.846","23.271","19.433","7.585","6.339","5.882","9.281","6.991","6.212","5.144","0.465","2.975","175.953"
"66","GTLM","Joey Hand","7","1:44.628","38:11.347","Green","Track","11.010","23.148","19.508","7.613","6.366","5.888","9.440","6.951","6.175","5.125","0.463","2.941","176.713"
"912","GTLM","Earl Bamber","5","1:43.888","39:16.411","Green","Track","10.929","23.011","19.463","7.579","6.285","5.841","9.270","6.887","6.125","5.093","0.458","2.947","178.642"
"62","GTLM","Alessandro Pier Guidi","7","1:44.037","39:28.174","Green","Track","10.843","23.187","19.446","7.578","6.351","5.897","9.111","6.902","6.163","5.132","0.464","2.963","176.332"
"23","P","Fernando Alonso","1","51:51.567","51:51.567","Green","Track","0.000","0.000","0.000","7.281","5.982","5.574","9.789","6.511","5.776","4.830","0.435","2.790","188.088"
"32","P","Bruno Senna","1","51:55.595","51:55.595","Green","Track","0.000","0.000","0.000","7.246","5.945","5.626","9.676","6.491","5.757","4.808","0.432","2.756","189.394"
"37","P","Robin Frijns","1","51:58.168","51:58.168","Green","Track","0.000","0.000","0.000","7.313","6.035","5.615","9.701","6.572","5.829","4.836","0.436","2.778","187.656"
"78","P","Alex Brundle","1","52:02.494","52:02.494","Green","Track","0.000","0.000","0.000","8.266","8.014","6.046","9.551","6.622","5.870","4.861","0.439","2.803","186.374"
"38","P","Pato O'Ward","1","52:04.643","52:04.643","Green","Track","0.000","0.000","0.000","7.257","6.479","7.482","10.035","6.554","5.834","4.843","0.439","2.796","186.374"
"55","P","Harry Tincknell","1","52:07.483","52:07.483","Green","Track","0.000","0.000","0.000","7.218","5.966","5.874","10.557","6.624","5.825","4.885","0.441","2.826","185.529"
"20","P","Joel Miller","1","52:07.759","52:07.759","Green","Track","0.000","0.000","0.000","7.403","6.105","6.864","11.206","6.789","5.925","4.870","0.439","2.811","186.374"
"77","P","Tristan Nunez","1","52:08.672","52:08.672","Green","Track","0.000","0.000","0.000","7.289","5.962","5.920","10.250","6.564","5.765","4.833","0.434","2.783","188.521"
