"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"33","GTD","Luca Stolz","11","2:01.755","39:56.958","Green","Track","5.840","5.973","24.768","15.080","26.638","27.885","0.546","10.761","1.491","2.773","155.261","115.847"
"51","GTD","Pedro Lamy","13","4:30.492","39:58.281","Green","Pit","5.855","6.034","25.494","15.674","27.654","28.267","0.537","11.684","4.109","145.184","157.864","42.036"
"24","GTLM","Nicky Catsburg","11","1:58.839","39:58.721","Green","Track","5.615","5.543","23.985","15.277","26.305","26.922","0.521","10.574","1.431","2.666","162.712","120.704"
"77","P","Oliver Jarvis","9","2:23.527","40:13.519","Green","Track","23.311","11.843","26.331","14.757","25.432","26.993","0.510","10.571","1.315","2.464","166.221","131.352"
"911","GTLM","Frederic Makowiecki","13","2:17.923","40:13.922","Green","Pit","6.304","5.875","26.177","16.135","27.633","29.222","0.656","12.307","3.838","9.776","129.227","45.005"
"5","P","Filipe Albuquerque","14","1:51.410","40:15.002","Green","Track","5.205","4.723","22.216","13.937","24.344","25.592","0.505","11.023","1.352","2.513","167.867","127.757"
"73","GTD","Timothy Pappas","11","2:09.373","40:16.294","Green","Track","6.105","6.564","26.094","15.971","28.374","29.152","0.550","12.213","1.530","2.820","154.132","112.894"
"58","GTD","Christina Nielsen","11","2:06.366","40:16.606","Green","Track","6.001","6.370","25.455","15.523","27.292","28.800","0.592","12.060","1.500","2.773","143.197","115.152"
"36","GTD","Till Bechtolsheimer","14","2:04.459","40:17.970","Green","Track","5.797","6.240","25.275","15.354","27.406","28.394","0.538","11.204","1.489","2.762","157.570","116.002"
"3","GTLM","Mike Rockenfeller","15","1:59.501","40:24.970","Green","Track","5.680","5.538","24.597","15.043","26.299","27.140","0.534","10.547","1.438","2.685","158.750","120.116"
"10","P","Jordan Taylor","10","1:48.925","40:30.673","Green","Track","5.171","4.729","22.116","13.932","24.381","25.005","0.494","9.362","1.296","2.439","171.605","133.277"
"85","P","Simon Trummer","8","7:02.079","40:36.679","Green","Track","306.096","10.071","25.721","14.932","25.119","25.798","0.490","10.076","1.321","2.455","173.006","130.755"
"62","GTLM","Toni Vilander","14","2:08.887","40:37.095","Green","Pit","5.622","5.426","24.759","14.886","26.083","27.248","0.531","11.003","3.740","9.589","159.647","46.184"
"96","GTD","Don Yount","13","2:46.273","40:40.814","Green","Track","29.664","11.895","29.396","16.750","30.292","31.222","0.596","12.039","1.569","2.850","142.236","110.087"
"14","GTD","Dominik Baumann","14","2:13.970","40:47.827","Green","Pit","5.678","5.794","24.680","15.270","27.383","30.410","0.535","11.372","3.374","9.474","158.454","51.194"
"69","GTD","Ryan Eversley","9","2:24.159","40:52.873","Green","Track","22.748","10.209","25.191","15.383","26.983","28.078","0.553","10.780","1.475","2.759","153.296","117.103"
"90","P","Tristan Vautier","15","3:56.984","40:58.859","Green","Pit","5.171","4.727","22.867","13.893","23.796","24.949","0.501","10.155","3.733","127.192","169.207","46.270"
"31","P","Felipe Nasr","12","19:37.836","41:03.105","Green","Track","1064.930","9.615","24.412","14.610","24.408","25.103","0.495","10.419","1.342","2.502","171.258","128.709"
"63","GTD","Cooper MacNeil","12","2:02.466","41:03.497","Green","Track","5.833","5.868","24.966","15.321","26.724","28.046","0.546","10.963","1.462","2.737","155.261","118.145"
"2","P","Olivier Pla","10","1:48.461","41:07.996","Green","Track","5.127","4.872","22.219","13.795","23.789","25.023","0.490","9.422","1.296","2.428","173.006","133.277"
"6","P","Dane Cameron","11","6:42.326","41:10.141","Green","Pit","5.192","4.845","22.361","13.939","23.942","25.208","0.495","10.971","4.103","291.270","171.258","42.098"
"32","P","Paul Di Resta","12","6:01.600","41:11.427","Green","Track","248.749","9.174","23.782","14.995","24.730","25.218","0.504","10.705","1.299","2.444","168.200","132.969"
"75","GTD","Kenny Habul","12","2:06.994","41:13.731","Green","Track","6.064","5.940","25.583","16.101","27.666","29.058","0.553","11.653","1.537","2.839","153.296","112.379"
"52","P","Gustavo Yacaman","14","1:53.929","41:28.630","Green","Track","5.395","5.480","24.139","14.684","24.897","25.319","0.492","9.735","1.321","2.467","172.302","130.755"
"64","GTD","Bill Sweedler","12","2:03.789","41:36.602","Green","Track","5.923","5.912","25.130","15.783","27.030","28.213","0.547","11.010","1.476","2.765","154.978","117.024"
"48","GTD","Madison Snow","10","2:03.751","41:38.825","Green","Track","5.878","6.021","25.061","15.406","26.829","28.317","0.543","11.454","1.484","2.758","156.119","116.393"
"86","GTD","Katherine Legge","12","2:01.534","41:50.261","Green","Track","5.767","5.708","24.847","15.141","26.610","28.014","0.548","10.682","1.468","2.749","154.695","117.662"
"7","P","Graham Rahal","11","2:19.673","41:54.250","Green","Track","22.591","10.660","25.728","14.846","25.526","25.703","0.492","10.290","1.341","2.496","172.302","128.805"
"38","P","James French","11","4:37.372","41:56.440","Green","Pit","5.266","5.157","22.787","14.461","25.825","25.541","0.496","11.322","4.525","161.992","170.913","38.172"
"24","GTLM","Nicky Catsburg","12","1:59.892","41:58.613","Green","Track","5.565","5.651","24.619","15.322","26.411","27.037","0.520","10.642","1.446","2.679","163.024","119.452"
"33","GTD","Luca Stolz","12","2:03.958","42:00.916","Green","Track","5.841","6.109","25.923","15.656","26.846","27.924","0.543","10.890","1.475","2.751","156.119","117.103"
"4","GTLM","Marcel Fassler","15","3:54.285","42:03.995","Green","Track","111.124","10.254","26.221","15.663","27.354","27.732","0.536","11.243","1.449","2.709","158.158","119.204"
"77","P","Oliver Jarvis","10","1:51.018","42:04.537","Green","Track","5.297","5.147","22.419","14.028","25.346","24.833","0.494","9.737","1.296","2.421","171.605","133.277"
"44","GTD","John Potter","12","3:58.192","42:13.807","Green","Track","108.160","11.662","28.126","16.081","28.908","28.949","0.549","11.449","1.506","2.802","154.413","114.693"
"5","P","Filipe Albuquerque","15","2:02.378","42:17.380","Green","Pit","5.253","4.830","22.429","14.022","25.120","25.462","0.496","10.953","4.144","9.669","170.913","41.681"
"58","GTD","Christina Nielsen","12","2:07.376","42:23.982","Green","Track","5.960","6.957","26.286","15.758","27.425","28.859","0.544","11.345","1.483","2.759","155.832","116.472"
"73","GTD","Timothy Pappas","12","2:08.457","42:24.751","Green","Track","6.016","6.909","26.119","15.732","27.665","29.507","0.563","11.666","1.499","2.781","150.573","115.228"
"3","GTLM","Mike Rockenfeller","16","2:01.189","42:26.159","Green","Track","5.647","5.572","24.281","15.800","26.576","27.442","0.529","11.139","1.476","2.727","160.251","117.024"
"85","P","Simon Trummer","9","1:50.378","42:27.057","Green","Track","5.165","5.160","22.639","14.174","24.399","24.933","0.483","9.646","1.326","2.453","175.513","130.262"
"51","GTD","Daniel Serra","14","2:32.107","42:30.388","Green","Track","23.008","11.099","27.262","16.175","29.851","28.221","0.533","11.720","1.487","2.751","159.048","116.158"
"93","GTD","Justin Marks","11","4:23.761","42:37.377","Green","Track","139.982","10.449","25.988","15.488","27.316","28.601","0.546","11.184","1.460","2.747","155.261","118.306"
"71","GTD","Kenton Koch","10","8:32.751","42:37.390","Green","Pit","379.309","9.077","26.022","15.398","27.123","28.095","0.546","12.227","4.074","10.880","155.261","42.397"
"912","GTLM","Laurens Vanthoor","13","5:15.998","42:45.837","Green","Track","193.418","8.994","24.949","15.157","26.376","32.013","0.536","10.461","1.419","2.675","158.158","121.725"
"96","GTD","Don Yount","14","2:10.118","42:50.932","Green","Track","6.101","6.565","26.713","16.058","28.697","29.281","0.546","11.771","1.550","2.836","155.261","111.437"
"31","P","Felipe Nasr","13","1:48.753","42:51.858","Green","Track","5.237","4.666","22.192","13.905","23.922","25.124","0.495","9.456","1.303","2.453","171.258","132.561"
"69","GTD","Ryan Eversley","10","2:01.505","42:54.378","Green","Track","5.821","5.919","24.730","15.131","26.636","27.755","0.542","10.763","1.466","2.742","156.407","117.822"
"32","P","Paul Di Resta","13","1:52.441","43:03.868","Green","Track","5.159","5.039","23.511","14.856","24.639","25.306","0.492","9.646","1.321","2.472","172.302","130.755"
"63","GTD","Cooper MacNeil","13","2:02.902","43:06.399","Green","Track","5.784","5.964","24.913","15.370","26.872","28.076","0.542","11.134","1.485","2.762","156.407","116.315"
"15","GTD","Jack Hawksworth","12","4:17.799","43:10.851","Green","Track","137.438","9.949","25.397","15.313","26.729","27.771","0.536","10.481","1.461","2.724","158.158","118.225"
